task,disorder_strength,seed,score_mode,train_points_per_axis,train_net_points,eval_points_per_axis,eval_net_points,final_fidelity,pulse_energy,shifted_selected_fraction,design_seconds
Z,0.0,43,mean_worst,13,2145,13,2145,0.9991363687586354,3.71,0.15151515151515152,146.5119715249166
Z,0.0,44,mean_worst,13,2145,13,2145,0.9991363687586354,3.71,0.15151515151515152,146.5119715249166
Z,0.0,45,mean_worst,13,2145,13,2145,0.9991363687586354,3.71,0.15151515151515152,146.5119715249166
Z,0.0,46,mean_worst,13,2145,13,2145,0.9991363687586354,3.71,0.15151515151515152,146.5119715249166
Z,0.0,47,mean_worst,13,2145,13,2145,0.9991363687586354,3.71,0.15151515151515152,146.5119715249166
Z,0.0,48,mean_worst,13,2145,13,2145,0.9991363687586354,3.71,0.15151515151515152,146.5119715249166
Z,0.0,49,mean_worst,13,2145,13,2145,0.9991363687586354,3.71,0.15151515151515152,146.5119715249166
Z,0.0,50,mean_worst,13,2145,13,2145,0.9991363687586354,3.71,0.15151515151515152,146.5119715249166
Z,0.0,51,mean_worst,13,2145,13,2145,0.9991363687586354,3.71,0.15151515151515152,146.5119715249166
Z,0.0,52,mean_worst,13,2145,13,2145,0.9991363687586354,3.71,0.15151515151515152,146.5119715249166
Z,0.0,53,mean_worst,13,2145,13,2145,0.9991363687586354,3.71,0.15151515151515152,146.5119715249166
Z,0.0,54,mean_worst,13,2145,13,2145,0.9991363687586354,3.71,0.15151515151515152,146.5119715249166
Z,0.0,55,mean_worst,13,2145,13,2145,0.9991363687586354,3.71,0.15151515151515152,146.5119715249166
Z,0.0,56,mean_worst,13,2145,13,2145,0.9991363687586354,3.71,0.15151515151515152,146.5119715249166
Z,0.0,57,mean_worst,13,2145,13,2145,0.9991363687586354,3.71,0.15151515151515152,146.5119715249166
Z,0.0,58,mean_worst,13,2145,13,2145,0.9991363687586354,3.71,0.15151515151515152,146.5119715249166
Z,0.0,59,mean_worst,13,2145,13,2145,0.9991363687586354,3.71,0.15151515151515152,146.5119715249166
Z,0.02,10,mean_worst,13,2145,13,2145,0.9991624486683447,3.71,0.15151515151515152,146.5119715249166
Z,0.02,11,mean_worst,13,2145,13,2145,0.9988932924006476,3.71,0.15151515151515152,146.5119715249166
Z,0.02,12,mean_worst,13,2145,13,2145,0.9989867519637985,3.71,0.15151515151515152,146.5119715249166
Z,0.02,13,mean_worst,13,2145,13,2145,0.9985362277447253,3.71,0.15151515151515152,146.5119715249166
Z,0.02,14,mean_worst,13,2145,13,2145,0.9992390979093806,3.71,0.15151515151515152,146.5119715249166
Z,0.02,15,mean_worst,13,2145,13,2145,0.9987270394106165,3.71,0.15151515151515152,146.5119715249166
Z,0.02,16,mean_worst,13,2145,13,2145,0.9986467480525992,3.71,0.15151515151515152,146.5119715249166
Z,0.02,17,mean_worst,13,2145,13,2145,0.9992143263966962,3.71,0.15151515151515152,146.5119715249166
Z,0.02,18,mean_worst,13,2145,13,2145,0.9982809289835606,3.71,0.15151515151515152,146.5119715249166
Z,0.02,19,mean_worst,13,2145,13,2145,0.9990854703984766,3.71,0.15151515151515152,146.5119715249166
Z,0.02,20,mean_worst,13,2145,13,2145,0.9987717428550519,3.71,0.15151515151515152,146.5119715249166
Z,0.02,21,mean_worst,13,2145,13,2145,0.9989587989080974,3.71,0.15151515151515152,146.5119715249166
Z,0.02,22,mean_worst,13,2145,13,2145,0.9991847308263999,3.71,0.15151515151515152,146.5119715249166
Z,0.02,23,mean_worst,13,2145,13,2145,0.9991951931950207,3.71,0.15151515151515152,146.5119715249166
Z,0.02,24,mean_worst,13,2145,13,2145,0.9991796875375869,3.71,0.15151515151515152,146.5119715249166
Z,0.02,25,mean_worst,13,2145,13,2145,0.9991460570501396,3.71,0.15151515151515152,146.5119715249166
Z,0.02,26,mean_worst,13,2145,13,2145,0.9985291344218672,3.71,0.15151515151515152,146.5119715249166
Z,0.02,27,mean_worst,13,2145,13,2145,0.9988678684171635,3.71,0.15151515151515152,146.5119715249166
Z,0.02,28,mean_worst,13,2145,13,2145,0.999067310904805,3.71,0.15151515151515152,146.5119715249166
Z,0.02,29,mean_worst,13,2145,13,2145,0.9990840896100326,3.71,0.15151515151515152,146.5119715249166
Z,0.02,30,mean_worst,13,2145,13,2145,0.9991967817085601,3.71,0.15151515151515152,146.5119715249166
Z,0.02,31,mean_worst,13,2145,13,2145,0.9985566265691841,3.71,0.15151515151515152,146.5119715249166
Z,0.02,32,mean_worst,13,2145,13,2145,0.9992157918308631,3.71,0.15151515151515152,146.5119715249166
Z,0.02,33,mean_worst,13,2145,13,2145,0.9981298220683845,3.71,0.15151515151515152,146.5119715249166
Z,0.02,34,mean_worst,13,2145,13,2145,0.9978950409917339,3.71,0.15151515151515152,146.5119715249166
Z,0.02,35,mean_worst,13,2145,13,2145,0.9987368360875821,3.71,0.15151515151515152,146.5119715249166
Z,0.02,36,mean_worst,13,2145,13,2145,0.9990708265812696,3.71,0.15151515151515152,146.5119715249166
Z,0.02,37,mean_worst,13,2145,13,2145,0.9992114165704172,3.71,0.15151515151515152,146.5119715249166
Z,0.02,38,mean_worst,13,2145,13,2145,0.9989971600015468,3.71,0.15151515151515152,146.5119715249166
Z,0.02,39,mean_worst,13,2145,13,2145,0.9990349964176537,3.71,0.15151515151515152,146.5119715249166
Z,0.02,40,mean_worst,13,2145,13,2145,0.9991522328213895,3.71,0.15151515151515152,146.5119715249166
Z,0.02,41,mean_worst,13,2145,13,2145,0.9990307844842321,3.71,0.15151515151515152,146.5119715249166
Z,0.02,42,mean_worst,13,2145,13,2145,0.9981505128241352,3.71,0.15151515151515152,146.5119715249166
Z,0.02,43,mean_worst,13,2145,13,2145,0.9990266039924061,3.71,0.15151515151515152,146.5119715249166
Z,0.02,44,mean_worst,13,2145,13,2145,0.9989615389400206,3.71,0.15151515151515152,146.5119715249166
Z,0.02,45,mean_worst,13,2145,13,2145,0.9986876387237384,3.71,0.15151515151515152,146.5119715249166
Z,0.02,46,mean_worst,13,2145,13,2145,0.9991036308903574,3.71,0.15151515151515152,146.5119715249166
Z,0.02,47,mean_worst,13,2145,13,2145,0.998990993605096,3.71,0.15151515151515152,146.5119715249166
Z,0.02,48,mean_worst,13,2145,13,2145,0.9991602706499371,3.71,0.15151515151515152,146.5119715249166
Z,0.02,49,mean_worst,13,2145,13,2145,0.9992068552846944,3.71,0.15151515151515152,146.5119715249166
Z,0.02,50,mean_worst,13,2145,13,2145,0.9981325904018008,3.71,0.15151515151515152,146.5119715249166
Z,0.02,51,mean_worst,13,2145,13,2145,0.9987884959862667,3.71,0.15151515151515152,146.5119715249166
Z,0.02,52,mean_worst,13,2145,13,2145,0.9990541753998758,3.71,0.15151515151515152,146.5119715249166
Z,0.02,53,mean_worst,13,2145,13,2145,0.997978455584468,3.71,0.15151515151515152,146.5119715249166
Z,0.02,54,mean_worst,13,2145,13,2145,0.9982893297212824,3.71,0.15151515151515152,146.5119715249166
Z,0.02,55,mean_worst,13,2145,13,2145,0.9988837214626853,3.71,0.15151515151515152,146.5119715249166
Z,0.02,56,mean_worst,13,2145,13,2145,0.9983280581249752,3.71,0.15151515151515152,146.5119715249166
Z,0.02,57,mean_worst,13,2145,13,2145,0.9983493730023567,3.71,0.15151515151515152,146.5119715249166
Z,0.02,58,mean_worst,13,2145,13,2145,0.9989890302223274,3.71,0.15151515151515152,146.5119715249166
Z,0.02,59,mean_worst,13,2145,13,2145,0.9987664517576864,3.71,0.15151515151515152,146.5119715249166
Z,0.05,10,mean_worst,13,2145,13,2145,0.9988747841070391,3.71,0.15151515151515152,146.5119715249166
Z,0.05,11,mean_worst,13,2145,13,2145,0.998212598343797,3.71,0.15151515151515152,146.5119715249166
Z,0.05,12,mean_worst,13,2145,13,2145,0.9986018724400848,3.71,0.15151515151515152,146.5119715249166
Z,0.05,13,mean_worst,13,2145,13,2145,0.9963237034190214,3.71,0.15151515151515152,146.5119715249166
Z,0.05,14,mean_worst,13,2145,13,2145,0.9987428616547088,3.71,0.15151515151515152,146.5119715249166
Z,0.05,15,mean_worst,13,2145,13,2145,0.9974250773386826,3.71,0.15151515151515152,146.5119715249166
Z,0.05,16,mean_worst,13,2145,13,2145,0.9970989068893579,3.71,0.15151515151515152,146.5119715249166
Z,0.05,17,mean_worst,13,2145,13,2145,0.9985998064192183,3.71,0.15151515151515152,146.5119715249166
Z,0.05,18,mean_worst,13,2145,13,2145,0.9952618615941842,3.71,0.15151515151515152,146.5119715249166
Z,0.05,19,mean_worst,13,2145,13,2145,0.9988921454337394,3.71,0.15151515151515152,146.5119715249166
Z,0.05,20,mean_worst,13,2145,13,2145,0.9976790900682981,3.71,0.15151515151515152,146.5119715249166
Z,0.05,21,mean_worst,13,2145,13,2145,0.9962039798419131,3.71,0.15151515151515152,146.5119715249166
Z,0.05,22,mean_worst,13,2145,13,2145,0.9989299322638315,3.71,0.15151515151515152,146.5119715249166
Z,0.05,23,mean_worst,13,2145,13,2145,0.9989542861582617,3.71,0.15151515151515152,146.5119715249166
Z,0.05,24,mean_worst,13,2145,13,2145,0.9980846969126314,3.71,0.15151515151515152,146.5119715249166
Z,0.05,25,mean_worst,13,2145,13,2145,0.9977096412892633,3.71,0.15151515151515152,146.5119715249166
Z,0.05,26,mean_worst,13,2145,13,2145,0.9964895372257352,3.71,0.15151515151515152,146.5119715249166
Z,0.05,27,mean_worst,13,2145,13,2145,0.9979699996130844,3.71,0.15151515151515152,146.5119715249166
Z,0.05,28,mean_worst,13,2145,13,2145,0.9984735069043909,3.71,0.15151515151515152,146.5119715249166
Z,0.05,29,mean_worst,13,2145,13,2145,0.998216545932137,3.71,0.15151515151515152,146.5119715249166
Z,0.05,30,mean_worst,13,2145,13,2145,0.9983218774515092,3.71,0.15151515151515152,146.5119715249166
Z,0.05,31,mean_worst,13,2145,13,2145,0.9966688664243152,3.71,0.15151515151515152,146.5119715249166
Z,0.05,32,mean_worst,13,2145,13,2145,0.999052516228484,3.71,0.15151515151515152,146.5119715249166
Z,0.05,33,mean_worst,13,2145,13,2145,0.9943958801444637,3.71,0.15151515151515152,146.5119715249166
Z,0.05,34,mean_worst,13,2145,13,2145,0.9933413294583019,3.71,0.15151515151515152,146.5119715249166
Z,0.05,35,mean_worst,13,2145,13,2145,0.9975033491298473,3.71,0.15151515151515152,146.5119715249166
Z,0.05,36,mean_worst,13,2145,13,2145,0.9986575751721437,3.71,0.15151515151515152,146.5119715249166
Z,0.05,37,mean_worst,13,2145,13,2145,0.9983876781347132,3.71,0.15151515151515152,146.5119715249166
Z,0.05,38,mean_worst,13,2145,13,2145,0.9983597586666486,3.71,0.15151515151515152,146.5119715249166
Z,0.05,39,mean_worst,13,2145,13,2145,0.9987851872820652,3.71,0.15151515151515152,146.5119715249166
Z,0.05,40,mean_worst,13,2145,13,2145,0.9990242579135091,3.71,0.15151515151515152,146.5119715249166
Z,0.05,41,mean_worst,13,2145,13,2145,0.9984815151074955,3.71,0.15151515151515152,146.5119715249166
Z,0.05,42,mean_worst,13,2145,13,2145,0.9945216431203765,3.71,0.15151515151515152,146.5119715249166
Z,0.05,43,mean_worst,13,2145,13,2145,0.9967904506976255,3.71,0.15151515151515152,146.5119715249166
Z,0.05,44,mean_worst,13,2145,13,2145,0.998219308506207,3.71,0.15151515151515152,146.5119715249166
Z,0.05,45,mean_worst,13,2145,13,2145,0.997243330034489,3.71,0.15151515151515152,146.5119715249166
Z,0.05,46,mean_worst,13,2145,13,2145,0.9980267108229604,3.71,0.15151515151515152,146.5119715249166
Z,0.05,47,mean_worst,13,2145,13,2145,0.9965634500084133,3.71,0.15151515151515152,146.5119715249166
Z,0.05,48,mean_worst,13,2145,13,2145,0.9989069984764067,3.71,0.15151515151515152,146.5119715249166
Z,0.05,49,mean_worst,13,2145,13,2145,0.9991689128663948,3.71,0.15151515151515152,146.5119715249166
Z,0.05,50,mean_worst,13,2145,13,2145,0.9944117716919648,3.71,0.15151515151515152,146.5119715249166
Z,0.05,51,mean_worst,13,2145,13,2145,0.9977072475868717,3.71,0.15151515151515152,146.5119715249166
Z,0.05,52,mean_worst,13,2145,13,2145,0.9984667760752313,3.71,0.15151515151515152,146.5119715249166
Z,0.05,53,mean_worst,13,2145,13,2145,0.9937155827910193,3.71,0.15151515151515152,146.5119715249166
Z,0.05,54,mean_worst,13,2145,13,2145,0.9953580981656067,3.71,0.15151515151515152,146.5119715249166
Z,0.05,55,mean_worst,13,2145,13,2145,0.9979817622012053,3.71,0.15151515151515152,146.5119715249166
Z,0.05,56,mean_worst,13,2145,13,2145,0.9955566089597688,3.71,0.15151515151515152,146.5119715249166
Z,0.05,57,mean_worst,13,2145,13,2145,0.9956192940448974,3.71,0.15151515151515152,146.5119715249166
Z,0.05,58,mean_worst,13,2145,13,2145,0.9965095803988684,3.71,0.15151515151515152,146.5119715249166
Z,0.05,59,mean_worst,13,2145,13,2145,0.9976539676355296,3.71,0.15151515151515152,146.5119715249166
Z,0.08,10,mean_worst,13,2145,13,2145,0.9982486416441213,3.71,0.15151515151515152,146.5119715249166
Z,0.08,11,mean_worst,13,2145,13,2145,0.9970613634432118,3.71,0.15151515151515152,146.5119715249166
Z,0.08,12,mean_worst,13,2145,13,2145,0.9979612980583807,3.71,0.15151515151515152,146.5119715249166
Z,0.08,13,mean_worst,13,2145,13,2145,0.9924269887698913,3.71,0.15151515151515152,146.5119715249166
Z,0.08,14,mean_worst,13,2145,13,2145,0.9975866672729095,3.71,0.15151515151515152,146.5119715249166
Z,0.08,15,mean_worst,13,2145,13,2145,0.9951745638368441,3.71,0.15151515151515152,146.5119715249166
Z,0.08,16,mean_worst,13,2145,13,2145,0.9944565416365174,3.71,0.15151515151515152,146.5119715249166
Z,0.08,17,mean_worst,13,2145,13,2145,0.9971744386685658,3.71,0.15151515151515152,146.5119715249166
Z,0.08,18,mean_worst,13,2145,13,2145,0.9901185609209622,3.71,0.15151515151515152,146.5119715249166
Z,0.08,19,mean_worst,13,2145,13,2145,0.9985837092414152,3.71,0.15151515151515152,146.5119715249166
Z,0.08,20,mean_worst,13,2145,13,2145,0.9958215837020252,3.71,0.15151515151515152,146.5119715249166
Z,0.08,21,mean_worst,13,2145,13,2145,0.9904966726508241,3.71,0.15151515151515152,146.5119715249166
Z,0.08,22,mean_worst,13,2145,13,2145,0.9983463734639533,3.71,0.15151515151515152,146.5119715249166
Z,0.08,23,mean_worst,13,2145,13,2145,0.9983450351711931,3.71,0.15151515151515152,146.5119715249166
Z,0.08,24,mean_worst,13,2145,13,2145,0.9956953642898063,3.71,0.15151515151515152,146.5119715249166
Z,0.08,25,mean_worst,13,2145,13,2145,0.9946561764123034,3.71,0.15151515151515152,146.5119715249166
Z,0.08,26,mean_worst,13,2145,13,2145,0.9929972125577157,3.71,0.15151515151515152,146.5119715249166
Z,0.08,27,mean_worst,13,2145,13,2145,0.996414004008372,3.71,0.15151515151515152,146.5119715249166
Z,0.08,28,mean_worst,13,2145,13,2145,0.9973651181951041,3.71,0.15151515151515152,146.5119715249166
Z,0.08,29,mean_worst,13,2145,13,2145,0.9964984136528175,3.71,0.15151515151515152,146.5119715249166
Z,0.08,30,mean_worst,13,2145,13,2145,0.9963815349204068,3.71,0.15151515151515152,146.5119715249166
Z,0.08,31,mean_worst,13,2145,13,2145,0.9934397892474449,3.71,0.15151515151515152,146.5119715249166
Z,0.08,32,mean_worst,13,2145,13,2145,0.9986088693498418,3.71,0.15151515151515152,146.5119715249166
Z,0.08,33,mean_worst,13,2145,13,2145,0.9880119234896625,3.71,0.15151515151515152,146.5119715249166
Z,0.08,34,mean_worst,13,2145,13,2145,0.9856774711982312,3.71,0.15151515151515152,146.5119715249166
Z,0.08,35,mean_worst,13,2145,13,2145,0.9954051644524162,3.71,0.15151515151515152,146.5119715249166
Z,0.08,36,mean_worst,13,2145,13,2145,0.9978810111341976,3.71,0.15151515151515152,146.5119715249166
Z,0.08,37,mean_worst,13,2145,13,2145,0.9965598588749296,3.71,0.15151515151515152,146.5119715249166
Z,0.08,38,mean_worst,13,2145,13,2145,0.9971740082294598,3.71,0.15151515151515152,146.5119715249166
Z,0.08,39,mean_worst,13,2145,13,2145,0.9983711340182833,3.71,0.15151515151515152,146.5119715249166
Z,0.08,40,mean_worst,13,2145,13,2145,0.9987397633960586,3.71,0.15151515151515152,146.5119715249166
Z,0.08,41,mean_worst,13,2145,13,2145,0.9975156637145708,3.71,0.15151515151515152,146.5119715249166
Z,0.08,42,mean_worst,13,2145,13,2145,0.9883051297042863,3.71,0.15151515151515152,146.5119715249166
Z,0.08,43,mean_worst,13,2145,13,2145,0.9921471010449041,3.71,0.15151515151515152,146.5119715249166
Z,0.08,44,mean_worst,13,2145,13,2145,0.9968633364505189,3.71,0.15151515151515152,146.5119715249166
Z,0.08,45,mean_worst,13,2145,13,2145,0.9947623394441762,3.71,0.15151515151515152,146.5119715249166
Z,0.08,46,mean_worst,13,2145,13,2145,0.9958311029122144,3.71,0.15151515151515152,146.5119715249166
Z,0.08,47,mean_worst,13,2145,13,2145,0.991484571709128,3.71,0.15151515151515152,146.5119715249166
Z,0.08,48,mean_worst,13,2145,13,2145,0.9983966655989505,3.71,0.15151515151515152,146.5119715249166
Z,0.08,49,mean_worst,13,2145,13,2145,0.9990178301776956,3.71,0.15151515151515152,146.5119715249166
Z,0.08,50,mean_worst,13,2145,13,2145,0.9880646371476702,3.71,0.15151515151515152,146.5119715249166
Z,0.08,51,mean_worst,13,2145,13,2145,0.9958454212087371,3.71,0.15151515151515152,146.5119715249166
Z,0.08,52,mean_worst,13,2145,13,2145,0.9974081638288428,3.71,0.15151515151515152,146.5119715249166
Z,0.08,53,mean_worst,13,2145,13,2145,0.9864968311153783,3.71,0.15151515151515152,146.5119715249166
Z,0.08,54,mean_worst,13,2145,13,2145,0.9903563120555665,3.71,0.15151515151515152,146.5119715249166
Z,0.08,55,mean_worst,13,2145,13,2145,0.9963232596542271,3.71,0.15151515151515152,146.5119715249166
Z,0.08,56,mean_worst,13,2145,13,2145,0.9908307709770876,3.71,0.15151515151515152,146.5119715249166
Z,0.08,57,mean_worst,13,2145,13,2145,0.9909793802806406,3.71,0.15151515151515152,146.5119715249166
Z,0.08,58,mean_worst,13,2145,13,2145,0.9913265344475184,3.71,0.15151515151515152,146.5119715249166
Z,0.08,59,mean_worst,13,2145,13,2145,0.995765814784922,3.71,0.15151515151515152,146.5119715249166
H,0.0,10,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,11,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,12,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,13,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,14,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,15,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,16,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,17,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,18,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,19,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,20,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,21,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,22,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,23,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,24,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,25,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,26,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,27,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,28,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,29,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,30,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,31,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,32,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,33,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,34,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,35,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,36,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,37,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,38,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,39,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,40,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,41,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,42,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,43,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,44,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,45,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,46,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,47,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,48,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,49,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,50,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,51,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,52,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,53,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,54,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,55,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,56,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,57,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,58,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.0,59,mean_worst,13,2145,13,2145,0.9991557681921618,5.7525,0.13131313131313133,170.56381029612385
H,0.02,10,mean_worst,13,2145,13,2145,0.9993391161344269,5.7525,0.13131313131313133,170.56381029612385
