system,controller,eval_strength,seed,final_fidelity,final_leakage,max_leakage,tail_infidelity_mean,pulse_energy,segments,training_seconds,training_objective,optimizer_iterations,optimizer_success
five_level_weak_anharmonic,path_horizon,0.0,10,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,11,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,12,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,13,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,14,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,15,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,16,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,17,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,18,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,19,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,20,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,21,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,22,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,23,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,24,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,25,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,26,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,27,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,28,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,29,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,30,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,31,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,32,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,33,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,34,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,35,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,36,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,37,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,38,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,39,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,40,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,41,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,42,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,43,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,44,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,45,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,46,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,47,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,48,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,49,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,50,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,51,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
five_level_weak_anharmonic,path_horizon,0.0,52,0.9196291742451768,0.04493186616049616,0.04831445271392021,0.08620330221882554,0.0013843749999999998,120,66.5970776200993,,,
