system,controller,eval_strength,noise_case,gamma_phi,gamma_relax,seed,final_fidelity,final_leakage,max_leakage,tail_infidelity_mean,final_purity,pulse_energy,segments,training_seconds,training_objective,optimizer_iterations,optimizer_success,cap_label,reference_stages,leakage_cap,cap_weight,mean_leakage_weight,trust_radius
five_level_weak_anharmonic,cap_low_leak_seed,0.03,static_only,0.0,0.0,43,0.9948799797190945,0.0038551856688125996,0.019342367711786546,0.009550692699789618,0.9999997517113373,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,static_only,0.0,0.0,44,0.9568900790252772,0.0028972412782459767,0.018446006576398832,0.07443677208169036,0.9999997957073289,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,static_only,0.0,0.0,45,0.9849195987317381,0.0030089002600708348,0.029647828487204264,0.03177724254290179,0.9999997305720886,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,static_only,0.0,0.0,46,0.8252461650989523,0.0037475920586522715,0.01875971228701645,0.12861603026671786,0.9999997095844305,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,static_only,0.0,0.0,47,0.8266758103738685,0.005437557111865332,0.020823364718487003,0.14867198195845885,0.9999997461926902,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,static_only,0.0,0.0,48,0.7080832285416823,0.0035070557611603936,0.024921875965197904,0.21344931683272775,0.999999598025211,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,static_only,0.0,0.0,49,0.9040880308145584,0.004299343032897585,0.025125213539416213,0.09105673214416134,0.9999997255471545,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,static_only,0.0,0.0,50,0.9494699036369114,0.003238724164812634,0.025713197867959336,0.07660459806493063,0.9999997701450337,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,static_only,0.0,0.0,51,0.8467274574301675,0.0035333466537079694,0.02190568818026839,0.14947155541920154,0.9999997354539198,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,static_only,0.0,0.0,52,0.7745619547484983,0.0023030860828243682,0.02191137391405129,0.17927342759023257,0.9999996984369169,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,static_only,0.0,0.0,53,0.9750668761242958,0.0021256203163756426,0.024917827196426323,0.037159477826414905,0.9999997093761784,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,static_only,0.0,0.0,54,0.9967491261305317,0.0010196299795909303,0.023643797592910354,0.008966190721638677,0.9999997109987839,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,static_only,0.0,0.0,55,0.9526487933507531,0.004439230188734378,0.027583571687862518,0.06557237065547554,0.9999997529885386,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,static_only,0.0,0.0,56,0.9800868533650416,0.0008501611621939409,0.02105582214441526,0.011013050149557597,0.9999996945926997,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,static_only,0.0,0.0,57,0.8153380957739129,0.005929708300993819,0.02757909684694715,0.19957259827057125,0.9999997405076845,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,static_only,0.0,0.0,58,0.9601944055244667,0.003293117445767546,0.017949736348765732,0.034852435571043214,0.999999757080312,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,static_only,0.0,0.0,59,0.7646550067648117,0.00224234694871972,0.02597833271842709,0.1759572511936969,0.9999996092970611,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,10,0.83717553210333,0.0038964734237185716,0.023986531158890934,0.14359704594984055,0.9793939674991101,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,11,0.818396872583706,0.006322752967631073,0.028353438646175122,0.11873055044473883,0.9840460922102193,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,12,0.6876740677152726,0.003932259365906243,0.024325124992354175,0.2581953917490108,0.9777293512346736,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,13,0.81090859576578,0.001954895424526315,0.021422777379715763,0.18775171650706496,0.9767820532951765,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,14,0.9436309672565262,0.003350683005703625,0.017158502007319276,0.05884226825496171,0.9822072877136016,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,15,0.9468454492619098,0.0023016343703256004,0.026864120295194693,0.06560848622984317,0.982210015208318,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,16,0.8617752759102261,0.004496382326711346,0.02629208574391728,0.10208256616805311,0.9827158607953533,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,17,0.8248110728142469,0.002987140948736755,0.02031089126439356,0.19279296736197543,0.9772911878999663,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,18,0.9111671226925977,0.0035739403191445973,0.02194170254174377,0.11200456478700888,0.979601625518501,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,19,0.7109727780228395,0.0022393928183812584,0.0182384652914388,0.2299471442666464,0.9792750604968561,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,20,0.6949717325562066,0.0046900709708143085,0.023490373984844437,0.25570768374942254,0.9768653499599974,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,21,0.8178406790763284,0.0042344688017526,0.01717883646928353,0.14845930253360992,0.9808807947635598,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,22,0.8425316888853583,0.0032840230989440444,0.020892081804394724,0.11399953388194936,0.9827539294414137,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,23,0.9551781498611521,0.003924394517532237,0.020075439502478032,0.039155672435645446,0.9843534487375926,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,24,0.9772010125304383,0.0029680930730899835,0.02193764004075971,0.04257323178761467,0.9831811333983244,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,25,0.9809660523110885,0.0066095988885617185,0.022412886240456675,0.0312348906369621,0.9837165503042475,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,26,0.950006919265328,0.0033734858619813846,0.02407327566181061,0.06744580779425917,0.9815189923441712,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,27,0.9266845665494119,0.0026776086039786984,0.020675231768374047,0.1024804405434957,0.9800468383410945,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,28,0.8165723887198075,0.008510086122538563,0.030657768926358298,0.13816500340923057,0.9806922695014388,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,29,0.8805186293916554,0.00408546232092688,0.020472803330153888,0.11658872496166171,0.9804132330863728,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,30,0.9101047264922913,0.005703993689370801,0.017524634982668763,0.12197664212047776,0.9789740405161048,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,31,0.8605902350162705,0.0040433467531511,0.03366325496051814,0.08506922595960319,0.9849127939985439,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,32,0.9071010047812921,0.0049542580586652285,0.02328506192643065,0.055805506156391974,0.9858785943142266,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,33,0.897971924144411,0.0016244094344526339,0.016551411980119113,0.14356765645152195,0.9779822869411037,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,34,0.9790171008436194,0.002470850805462055,0.0260383282844463,0.04427165061578327,0.982207872393523,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,35,0.7190488814202783,0.003891813140977307,0.025746524656463654,0.25118176059554465,0.9761964562043935,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,36,0.9357709262087895,0.005316142725512063,0.02463989560350688,0.042799357443467925,0.9852507084540245,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,37,0.675383370150517,0.004205765266955375,0.017879694052755246,0.341948058766192,0.9740070202379594,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,38,0.9186770634926794,0.0018530381693148135,0.011889044323391884,0.11498930323828653,0.9793412700817825,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,39,0.9780836537243738,0.004344711862842909,0.024647085391826806,0.01940139182793169,0.985373578174911,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,40,0.890660200325965,0.005159018535905946,0.02546986986278721,0.1009151083917908,0.9812307249242042,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,41,0.7387506112736666,0.004642719719484489,0.02094300405006877,0.21379391947810703,0.9786747813289304,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,42,0.9717935528626914,0.003554300451576564,0.022320000243183813,0.04157701444703475,0.9825995812198828,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,43,0.9877848597683314,0.004132757289734279,0.019494806795363306,0.016222103965291824,0.9855743699948325,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,44,0.9488572322027862,0.0031278933043870083,0.018519596722515352,0.08160323627969182,0.9798272980855703,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,45,0.9768229563310359,0.003663132678797032,0.029743704689239703,0.03915411247044269,0.9825478750670995,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,46,0.8218191524570962,0.00398965209697888,0.018836583067440626,0.13296745709201635,0.9829575242415598,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,47,0.8222172412674986,0.0058635268401630025,0.021022376610518645,0.15359736640457192,0.9800700224469151,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,48,0.7071705611373428,0.003926136569022409,0.025096765017615486,0.21593828764512865,0.9824136685970569,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,49,0.8980254921922781,0.00491490862753452,0.025221164630139237,0.0970040974146702,0.9815560161481823,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,50,0.9421455725652556,0.0037250080559200205,0.025803327531224052,0.08307873361072826,0.9807181373682057,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,51,0.8410123891614852,0.004114859229426893,0.022123135671886507,0.1550916865355085,0.9788049627394861,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,52,0.7712655464049288,0.002958806551563775,0.022008252626206426,0.18345971738280242,0.979821978290895,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,53,0.9680294358266306,0.0026305789073214347,0.025023693649536716,0.043559395098173914,0.9834555789735079,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,54,0.9893599735638412,0.0015371400223589404,0.023882602179835177,0.015807147858823766,0.9852919342795585,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,55,0.9449343029912297,0.004862943106532458,0.027676198445823363,0.07269053011902846,0.9800995896214557,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,56,0.9734016924695135,0.001157531358229158,0.021069849087464787,0.017404812823636567,0.9867572786928896,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,57,0.8095554635445995,0.006631080748313312,0.02768144922474436,0.20483349760122654,0.9761230511740099,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,58,0.9536978477530935,0.0035646179879769146,0.018105290643806837,0.04117616403952661,0.9847200077876587,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,deph_0.001,0.001,0.0,59,0.7622990573736451,0.0028274865632246238,0.02607227716776317,0.17953372298356446,0.9816283234708184,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,10,0.8289468198606393,0.003356628285808516,0.02381867736557819,0.15111269949419426,0.9729952185530022,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,11,0.8079808382124493,0.0056474560089249115,0.027947228805032198,0.12767210474803958,0.9649916994167633,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,12,0.6738449833713218,0.003493663495841348,0.024021439251815435,0.26964274367395286,0.9740147400741862,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,13,0.8023774862219338,0.0015478884917820013,0.021255358948183978,0.1950700022817129,0.980004872221236,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,14,0.9358278812712434,0.0029829233965470436,0.017012792509185748,0.06590023236474396,0.971583992349016,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,15,0.9358141715424578,0.0017096987087152904,0.026555057607488664,0.07500050779298142,0.9687129935484583,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,16,0.8505438066321701,0.003841908343601541,0.026118217698978263,0.11160047192041357,0.966860359374526,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,17,0.8136609893364244,0.0025362040129830454,0.020162885820055987,0.20229543626314594,0.9774039369287296,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,18,0.900854388718177,0.0030554850038819747,0.021654471359730865,0.1208927921989819,0.9734356424027515,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,19,0.6971749145120834,0.001767765617182837,0.017983873464056277,0.24144978719939528,0.9714893385167546,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,20,0.682601279524265,0.004012446014679316,0.023217502776255117,0.26607391488206916,0.9743207543794803,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,21,0.8054174617576046,0.003818984787792523,0.016933079998112555,0.15890822550752376,0.9699347820056448,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,22,0.8319286140920178,0.0027268022378603707,0.020728219943443316,0.12322199941999651,0.9669316130465817,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,23,0.9453088281259393,0.003506187903305702,0.019788145673500068,0.047781037782850345,0.9671818992124472,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,24,0.9670008726920117,0.0024708589038275885,0.021765420261047108,0.051455554818974625,0.969204006311472,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,25,0.9712980049049224,0.006090681023597555,0.02212319767219806,0.03968837597044955,0.9683142742304467,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,26,0.9403505208960385,0.002812369305185025,0.023675015735107552,0.0758110150574738,0.9707515984113161,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,27,0.9163869393240073,0.0022740512193796247,0.020536756674894963,0.11133966074775853,0.9739823691745626,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
five_level_weak_anharmonic,cap_low_leak_seed,0.03,relax_0.0005,0.0,0.0005,28,0.8065350654286597,0.0077662408541512296,0.030291366231911754,0.14678616680810105,0.9699030418647556,0.0016555876926502055,120,81.02601784700528,0.40806952348579073,648,False,low-leakage seed,"a=0.8,lw=1.5,r=0.04,w=0.25",,,,
