system,controller,eval_strength,noise_case,gamma_phi,gamma_relax,seed,final_fidelity,final_leakage,max_leakage,tail_infidelity_mean,final_purity,pulse_energy,segments,training_seconds,training_objective,optimizer_iterations,optimizer_success,refinement_label,terminal_target_weight,leakage_weight,worst_weight,trust_radius,horizon_maxiter
five_level_weak_anharmonic,pareto_alpha0p8_lw1p0_trust004,0.03,static_only,0.0,0.0,35,0.7460644301383018,0.0024173603828776535,0.030731317777763167,0.21525959970929714,0.9999996862187394,0.0018253859408901266,120,79.633415536955,0.37310525000392886,637,False,"alpha 0.8, leak 1.0, trust 0.04",0.8,1.0,0.25,0.04,6
five_level_weak_anharmonic,pareto_alpha0p8_lw1p0_trust004,0.03,static_only,0.0,0.0,36,0.9451019391460597,0.0037291122885980688,0.03451624266699249,0.03394183875310367,0.9999996748843151,0.0018253859408901266,120,79.633415536955,0.37310525000392886,637,False,"alpha 0.8, leak 1.0, trust 0.04",0.8,1.0,0.25,0.04,6
five_level_weak_anharmonic,pareto_alpha0p8_lw1p0_trust004,0.03,static_only,0.0,0.0,37,0.72138625433742,0.003008481968461707,0.023045881679152336,0.27729553262287987,0.9999998117075932,0.0018253859408901266,120,79.633415536955,0.37310525000392886,637,False,"alpha 0.8, leak 1.0, trust 0.04",0.8,1.0,0.25,0.04,6
five_level_weak_anharmonic,pareto_alpha0p8_lw1p0_trust004,0.03,static_only,0.0,0.0,38,0.9559404352772501,0.0016090939825411654,0.0179404517349262,0.06706149833260402,0.999999784454859,0.0018253859408901266,120,79.633415536955,0.37310525000392886,637,False,"alpha 0.8, leak 1.0, trust 0.04",0.8,1.0,0.25,0.04,6
five_level_weak_anharmonic,pareto_alpha0p8_lw1p0_trust004,0.03,static_only,0.0,0.0,39,0.9849204460580316,0.002604990137273555,0.033811158153677856,0.007797825890075965,0.9999996340484864,0.0018253859408901266,120,79.633415536955,0.37310525000392886,637,False,"alpha 0.8, leak 1.0, trust 0.04",0.8,1.0,0.25,0.04,6
five_level_weak_anharmonic,pareto_alpha0p8_lw1p0_trust004,0.03,static_only,0.0,0.0,40,0.9091988400263044,0.002833746710756535,0.03561712054023147,0.0749041535616992,0.999999680587493,0.0018253859408901266,120,79.633415536955,0.37310525000392886,637,False,"alpha 0.8, leak 1.0, trust 0.04",0.8,1.0,0.25,0.04,6
five_level_weak_anharmonic,pareto_alpha0p8_lw1p0_trust004,0.03,static_only,0.0,0.0,41,0.7676641538257417,0.0035712204685647286,0.031417956590915175,0.18718773267131306,0.9999996724051058,0.0018253859408901266,120,79.633415536955,0.37310525000392886,637,False,"alpha 0.8, leak 1.0, trust 0.04",0.8,1.0,0.25,0.04,6
five_level_weak_anharmonic,pareto_alpha0p8_lw1p0_trust004,0.03,static_only,0.0,0.0,42,0.9804644179735245,0.0017772279330201535,0.03176788329196478,0.018250862451228443,0.9999996986206672,0.0018253859408901266,120,79.633415536955,0.37310525000392886,637,False,"alpha 0.8, leak 1.0, trust 0.04",0.8,1.0,0.25,0.04,6
five_level_weak_anharmonic,pareto_alpha0p8_lw1p0_trust004,0.03,static_only,0.0,0.0,43,0.9961397247361468,0.002717281022730167,0.028382243566673848,0.0025863887560185804,0.9999997118779508,0.0018253859408901266,120,79.633415536955,0.37310525000392886,637,False,"alpha 0.8, leak 1.0, trust 0.04",0.8,1.0,0.25,0.04,6
five_level_weak_anharmonic,pareto_alpha0p8_lw1p0_trust004,0.03,static_only,0.0,0.0,44,0.9816452280990126,0.001683294140943703,0.023523731621006627,0.036157764944547886,0.9999997653955822,0.0018253859408901266,120,79.633415536955,0.37310525000392886,637,False,"alpha 0.8, leak 1.0, trust 0.04",0.8,1.0,0.25,0.04,6
five_level_weak_anharmonic,pareto_alpha0p8_lw1p0_trust004,0.03,static_only,0.0,0.0,45,0.9901854613498204,0.0014709522391384011,0.034657213974277346,0.014369337299529853,0.9999996877982792,0.0018253859408901266,120,79.633415536955,0.37310525000392886,637,False,"alpha 0.8, leak 1.0, trust 0.04",0.8,1.0,0.25,0.04,6
five_level_weak_anharmonic,pareto_alpha0p8_lw1p0_trust004,0.03,static_only,0.0,0.0,46,0.8491401850858632,0.0031094712799613067,0.028355389128641773,0.11668775330559455,0.9999996585674863,0.0018253859408901266,120,79.633415536955,0.37310525000392886,637,False,"alpha 0.8, leak 1.0, trust 0.04",0.8,1.0,0.25,0.04,6
five_level_weak_anharmonic,pareto_alpha0p8_lw1p0_trust004,0.03,static_only,0.0,0.0,47,0.8472593707602235,0.005236696501549565,0.03089953571263271,0.1271876918233803,0.9999997038872966,0.0018253859408901266,120,79.633415536955,0.37310525000392886,637,False,"alpha 0.8, leak 1.0, trust 0.04",0.8,1.0,0.25,0.04,6
