task,controller,disorder_strength,seed,final_fidelity,tail_infidelity_mean,tail_stability_range,pulse_energy,segments,horizon_steps,objective_mean,horizon_iterations,successful_steps,design_seconds
Z,adjoint_state_horizon,0.08,34,0.9960660421831588,0.004322521864562749,0.009057332322476741,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,35,0.9955661934533557,0.005353818544818884,0.012243529035090961,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,36,0.9994012158488141,0.001532655659571101,0.002102089776404359,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,37,0.9966856595382909,0.005115143345848514,0.008986997666713403,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,38,0.9997396682905505,0.0010813803912392156,0.0031663115022485533,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,39,0.9971856498265779,0.005044766323989664,0.009317388488594203,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,40,0.9999313904309942,0.0027812190470151922,0.0045460139393891374,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,41,0.9974014777559667,0.0016967035511433577,0.0037656226416922234,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,42,0.9966625900975021,0.0018500188744376722,0.00863951365130744,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,43,0.996291812178394,0.0013563832898102822,0.003621594288181429,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,44,0.9997138580383067,0.0011767676868878944,0.003423845309014073,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,45,0.9988748151254068,0.0010166293823012928,0.004448734187758596,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,46,0.9955486240753475,0.0017224395015955714,0.004300469811882146,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,47,0.9971788956345937,0.005005438672638209,0.007529689647875815,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,48,0.9959690262719346,0.003093263905802651,0.006228796252932156,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,49,0.9982366321372369,0.002243959090014744,0.004468060525133266,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,50,0.9970689882143654,0.002865803668288318,0.00774790602019948,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,51,0.9992329171050023,0.0010631438599565475,0.0034784512608873053,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,52,0.9972566999693122,0.0016339924374408556,0.003439464594656383,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,53,0.9963373577505347,0.0027955520546451176,0.008907814162204986,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,54,0.9961510599076984,0.004533532006299237,0.01002115983195373,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,55,0.9977221568841699,0.0017443606577561234,0.006155815329464853,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,56,0.9957241221715982,0.0062752257232367055,0.013058426098426668,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,57,0.9970326157421913,0.006767567501457239,0.011695569542668482,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,58,0.9970077617877426,0.005238884479260037,0.007754822831747221,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
Z,adjoint_state_horizon,0.08,59,0.9957316268992209,0.006303829333249193,0.013189394661674347,2.148690742848578,60,4,0.004392859560564512,411,22,53.27318398898933
H,finite_candidate_seed,0.05,10,0.9953625144638087,0.009116145355830555,0.013025329412751696,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,11,0.9994937007066486,0.002803730102700408,0.008968518886391275,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,12,0.9995784515611401,0.002540137279053701,0.008542061942395596,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,13,0.9989702853194276,0.0030160327180242144,0.007235328859833023,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,14,0.9965054977683064,0.002712956364882583,0.008079320013209323,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,15,0.9916293746400004,0.007036688417911181,0.006945624531761174,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,16,0.9958953293484777,0.002955589298169047,0.006539024354512923,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,17,0.9899089631672957,0.007715879907473569,0.010199060349981526,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,18,0.997196822897325,0.0015872947634732416,0.0022896618610889208,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,19,0.998440161559613,0.0022904684359570894,0.006322925453094208,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,20,0.9983039657917196,0.0025457630160758116,0.007702965368289516,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,21,0.9980367247006721,0.001412767871477551,0.00392393447902184,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,22,0.9965758473230728,0.008017400161520673,0.013148322333701334,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,23,0.9908928030104223,0.009559103352158097,0.01029316389128232,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,24,0.9908141646927833,0.005669576847076765,0.01137576214250191,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,25,0.9930957649939883,0.0036913539610447734,0.010162064380453417,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,26,0.9955020994590045,0.003301450115282276,0.004392305401219265,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,27,0.9969163534554322,0.008337363025751662,0.016841350770027574,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,28,0.9914200884659701,0.010870133442742534,0.009648081896538208,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,29,0.993055968449421,0.010841317147183428,0.01223134679077964,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,30,0.9908490819889647,0.006497476358907158,0.010008346277158964,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,31,0.9948433362473852,0.003239838716486365,0.006085669090791779,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,32,0.9938268952960096,0.007404913627710734,0.009762457076275766,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,33,0.9995421415896495,0.003569889414268894,0.01163586065624278,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,34,0.9986357062795044,0.001802463415733091,0.0068759505358672035,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,35,0.9939239437892813,0.00404124538737954,0.005704746473231603,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,36,0.9915625529473877,0.010997811872039555,0.009964005880180649,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,37,0.9938041667580017,0.00365849057526874,0.010121355317614267,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,38,0.9919341828419722,0.011053062130682783,0.01289232379410421,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,39,0.9997862899419802,0.0026804688671703955,0.008808930379544666,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,40,0.9958300883299519,0.007915343250674787,0.011510864828558676,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,41,0.9909124375042123,0.009837164508899564,0.008119081962335795,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,42,0.9999011432565266,0.0016584286130687349,0.006922128354354018,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,43,0.9975111962121362,0.0015292508231762058,0.0038866140234381508,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,44,0.9922746838790558,0.011029132022056132,0.013587310534694086,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,45,0.9950120614553211,0.004408517428152984,0.006075153816654688,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,46,0.9991198343688128,0.002520052413066785,0.004627700806882906,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,47,0.9988942042406429,0.005165766754147807,0.012238862056822342,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,48,0.9994908976886223,0.0017761401317911963,0.005654158792562036,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,49,0.9987621158420572,0.0034786180291801814,0.00799145149957281,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,50,0.9992386601229649,0.004627470320570161,0.013842538468149201,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,51,0.9940489425868833,0.005766814638561315,0.007301759369798488,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,52,0.9916238347486097,0.00971904267567775,0.008413709559442428,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,53,0.9994077274757445,0.001476075511068038,0.00648993158457023,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,54,0.9930302435216058,0.0036165848855857882,0.005960823545540284,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,55,0.9995484600556197,0.001452620907081195,0.0047710540267850154,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,56,0.9953441648880074,0.0027980679000264063,0.005945352192197384,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,57,0.9994272668847592,0.004015056830203286,0.01270958646864706,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,58,0.9989633448054673,0.004576403953797923,0.011265106618832732,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.05,59,0.9968746686152712,0.00273369081355321,0.0069603889908985694,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,10,0.988256751938713,0.02213209338736144,0.02676124704759031,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,11,0.9985068782419364,0.006085082223918314,0.015451886430562833,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,12,0.9987342063247173,0.005411413127796054,0.014545773858665845,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,13,0.9974029690148101,0.006599103991234679,0.013385873164569184,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,14,0.9910385025254594,0.005872248928191945,0.015407644977745605,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,15,0.9792746234768955,0.016200395370930362,0.012748362288624748,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,16,0.9899143250410648,0.006208501682433869,0.012123308452444359,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,17,0.9732901938322711,0.019504208874063702,0.019272385974295148,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,18,0.9928226478735198,0.002939450281673417,0.006612566243659135,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,19,0.9960469342263286,0.004598290995612264,0.010456918918853142,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,20,0.9956265102932255,0.005395698107365971,0.012028120454247948,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,21,0.9950955994007499,0.002296392346334497,0.006144042975939845,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,22,0.9913254203880631,0.019408219449421914,0.027224579566975105,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,23,0.9763591079718701,0.02385534390818915,0.01595404853169846,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,24,0.9754157182343557,0.014210586902076158,0.023363610743797558,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,25,0.9815263832415643,0.008779261620609456,0.021439774333278927,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,26,0.9886279076251434,0.00712665683260838,0.009759828213459887,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,27,0.9921651984826813,0.019889480549666088,0.03361414506801952,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,28,0.9790588856047557,0.025678485965411207,0.017376273905327144,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,29,0.9828248093042193,0.0260165669644283,0.026188623860368465,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,30,0.9756896569468663,0.016303247180860386,0.01951377064723614,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,31,0.9874127139639798,0.006836065826094007,0.0130341977659868,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,32,0.9841084434252843,0.0180335154355055,0.015199363054154369,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,33,0.9987030700779292,0.008031101616628336,0.022787179707308924,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,34,0.9963875974326293,0.0036570153807232633,0.012740218530098768,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,35,0.9853220759047374,0.008591308922398814,0.013106069808116683,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,36,0.9791216360859941,0.026302924583302873,0.017927623397975823,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,37,0.9836211338751573,0.008582332343895929,0.0209699410678027,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,38,0.9793786595674725,0.02726826175271723,0.024626167464353976,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,39,0.9992651267190649,0.005757728258407668,0.015392473644131655,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,40,0.9894333817648496,0.019038824654674522,0.02305289315469594,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,41,0.9780732813251094,0.02275879568694392,0.013717616996180126,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,42,0.9996110492105884,0.003235406353514876,0.01257942576733695,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,43,0.9936616131374999,0.0026879574833072505,0.006516116852275933,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,44,0.9802803680798231,0.027148588325428862,0.026259252827814716,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,45,0.987415599453242,0.009884074540089823,0.009962982125360731,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,46,0.9978266166321816,0.005141776817295825,0.00719721538883189,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,47,0.9974915925442143,0.012062614184418187,0.027201722738138923,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,48,0.9986522041240322,0.00335209069316061,0.009316739148741426,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,49,0.9968724531303373,0.007721052697586521,0.013772746638900824,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,50,0.997933320089525,0.010664135585202695,0.027577569555444326,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,51,0.9850481056879585,0.01326055758632494,0.011893748888119893,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,52,0.9797467380991286,0.02255914955247949,0.014311500309476921,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,53,0.9983201028260156,0.00281608522113308,0.011746825007058148,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,54,0.9829307959508592,0.007729821198672903,0.015752814341410182,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,55,0.9989892328610109,0.002554821210946762,0.007302894792643344,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,56,0.9885242689807081,0.005896483870532585,0.011776155924822618,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,57,0.9983299972016219,0.009109727212536924,0.02465292773591443,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,58,0.9976988664223261,0.010504932081205457,0.024543791052527908,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,finite_candidate_seed,0.08,59,0.9922455381786415,0.005713421811395968,0.011263893938304181,2.529166666666667,60,4,0.0,0,60,31.80034334002994
H,adjoint_state_horizon,0.05,10,0.9970717460181069,0.0034192038243651903,0.007890125975299256,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,11,0.9977878858057213,0.0019140233927402717,0.004547164379284929,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,12,0.9975405853819351,0.0018456739956709523,0.004251349908647617,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,13,0.9995207812390181,0.001735893768046794,0.0038675053978712848,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,14,0.9996836237562471,0.001984490164407109,0.005650473601367723,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,15,0.9968936241924684,0.0024202297335659604,0.005847508794341261,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,16,0.9965076344698592,0.0020651896653807946,0.005961896227656083,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,17,0.9997828377666707,0.002216319291606304,0.005889664763264135,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,18,0.9992820768680367,0.0009734119875727083,0.0022736749529006506,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,19,0.9959492145849482,0.0019241746752903031,0.005663899043757414,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,20,0.9971938001782376,0.0019573981600713953,0.004869493703160477,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,21,0.9990191384057214,0.001096650227839472,0.0032863452576226138,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,22,0.9976304668470509,0.0031877986869043137,0.007640670832549934,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,23,0.9996889938361668,0.0025868960299677388,0.005644603704981543,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,24,0.9999024104329024,0.0018999904711851645,0.005766567949818668,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,25,0.9999538302443465,0.0017745234460960597,0.005608546596587383,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,26,0.9986273798020648,0.0013828069352905985,0.003324009737723954,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,27,0.9996338952394853,0.002689906001524147,0.006890042911236405,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,28,0.9941706096196009,0.003982822146771301,0.008066327866501188,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,29,0.9945786935678882,0.00401183418329675,0.008191159229137601,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,30,0.9998777651297424,0.001914349369436224,0.0053405541234559095,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,31,0.9964880481625874,0.0020706541125047498,0.0061180997682794835,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,32,0.999661880748548,0.002114804559534671,0.005166835829890748,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,33,0.99989670041659,0.0017546674630964504,0.0048528519138123505,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,34,0.9997144804188498,0.001245889543675105,0.003927523371265895,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,35,0.995528834287791,0.002348518182610538,0.006878875208194302,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,36,0.9953512846072275,0.0038214597304859934,0.007710745916724049,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,37,0.9997770035266895,0.0019787337214337564,0.0058460875699924975,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,38,0.9995038104040948,0.003127182831748757,0.006390142872171878,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,39,0.9977749376422039,0.001807557747413232,0.004328399596777555,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,40,0.9975793065863312,0.003035849672336448,0.00712011214084507,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,41,0.9938583483739759,0.003753086283554342,0.00813593208397212,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,42,0.9998946900902936,0.0012368928999462864,0.003367912102772763,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,43,0.999125747820484,0.000992773732695761,0.0024688847749195775,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,44,0.999501114899739,0.0031485837434837784,0.0064763199267959815,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,45,0.998303281495388,0.0017033442163596822,0.00396540356170505,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,46,0.995767159451755,0.0018112918109644165,0.004891910532686006,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,47,0.9982039661536006,0.0026035004979389617,0.007480876097395783,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,48,0.9963013317932581,0.0016487145381310566,0.004831459117030312,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,49,0.9987099540901581,0.0015676421745923336,0.004219376071241787,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,50,0.9999034362405811,0.0020124688601897123,0.005521950675628218,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,51,0.9978249106457362,0.0020854888001647152,0.004716886189839675,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,52,0.9937814091392815,0.00376679462142241,0.00806745059913927,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,53,0.9999202297172922,0.0011269584933958354,0.0034802310419321802,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,54,0.9972340978899199,0.0017868203958277902,0.005475683027502454,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,55,0.999449205573805,0.0014798979436096043,0.0038160714268998808,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,56,0.997421481773354,0.0018221387914436615,0.005221510267865881,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,57,0.9991976504540425,0.002071995851743592,0.006097805740976403,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,58,0.9984990994803179,0.0024450225315245655,0.0071868546928255395,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.05,59,0.9964721180312004,0.00205217125983266,0.005803802101256972,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,10,0.9944083209735195,0.007266599424154325,0.012791343785215736,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,11,0.9961962241930569,0.0036595948620489717,0.007429417191325616,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,12,0.9956919410797075,0.0034784947139737932,0.00673113937332126,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,13,0.9976583405920603,0.003346984169604379,0.0061465252017582905,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,14,0.9985941660221496,0.0037446157379960898,0.008780013794013053,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
H,adjoint_state_horizon,0.08,15,0.9943360483606309,0.004570309833930279,0.009567476419070076,3.610671254339652,60,4,0.003462842409578706,427,18,54.48432277608663
