task,baseline,eval_strength,seed,final_fidelity,final_infidelity,pulse_energy,basis_count,segments,refreshes,frequency_seed_path,training_objective,optimizer_success_all,optimization_seconds
Z,dcrab_train8,0.08,29,0.9993325129720241,0.0006674870279759215,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,30,0.999629486822799,0.00037051317720104837,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,31,0.9995324423905619,0.0004675576094380629,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,32,0.9998897025859683,0.00011029741403167925,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,33,0.9995359344245941,0.0004640655754059031,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,34,0.9998146352553177,0.000185364744682337,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,35,0.9991880132104868,0.0008119867895132193,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,36,0.9994817033527333,0.0005182966472666584,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,37,0.9997653057110373,0.00023469428896272237,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,38,0.9999753710360255,2.4628963974482332e-05,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,39,0.9999259670700811,7.40329299189213e-05,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,40,0.9999731103729719,2.688962702812603e-05,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,41,0.9987753569326618,0.0012246430673381603,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,42,0.999556626922469,0.0004433730775309508,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,43,0.9997755036395862,0.00022449636041377286,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,44,0.9999860793312074,1.3920668792577473e-05,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,45,0.9999969837449169,3.0162550831436263e-06,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,46,0.9995882229856615,0.0004117770143384769,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,47,0.9999118239996208,8.817600037924755e-05,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,48,0.9996920643482253,0.0003079356517746712,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,49,0.9999075675413537,9.243245864631877e-05,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,50,0.9995581637635855,0.00044183623641447234,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,51,0.9999668911764525,3.310882354745637e-05,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,52,0.9988290413994046,0.001170958600595351,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,53,0.9996442397996671,0.0003557602003328997,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,54,0.9996761702490161,0.0003238297509838839,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,55,0.9998321272274421,0.00016787277255791988,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,56,0.999795258589813,0.00020474141018700376,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,57,0.9999272890390684,7.271096093164342e-05,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,58,0.9999158216202202,8.417837977980902e-05,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
Z,dcrab_train8,0.08,59,0.999649700364722,0.00035029963527799524,8.604365601999506,3,40,3,"31,43,59",0.0019082723916440027,False,51.805853677215055
H,dcrab_train8,0.05,10,0.9999436894768947,5.631052310528517e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,11,0.999983415201168,1.6584798832042225e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,12,0.9999737765489852,2.622345101477297e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
