task,step,method,previous_terminal_phi,shift_tail_phi,tail_phi_abs_error,best_margin,best_fallback_phi,best_fallback_norm,terminal_outside_residual,residual_threshold,gradient_norm,line_radius
H,81,adaptive_gradient_line,0.002680087153700189,0.002680087153700189,0.0,3.190340179235612e-05,0.002648183751907833,0.0,1,0.001,0.0018642369308451792,0.0
H,82,default_alphabet,0.002536824947226679,0.002536824947226679,0.0,-1.7442531461464572e-05,0.0025542674786881436,0.0,1,0.001,nan,nan
H,82,adaptive_gradient_line,0.002536824947226679,0.002536824947226679,0.0,-1.7442531461464572e-05,0.0025542674786881436,0.0,1,0.001,0.0010484346949554582,0.0
H,83,default_alphabet,0.0022410087879057225,0.0022410087879057225,0.0,-9.19737578854371e-05,0.0023329825457911596,0.25,1,0.001,nan,nan
H,83,adaptive_gradient_line,0.0022410087879057225,0.0022410087879057225,0.0,-0.0001174134962693904,0.002358422284175113,0.0,1,0.001,0.0028018420191689955,0.0
H,84,default_alphabet,0.002051168001456105,0.002051168001456105,0.0,-0.00019133010564929137,0.0022424981071053965,0.0,1,0.001,nan,nan
H,84,adaptive_gradient_line,0.002051168001456105,0.002051168001456105,0.0,-0.00019133010564929137,0.0022424981071053965,0.0,1,0.001,0.0023166508332911465,0.0
H,85,default_alphabet,0.0021830341537435877,0.0021830341537435877,0.0,-0.00026078696533834295,0.0024438211190819306,0.0,1,0.001,nan,nan
H,85,adaptive_gradient_line,0.0021830341537435877,0.0021830341537435877,0.0,-0.00026078696533834295,0.0024438211190819306,0.0,1,0.001,0.002278823897411634,0.0
H,86,default_alphabet,0.002325124596837265,0.002325124596837265,0.0,-0.00032411221161612186,0.002649236808453387,0.0,1,0.001,nan,nan
H,86,adaptive_gradient_line,0.002325124596837265,0.002325124596837265,0.0,-0.00032411221161612186,0.002649236808453387,0.0,1,0.001,0.002179698338570961,0.0
H,87,default_alphabet,0.002649236808453387,0.002649236808453387,0.0,-0.000422168808964965,0.003071405617418352,0.0,1,0.001,nan,nan
H,87,adaptive_gradient_line,0.002649236808453387,0.002649236808453387,0.0,-0.000422168808964965,0.003071405617418352,0.0,1,0.001,0.0023663213635867456,0.0
H,88,default_alphabet,0.0030091121457701334,0.0030091121457701334,0.0,-0.0005058238370435411,0.0035149359828136745,0.0,1,0.001,nan,nan
H,88,adaptive_gradient_line,0.0030091121457701334,0.0030091121457701334,0.0,-0.0005058238370435411,0.0035149359828136745,0.0,1,0.001,0.0022482448311176278,0.0
H,89,default_alphabet,0.003374543081125024,0.003374543081125024,0.0,-0.00048299269082836827,0.0038575357719533923,0.0,1,0.001,nan,nan
H,89,adaptive_gradient_line,0.003374543081125024,0.003374543081125024,0.0,-0.00048299269082836827,0.0038575357719533923,0.0,1,0.001,0.0024241551344731816,0.0
H,90,default_alphabet,0.0035328819717818927,0.0035328819717818927,0.0,-0.00041783191408738263,0.003950713885869275,0.0,1,0.001,nan,nan
H,90,adaptive_gradient_line,0.0035328819717818927,0.0035328819717818927,0.0,-0.00041783191408738263,0.003950713885869275,0.0,1,0.001,0.00042337692803757826,0.0
H,91,default_alphabet,0.0038741808564196345,0.0038741808564196345,0.0,-0.0005120314837203724,0.004386212340140007,0.0,1,0.001,nan,nan
H,91,adaptive_gradient_line,0.0038741808564196345,0.0038741808564196345,0.0,-0.0005120314837203724,0.004386212340140007,0.0,1,0.001,0.000818561989023697,0.0
H,92,default_alphabet,0.0037639828117880594,0.0037639828117880594,0.0,-0.0003609791584088737,0.004124961970196933,0.25,1,0.001,nan,nan
H,92,adaptive_gradient_line,0.0037639828117880594,0.0037639828117880594,0.0,-0.0003653335166031446,0.004129316328391204,0.0,1,0.001,0.0013221579644442454,0.0
H,93,default_alphabet,0.004124961970196933,0.004124961970196933,0.0,-0.00036412107176099495,0.004489083041957928,0.25,1,0.001,nan,nan
H,93,adaptive_gradient_line,0.004124961970196933,0.004124961970196933,0.0,-0.0003669488853508124,0.0044919108555477455,0.0,1,0.001,0.001206090939273621,0.0
H,94,default_alphabet,0.003057177512151038,0.003057177512151038,0.0,7.05699219789302e-05,0.002986607590172108,0.25,1,0.001,nan,nan
H,94,adaptive_gradient_line,0.003057177512151038,0.003057177512151038,0.0,-5.979275888495783e-06,0.003063156788039534,0.0,1,0.001,0.0012486024208917107,0.0
H,95,default_alphabet,0.0026827421775178217,0.0026827421775178217,0.0,5.207900209380778e-05,0.002630663175424014,0.0,1,0.001,nan,nan
H,95,adaptive_gradient_line,0.0026827421775178217,0.0026827421775178217,0.0,5.207900209380778e-05,0.002630663175424014,0.0,1,0.001,0.0006105295586462454,0.0
H,96,default_alphabet,0.002437296939859314,0.002437296939859314,0.0,-3.422043016908238e-05,0.0024715173700283963,0.0,1,0.001,nan,nan
H,96,adaptive_gradient_line,0.002437296939859314,0.002437296939859314,0.0,-3.422043016908238e-05,0.0024715173700283963,0.0,1,0.001,0.0001612287744611149,0.0
H,97,default_alphabet,0.0019041789710783213,0.0019041789710783213,0.0,1.0675915852000062e-05,0.0018935030552263213,0.0,1,0.001,nan,nan
H,97,adaptive_gradient_line,0.0019041789710783213,0.0019041789710783213,0.0,1.0675915852000062e-05,0.0018935030552263213,0.0,1,0.001,0.0005121690343293966,0.0
H,98,default_alphabet,0.0018573347677362587,0.0018573347677362587,0.0,8.54127612276434e-06,0.0018487934916134943,0.0,1,0.001,nan,nan
H,98,adaptive_gradient_line,0.0018573347677362587,0.0018573347677362587,0.0,8.54127612276434e-06,0.0018487934916134943,0.0,1,0.001,0.003211029452793964,0.0
H,99,default_alphabet,0.0018487934916134943,0.0018487934916134943,0.0,-7.342462184296156e-05,0.0019222181134564559,0.0,1,0.001,nan,nan
H,99,adaptive_gradient_line,0.0018487934916134943,0.0018487934916134943,0.0,-7.342462184296156e-05,0.0019222181134564559,0.0,1,0.001,0.000601288133178105,0.0
