task,method,eval_strength,seed,final_fidelity,final_infidelity,pulse_energy,design_seconds,resource_profile,training_strengths
Z,beam_horizon,0.12,57,0.9987604719211713,0.0012395280788286556,4.9225,100.21364466287196,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.12,58,0.998786249449024,0.001213750550975945,4.9225,100.21364466287196,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.12,59,0.9970659992584158,0.0029340007415842306,4.9225,100.21364466287196,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,dcrab_train8,0.08,10,0.9999214994059495,7.850059405045684e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,11,0.99994429757516,5.570242483998733e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,12,0.999912180688018,8.781931198198478e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,13,0.9997191024644074,0.00028089753559257247,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,14,0.999907941747402,9.205825259794853e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,15,0.9997403364746748,0.00025966352532524883,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,16,0.9996014249224789,0.00039857507752105725,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,17,0.9996259950895761,0.0003740049104239418,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,18,0.9999242460043041,7.575399569592633e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,19,0.9996072410311285,0.0003927589688714761,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,20,0.9998578653914241,0.00014213460857592786,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,21,0.9997881999610164,0.00021180003898357835,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,22,0.9999724464913762,2.755350862382322e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,23,0.9998276964979725,0.00017230350202745992,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,24,0.9995814777921344,0.00041852220786564587,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,25,0.9996769790140374,0.00032302098596259654,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,26,0.999997003075171,2.996924828968517e-06,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,27,0.9999585265111098,4.147348889016467e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,28,0.999056821989495,0.0009431780105050303,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,29,0.9993325129720241,0.0006674870279759215,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,30,0.999629486822799,0.00037051317720104837,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,31,0.9995324423905619,0.0004675576094380629,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,32,0.9998897025859683,0.00011029741403167925,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,33,0.9995359344245941,0.0004640655754059031,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,34,0.9998146352553177,0.000185364744682337,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,35,0.9991880132104868,0.0008119867895132193,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,36,0.9994817033527333,0.0005182966472666584,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,37,0.9997653057110373,0.00023469428896272237,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,38,0.9999753710360255,2.4628963974482332e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,39,0.9999259670700811,7.40329299189213e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,40,0.9999731103729719,2.688962702812603e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,41,0.9987753569326618,0.0012246430673381603,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,42,0.999556626922469,0.0004433730775309508,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,43,0.9997755036395862,0.00022449636041377286,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,44,0.9999860793312074,1.3920668792577473e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,45,0.9999969837449169,3.0162550831436263e-06,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,46,0.9995882229856615,0.0004117770143384769,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,47,0.9999118239996208,8.817600037924755e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,48,0.9996920643482253,0.0003079356517746712,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,49,0.9999075675413537,9.243245864631877e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,50,0.9995581637635855,0.00044183623641447234,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,51,0.9999668911764525,3.310882354745637e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,52,0.9988290413994046,0.001170958600595351,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,53,0.9996442397996671,0.0003557602003328997,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,54,0.9996761702490161,0.0003238297509838839,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,55,0.9998321272274421,0.00016787277255791988,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,56,0.999795258589813,0.00020474141018700376,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,57,0.9999272890390684,7.271096093164342e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,58,0.9999158216202202,8.417837977980902e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.08,59,0.999649700364722,0.00035029963527799524,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,10,0.9998159513647031,0.00018404863529686288,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,11,0.9998738823500024,0.00012611764999759245,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,12,0.9998112973057404,0.00018870269425963482,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,13,0.999668344992163,0.0003316550078370506,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,14,0.9997385493552087,0.00026145064479132785,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,15,0.9992859617055966,0.0007140382944034185,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,16,0.9990062846033798,0.0009937153966201873,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,17,0.998953325968628,0.0010466740313720413,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,18,0.9999337636932949,6.623630670510305e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,19,0.9991837212024876,0.0008162787975124486,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,20,0.99964649182289,0.0003535081771099957,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,21,0.9995934517700397,0.00040654822996033513,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,22,0.9999300717151485,6.992828485152813e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,23,0.9994392195980354,0.0005607804019646112,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,24,0.998895809126558,0.0011041908734420458,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,25,0.9991697570714789,0.0008302429285210744,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,26,0.9999892023665572,1.0797633442805044e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,27,0.9999580102505246,4.19897494754462e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,28,0.9979966884225862,0.0020033115774138466,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,29,0.9986361967444998,0.0013638032555002289,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,30,0.9990147819930283,0.000985218006971711,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,31,0.9988147726392615,0.00118522736073845,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,32,0.9996816279360253,0.0003183720639746701,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,33,0.9993355620502451,0.0006644379497549036,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,34,0.9997724301514096,0.0002275698485904032,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,35,0.9980822312183119,0.001917768781688145,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,36,0.9988442553396715,0.0011557446603285282,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,37,0.9993530715111837,0.0006469284888163118,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,38,0.999834526657398,0.00016547334260197388,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,39,0.9998475438373488,0.00015245616265124884,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,40,0.9999201258203303,7.987417966970334e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,41,0.9973566987667787,0.002643301233221318,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,42,0.9993622260451903,0.0006377739548096839,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,43,0.9995534672351516,0.0004465327648484063,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,44,0.9998812390706848,0.0001187609293151759,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,45,0.999962653935781,3.7346064219012653e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,46,0.9992462212642208,0.0007537787357791981,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,47,0.9998458077165242,0.00015419228347579583,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,48,0.99941166002341,0.0005883399765900243,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,49,0.9998077251152575,0.00019227488474249377,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,50,0.9993703176422901,0.000629682357709882,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,51,0.9998617584879537,0.00013824151204633317,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,52,0.9975151661233952,0.0024848338766048084,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,53,0.9994973639006479,0.0005026360993520829,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,54,0.9990797470069444,0.000920252993055648,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,55,0.9998190726430944,0.00018092735690555806,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,56,0.9994008249463712,0.0005991750536288309,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,57,0.999914878230181,8.512176981900765e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,58,0.999849408083678,0.0001505919163220515,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.1,59,0.9991556911097111,0.0008443088902888585,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,10,0.9996408684507005,0.0003591315492994518,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,11,0.9997549640499277,0.00024503595007230317,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,12,0.9996498110905486,0.0003501889094513766,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,13,0.9996438491290648,0.00035615087093521236,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,14,0.9994117771047061,0.0005882228952939217,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,15,0.9984388343073688,0.0015611656926312056,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,16,0.9979389970498823,0.002061002950117685,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,17,0.9977008937777209,0.0022991062222791347,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,18,0.9999507255605062,4.9274439493762756e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,19,0.9985143699127281,0.001485630087271872,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,20,0.9992675069784687,0.000732493021531333,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,21,0.9993146429079363,0.0006853570920637431,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,22,0.9998575368759208,0.00014246312407917294,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,23,0.9986590242038494,0.0013409757961505564,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,24,0.9976627773744952,0.0023372226255048423,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,25,0.99827427469299,0.0017257253070099843,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,26,0.9999337059123904,6.629408760960853e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,27,0.9999542442533671,4.575574663290283e-05,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,28,0.996311018863015,0.0036889811369850145,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,29,0.9975621320527444,0.0024378679472556453,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,30,0.9979010670909155,0.002098932909084472,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,31,0.9975177527218005,0.0024822472781994565,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,32,0.9992869321239229,0.0007130678760770559,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,33,0.9991082524543469,0.0008917475456531321,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,34,0.9997424775778586,0.00025752242214138743,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,35,0.9961712880374043,0.00382871196259571,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,36,0.997798446167939,0.0022015538320609984,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,37,0.9985938492600579,0.0014061507399421025,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,38,0.9994620881387699,0.0005379118612300893,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,39,0.9997270865505676,0.00027291344943236595,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,40,0.9998203798008363,0.0001796201991637325,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,41,0.99507209192837,0.004927908071630016,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,42,0.9991398591038608,0.0008601408961391721,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,43,0.9992245152634192,0.0007754847365808448,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,44,0.9995788534829204,0.0004211465170795847,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,45,0.9998571958624021,0.00014280413759792943,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,46,0.9987676144202204,0.0012323855797795602,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,47,0.9997632088994435,0.00023679110055652153,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,48,0.9990041566599458,0.0009958433400542033,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,49,0.9996534036388364,0.00034659636116363135,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,50,0.9991584321869073,0.0008415678130927473,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
Z,dcrab_train8,0.12,51,0.9996286514416381,0.0003713485583618503,8.604365601999506,51.09397460683249,40 seg.; 8 train seeds; train delta 0.08; 3 Fourier modes; 3 refreshes,0.08
