task,pulse_type,training_strength,eval_strength,seed,final_fidelity,final_infidelity,pulse_energy,training_objective
Z,nominal_open_loop,0.0,0.05,55,0.9995035390365453,0.0004964609634546813,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.05,56,0.9389364540673039,0.06106354593269614,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.05,57,0.9335778244345003,0.06642217556549967,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.05,58,0.9216052937530168,0.07839470624698319,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.05,59,0.9587863003185005,0.04121369968149946,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,10,0.9462152235434292,0.05378477645657076,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,11,0.9102196355390176,0.08978036446098236,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,12,0.9292599661480746,0.0707400338519254,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,13,0.9820312892305598,0.017968710769440177,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,14,0.8702684358431724,0.12973156415682763,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,15,0.9816454168240832,0.01835458317591676,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,16,0.8874398901117444,0.1125601098882556,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,17,0.9610390987664733,0.03896090123352669,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,18,0.9474942421277159,0.052505757872284065,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,19,0.9669123385682524,0.03308766143174757,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,20,0.893429630620425,0.10657036937957498,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,21,0.8832346982270024,0.1167653017729976,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,22,0.9315056526981953,0.0684943473018047,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,23,0.993805376842044,0.006194623157956047,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,24,0.9134180519880966,0.08658194801190344,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,25,0.8553914335188222,0.1446085664811778,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,26,0.9741872936874229,0.02581270631257715,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,27,0.9347320699010785,0.06526793009892151,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,28,0.9904115464097696,0.009588453590230417,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,29,0.968964392298387,0.031035607701612955,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,30,0.9497190618841329,0.05028093811586709,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,31,0.8828592813814564,0.11714071861854358,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,32,0.9958231254496503,0.004176874550349652,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,33,0.9165468398731591,0.0834531601268409,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,34,0.8594828334225963,0.14051716657740365,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,35,0.9148840014872051,0.08511599851279494,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,36,0.9870859023196101,0.012914097680389869,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,37,0.8695588614055936,0.13044113859440642,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,38,0.9855274529337831,0.014472547066216923,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,39,0.9395273026886742,0.06047269731132576,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,40,0.9611094451226561,0.03889055487734394,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,41,0.9951378021178532,0.004862197882146813,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,42,0.9331721375245474,0.06682786247545258,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,43,0.9194735418492175,0.08052645815078252,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,44,0.9822143019386421,0.01778569806135788,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,45,0.9879864277960035,0.012013572203996459,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,46,0.9943678409610186,0.005632159038981399,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,47,0.8164063838034685,0.18359361619653147,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,48,0.9930392149118835,0.0069607850881164834,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,49,0.9904515331801124,0.009548466819887635,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,50,0.9052539431509946,0.09474605684900539,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,51,0.9926730650239581,0.007326934976041866,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.08,52,0.9955007894452473,0.004499210554752664,0.048490952320064486,4.912469388151551e-06
