task,step,value_depth,candidate_count,previous_terminal_phi,tail_phi,tail_phi_abs_error,terminal_outside_residual,residual_threshold,phi,current_value,best_successor_value,best_value_margin,best_fallback_norm,best_fallback_amp,best_fallback_index,state_stage_cost,expected_stage_cost,bellman_gap
Z,61,1,41,0.004420700369955587,0.004420700369955587,0.0,1,0.001,0.004420700369955587,0.008008812667479229,0.004588112297523643,0.0034207003699555857,0.0,0.0,0,0.0034207003699555866,0.0034207003699555866,8.673617379884035e-19
Z,61,2,41,0.004420700369955587,0.004420700369955587,0.0,1,0.001,0.004420700369955587,0.011889208990241346,0.00846850862028576,0.0034207003699555857,0.0,0.0,0,0.0034207003699555866,0.0034207003699555866,8.673617379884035e-19
Z,62,1,41,0.004315247985084529,0.004315247985084529,0.0,1,0.001,0.004315247985084529,0.007871147275709117,0.004555899290624589,0.003315247985084528,0.0,0.0,0,0.003315247985084529,0.003315247985084529,8.673617379884035e-19
Z,62,2,41,0.004315247985084529,0.004315247985084529,0.0,1,0.001,0.004315247985084529,0.011759353935440857,0.008444105950356329,0.003315247985084528,0.0,0.0,0,0.003315247985084529,0.003315247985084529,8.673617379884035e-19
Z,63,1,41,0.004555899290624589,0.004555899290624589,0.0,1,0.001,0.004555899290624589,0.008444105950356329,0.004888206659731741,0.003555899290624588,0.25,0.5,4,0.003555899290624589,0.003555899290624589,8.673617379884035e-19
Z,63,2,41,0.004555899290624589,0.004555899290624589,0.0,1,0.001,0.004555899290624589,0.012677174478881323,0.009121275188256735,0.003555899290624588,0.25,0.5,4,0.003555899290624589,0.003555899290624589,8.673617379884035e-19
Z,64,1,41,0.004683530625814149,0.004683530625814149,0.0,1,0.001,0.004683530625814149,0.00875396774913395,0.005070437123319803,0.003683530625814148,0.0,0.0,0,0.0036835306258141487,0.0036835306258141487,8.673617379884035e-19
Z,64,2,41,0.004683530625814149,0.004683530625814149,0.0,1,0.001,0.004683530625814149,0.013282142195112298,0.00959861156929815,0.003683530625814148,4.0,2.0,20,0.0036835306258141487,0.0036835306258141487,8.673617379884035e-19
Z,65,1,41,0.005001828673700817,0.005001828673700817,0.0,1,0.001,0.005001828673700817,0.009339380604487225,0.005337551930786409,0.004001828673700816,0.0,0.0,0,0.004001828673700817,0.004001828673700817,8.673617379884035e-19
Z,65,2,41,0.005001828673700817,0.005001828673700817,0.0,1,0.001,0.005001828673700817,0.014095719739637767,0.010093891065936951,0.004001828673700816,0.0,0.0,0,0.004001828673700817,0.004001828673700817,8.673617379884035e-19
Z,66,1,41,0.004797502665384021,0.004797502665384021,0.0,1,0.001,0.004797502665384021,0.008795383897695873,0.004997881232311853,0.00379750266538402,0.0,0.0,0,0.003797502665384021,0.003797502665384021,8.673617379884035e-19
Z,66,2,41,0.004797502665384021,0.004797502665384021,0.0,1,0.001,0.004797502665384021,0.01305629985411505,0.00925879718873103,0.00379750266538402,0.0,0.0,0,0.003797502665384021,0.003797502665384021,8.673617379884035e-19
Z,67,1,41,0.004997881232311853,0.004997881232311853,0.0,1,0.001,0.004997881232311853,0.00925879718873103,0.005260915956419178,0.003997881232311852,0.0,0.0,0,0.003997881232311853,0.003997881232311853,8.673617379884035e-19
Z,67,2,41,0.004997881232311853,0.004997881232311853,0.0,1,0.001,0.004997881232311853,0.01385103073962192,0.009853149507310068,0.003997881232311852,0.0,0.0,0,0.003997881232311853,0.003997881232311853,8.673617379884035e-19
Z,68,1,41,0.004177090293189696,0.004177090293189696,0.0,1,0.001,0.004177090293189696,0.007276650411415204,0.004099560118225508,0.003177090293189696,0.0,0.0,0,0.003177090293189696,0.003177090293189696,0.0
Z,68,2,41,0.004177090293189696,0.004177090293189696,0.0,1,0.001,0.004177090293189696,0.010390582349526391,0.007213492056336695,0.003177090293189696,0.0,0.0,0,0.003177090293189696,0.003177090293189696,0.0
Z,69,1,41,0.003999960271134709,0.003999960271134709,0.0,1,0.001,0.003999960271134709,0.006926760247660855,0.003926799976526146,0.0029999602711347087,0.24999999999999994,0.49999999999999994,6,0.0029999602711347087,0.0029999602711347087,0.0
Z,69,2,41,0.003999960271134709,0.003999960271134709,0.0,1,0.001,0.003999960271134709,0.009611678265353156,0.006611717994218448,0.0029999602711347087,15.999999999999996,3.9999999999999996,38,0.0029999602711347087,0.0029999602711347087,0.0
Z,70,1,41,0.0038326895183158766,0.0038326895183158766,0.0,1,0.001,0.0038326895183158766,0.006578083005905359,0.0037453934875894823,0.0028326895183158765,0.0,0.0,0,0.0028326895183158765,0.0028326895183158765,0.0
Z,70,2,41,0.0038326895183158766,0.0038326895183158766,0.0,1,0.001,0.0038326895183158766,0.009300429384733454,0.006467739866417578,0.0028326895183158765,0.0,0.0,0,0.0028326895183158765,0.0028326895183158765,0.0
Z,71,1,41,0.003068970729021528,0.003068970729021528,0.0,1,0.001,0.003068970729021528,0.005007321956427336,0.0029383512274058082,0.002068970729021528,0.0,0.0,0,0.002068970729021528,0.002068970729021528,0.0
Z,71,2,41,0.003068970729021528,0.003068970729021528,0.0,1,0.001,0.003068970729021528,0.006884289726151698,0.00481531899713017,0.002068970729021528,0.0,0.0,0,0.002068970729021528,0.002068970729021528,0.0
Z,72,1,41,0.0029383512274058082,0.0029383512274058082,0.0,1,0.001,0.0029383512274058082,0.00481531899713017,0.0028769677697243617,0.0019383512274058082,0.0,0.0,0,0.0019383512274058082,0.0019383512274058082,0.0
Z,72,2,41,0.0029383512274058082,0.0029383512274058082,0.0,1,0.001,0.0029383512274058082,0.006686651228815588,0.00474830000140978,0.0019383512274058082,0.0,0.0,0,0.0019383512274058082,0.0019383512274058082,0.0
Z,73,1,41,0.0018975132623689703,0.0018975132623689703,0.0,1,0.001,0.0018975132623689703,0.0026018871772589764,0.0017043739148900061,0.0008975132623689703,0.25,0.5,1,0.0008975132623689703,0.0008975132623689703,0.0
Z,73,2,41,0.0018975132623689703,0.0018975132623689703,0.0,1,0.001,0.0018975132623689703,0.0031787029294944955,0.0022811896671255253,0.0008975132623689703,0.25,0.5,1,0.0008975132623689703,0.0008975132623689703,0.0
Z,74,1,41,0.0015256332333190917,0.0015256332333190917,0.0,1,0.001,0.0015256332333190917,0.0019213991919701046,0.001395765958651013,0.0005256332333190917,0.0,0.0,0,0.0005256332333190917,0.0005256332333190917,0.0
Z,74,2,41,0.0015256332333190917,0.0015256332333190917,0.0,1,0.001,0.0015256332333190917,0.0022999017811093665,0.0017742685477902748,0.0005256332333190917,0.0,0.0,0,0.0005256332333190917,0.0005256332333190917,0.0
Z,75,1,41,0.0013564083439032912,0.0013564083439032912,0.0,1,0.001,0.0013564083439032912,0.0016440283048972945,0.0012876199609940034,0.00035640834390329116,0.0,0.0,0,0.00035640834390329116,0.00035640834390329116,0.0
Z,75,2,41,0.0013564083439032912,0.0013564083439032912,0.0,1,0.001,0.0013564083439032912,0.0019736948422744652,0.001617286498371174,0.00035640834390329116,0.0,0.0,0,0.00035640834390329116,0.00035640834390329116,0.0
Z,76,1,41,0.0012748431580721711,0.0012748431580721711,0.0,1,0.001,0.0012748431580721711,0.001625393296012607,0.0013505501379404358,0.0002748431580721711,0.0,0.0,0,0.0002748431580721711,0.0002748431580721711,0.0
Z,76,2,41,0.0012748431580721711,0.0012748431580721711,0.0,1,0.001,0.0012748431580721711,0.0020660442872220356,0.0017912011291498645,0.0002748431580721711,0.0,0.0,0,0.0002748431580721711,0.0002748431580721711,0.0
Z,77,1,41,0.0012998158370976995,0.0012998158370976995,0.0,1,0.001,0.0012998158370976995,0.0017701759366229594,0.00147036009952526,0.00029981583709769947,0.0,0.0,0,0.00029981583709769947,0.00029981583709769947,0.0
Z,77,2,41,0.0012998158370976995,0.0012998158370976995,0.0,1,0.001,0.0012998158370976995,0.002413718613089153,0.0021139027759914534,0.00029981583709769947,0.0,0.0,0,0.00029981583709769947,0.00029981583709769947,0.0
Z,78,1,41,0.0013725516370194576,0.0013725516370194576,0.0,1,0.001,0.0013725516370194576,0.0018917076296781016,0.001519155992658644,0.00037255163701945763,0.24999999999999994,0.49999999999999994,8,0.00037255163701945763,0.00037255163701945763,0.0
Z,78,2,41,0.0013725516370194576,0.0013725516370194576,0.0,1,0.001,0.0013725516370194576,0.0026508914692214506,0.002278339832201993,0.00037255163701945763,0.24999999999999994,0.49999999999999994,8,0.00037255163701945763,0.00037255163701945763,0.0
Z,79,1,41,0.001519155992658644,0.001519155992658644,0.0,1,0.001,0.001519155992658644,0.002278339832201993,0.001759183839543349,0.000519155992658644,0.0,0.0,0,0.000519155992658644,0.000519155992658644,0.0
Z,79,2,41,0.001519155992658644,0.001519155992658644,0.0,1,0.001,0.001519155992658644,0.0033210863577653477,0.0028019303651067038,0.000519155992658644,0.0,0.0,0,0.000519155992658644,0.000519155992658644,0.0
Z,80,1,41,0.0017535732154342482,0.0017535732154342482,0.0,1,0.001,0.0017535732154342482,0.002787665628123417,0.002034092412689169,0.0007535732154342481,0.0,0.0,0,0.0007535732154342481,0.0007535732154342481,0.0
Z,80,2,41,0.0017535732154342482,0.0017535732154342482,0.0,1,0.001,0.0017535732154342482,0.004145995561062989,0.003392422345628741,0.0007535732154342481,0.0,0.0,0,0.0007535732154342481,0.0007535732154342481,0.0
Z,81,1,41,0.002034092412689169,0.002034092412689169,0.0,1,0.001,0.002034092412689169,0.003392422345628741,0.002358329932939572,0.0010340924126891688,0.0,0.0,0,0.0010340924126891688,0.0010340924126891688,0.0
Z,81,2,41,0.002034092412689169,0.002034092412689169,0.0,1,0.001,0.002034092412689169,0.005115250523867189,0.0040811581111780204,0.0010340924126891688,0.0,0.0,0,0.0010340924126891688,0.0010340924126891688,0.0
Z,82,1,41,0.002329353783913621,0.002329353783913621,0.0,1,0.001,0.002329353783913621,0.00399051379948099,0.0026611600155673695,0.0013293537839136208,0.0,0.0,0,0.0013293537839136208,0.0013293537839136208,0.0
Z,82,2,41,0.002329353783913621,0.002329353783913621,0.0,1,0.001,0.002329353783913621,0.006042140737976412,0.0047127869540627915,0.0013293537839136208,0.0,0.0,0,0.0013293537839136208,0.0013293537839136208,0.0
Z,83,1,41,0.0025262036703329535,0.0025262036703329535,0.0,1,0.001,0.0025262036703329535,0.004381663676073296,0.002855460005740343,0.0015262036703329535,1.0,1.0,11,0.0015262036703329535,0.0015262036703329535,0.0
Z,83,2,41,0.0025262036703329535,0.0025262036703329535,0.0,1,0.001,0.0025262036703329535,0.006558535501810446,0.005032331831477493,0.0015262036703329535,4.0,2.0,19,0.0015262036703329535,0.0015262036703329535,0.0
Z,84,1,41,0.002536092610769723,0.002536092610769723,0.0,1,0.001,0.002536092610769723,0.004319272840294355,0.0027831802295246316,0.0015360926107697232,0.0,0.0,0,0.0015360926107697232,0.0015360926107697232,0.0
Z,84,2,41,0.002536092610769723,0.002536092610769723,0.0,1,0.001,0.002536092610769723,0.006386371300858043,0.00485027869008832,0.0015360926107697232,0.0,0.0,0,0.0015360926107697232,0.0015360926107697232,0.0
Z,85,1,41,0.0026844447819236936,0.0026844447819236936,0.0,1,0.001,0.0026844447819236936,0.004639494242713532,0.002955049460789838,0.0016844447819236935,0.0,0.0,0,0.0016844447819236935,0.0016844447819236935,0.0
Z,85,2,41,0.0026844447819236936,0.0026844447819236936,0.0,1,0.001,0.0026844447819236936,0.006906309743082499,0.005221864961158806,0.0016844447819236935,0.0,0.0,0,0.0016844447819236935,0.0016844447819236935,0.0
Z,86,1,41,0.002711916509481299,0.002711916509481299,0.0,1,0.001,0.002711916509481299,0.00468678571165445,0.0029748692021731513,0.0017119165094812991,0.0,0.0,0,0.0017119165094812991,0.0017119165094812991,0.0
Z,86,2,41,0.002711916509481299,0.002711916509481299,0.0,1,0.001,0.002711916509481299,0.006946022480843328,0.005234105971362029,0.0017119165094812991,0.0,0.0,0,0.0017119165094812991,0.0017119165094812991,0.0
Z,87,1,41,0.0028404304160447383,0.0028404304160447383,0.0,1,0.001,0.0028404304160447383,0.0049042601364005034,0.003063829720355765,0.0018404304160447383,0.24999999999999994,0.49999999999999994,6,0.0018404304160447383,0.0018404304160447383,0.0
Z,87,2,41,0.0028404304160447383,0.0028404304160447383,0.0,1,0.001,0.0028404304160447383,0.00726029321542618,0.005419862799381441,0.0018404304160447383,0.24999999999999994,0.49999999999999994,6,0.0018404304160447383,0.0018404304160447383,0.0
Z,88,1,41,0.002857110641351447,0.002857110641351447,0.0,1,0.001,0.002857110641351447,0.004973819354141027,0.00311670871278958,0.0018571106413514471,0.24999999999999994,0.49999999999999994,7,0.0018571106413514471,0.0018571106413514471,0.0
Z,88,2,41,0.002857110641351447,0.002857110641351447,0.0,1,0.001,0.002857110641351447,0.007371441102275828,0.005514330460924381,0.0018571106413514471,8.999999999999998,2.9999999999999996,31,0.0018571106413514471,0.0018571106413514471,0.0
Z,89,1,41,0.0027907815253554735,0.0027907815253554735,0.0,1,0.001,0.0027907815253554735,0.004871893002872761,0.003081111477517287,0.0017907815253554735,0.0,0.0,0,0.0017907815253554735,0.0017907815253554735,0.0
Z,89,2,41,0.0027907815253554735,0.0027907815253554735,0.0,1,0.001,0.0027907815253554735,0.007310752335025034,0.0055199708096695605,0.0017907815253554735,0.0,0.0,0,0.0017907815253554735,0.0017907815253554735,0.0
Z,90,1,41,0.0029773276981741245,0.0029773276981741245,0.0,1,0.001,0.0029773276981741245,0.005289366444424162,0.0033120387462500372,0.0019773276981741245,0.0,0.0,0,0.0019773276981741245,0.0019773276981741245,0.0
Z,90,2,41,0.0029773276981741245,0.0029773276981741245,0.0,1,0.001,0.0029773276981741245,0.00801127605528429,0.006033948357110166,0.0019773276981741245,0.0,0.0,0,0.0019773276981741245,0.0019773276981741245,0.0
Z,91,1,41,0.0031393621392014834,0.0031393621392014834,0.0,1,0.001,0.0031393621392014834,0.005675292265216778,0.003535930126015295,0.0021393621392014834,0.0,0.0,0,0.0021393621392014834,0.0021393621392014834,0.0
Z,91,2,41,0.0031393621392014834,0.0031393621392014834,0.0,1,0.001,0.0031393621392014834,0.008699327029144473,0.00655996488994299,0.0021393621392014834,0.0,0.0,0,0.0021393621392014834,0.0021393621392014834,0.0
Z,92,1,41,0.003535930126015295,0.003535930126015295,0.0,1,0.001,0.003535930126015295,0.00655996488994299,0.004024034763927695,0.002535930126015295,0.0,0.0,0,0.002535930126015295,0.002535930126015295,0.0
Z,92,2,41,0.003535930126015295,0.003535930126015295,0.0,1,0.001,0.003535930126015295,0.010130439393505853,0.007594509267490558,0.002535930126015295,0.0,0.0,0,0.002535930126015295,0.002535930126015295,0.0
Z,93,1,41,0.004024034763927695,0.004024034763927695,0.0,1,0.001,0.004024034763927695,0.007594509267490558,0.004570474503562863,0.0030240347639276946,0.0,0.0,0,0.0030240347639276946,0.0030240347639276946,0.0
Z,93,2,41,0.004024034763927695,0.004024034763927695,0.0,1,0.001,0.004024034763927695,0.01175732613375672,0.008733291369829026,0.0030240347639276938,16.0,4.0,34,0.0030240347639276946,0.0030240347639276946,8.673617379884035e-19
Z,94,1,41,0.004247522191998018,0.004247522191998018,0.0,1,0.001,0.004247522191998018,0.008083017902831717,0.0048354957108337,0.0032475221919980174,0.0,0.0,0,0.0032475221919980183,0.0032475221919980183,8.673617379884035e-19
Z,94,2,41,0.004247522191998018,0.004247522191998018,0.0,1,0.001,0.004247522191998018,0.012568605155872992,0.009321082963874974,0.0032475221919980174,0.0,0.0,0,0.0032475221919980183,0.0032475221919980183,8.673617379884035e-19
Z,95,1,41,0.004757241938814841,0.004757241938814841,0.0,1,0.001,0.004757241938814841,0.00905493349051821,0.005297691551703371,0.00375724193881484,0.0,0.0,0,0.0037572419388148407,0.0037572419388148407,8.673617379884035e-19
Z,95,2,41,0.004757241938814841,0.004757241938814841,0.0,1,0.001,0.004757241938814841,0.013967537567127666,0.010210295628312827,0.00375724193881484,0.0,0.0,0,0.0037572419388148407,0.0037572419388148407,8.673617379884035e-19
Z,96,1,41,0.00508992070617139,0.00508992070617139,0.0,1,0.001,0.00508992070617139,0.009695384931672373,0.0056054642255009834,0.004089920706171389,0.0,0.0,0,0.00408992070617139,0.00408992070617139,8.673617379884035e-19
Z,96,2,41,0.00508992070617139,0.00508992070617139,0.0,1,0.001,0.00508992070617139,0.01487673295538619,0.010786812249214801,0.004089920706171389,0.0,0.0,0,0.00408992070617139,0.00408992070617139,8.673617379884035e-19
Z,97,1,41,0.0056054642255009834,0.0056054642255009834,0.0,1,0.001,0.0056054642255009834,0.010786812249214801,0.006181348023713819,0.0046054642255009826,0.0,0.0,0,0.004605464225500983,0.004605464225500983,8.673617379884035e-19
Z,97,2,41,0.0056054642255009834,0.0056054642255009834,0.0,1,0.001,0.0056054642255009834,0.01666754424209855,0.012062080016597566,0.0046054642255009826,0.0,0.0,0,0.004605464225500983,0.004605464225500983,8.673617379884035e-19
Z,98,1,41,0.005948974989240914,0.005948974989240914,0.0,1,0.001,0.005948974989240914,0.011443363627108225,0.006494388637867311,0.004948974989240913,0.0,0.0,0,0.004948974989240914,0.004948974989240914,8.673617379884035e-19
Z,98,2,41,0.005948974989240914,0.005948974989240914,0.0,1,0.001,0.005948974989240914,0.017543767246016508,0.012594792256775594,0.004948974989240913,0.0,0.0,0,0.004948974989240914,0.004948974989240914,8.673617379884035e-19
Z,99,1,41,0.006494388637867311,0.006494388637867311,0.0,1,0.001,0.006494388637867311,0.012594792256775594,0.007100403618908284,0.00549438863786731,0.0,0.0,0,0.005494388637867311,0.005494388637867311,8.673617379884035e-19
Z,99,2,41,0.006494388637867311,0.006494388637867311,0.0,1,0.001,0.006494388637867311,0.019404050888747283,0.013909662250879973,0.00549438863786731,0.0,0.0,0,0.005494388637867311,0.005494388637867311,8.673617379884035e-19
H,1,1,41,0.001362620597661908,0.001362620597661908,0.0,1,0.001,0.001362620597661908,0.0020514084680324793,0.0016887878703705714,0.00036262059766190794,0.0,0.0,0,0.00036262059766190794,0.00036262059766190794,0.0
H,1,2,41,0.001362620597661908,0.001362620597661908,0.0,1,0.001,0.001362620597661908,0.0031009508813789003,0.0027383302837169924,0.00036262059766190794,0.0,0.0,0,0.00036262059766190794,0.00036262059766190794,0.0
H,2,1,41,0.0015292750135441485,0.0015292750135441485,0.0,1,0.001,0.0015292750135441485,0.002321371376074231,0.0017920963625300823,0.0005292750135441485,0.0,0.0,0,0.0005292750135441485,0.0005292750135441485,0.0
H,2,2,41,0.0015292750135441485,0.0015292750135441485,0.0,1,0.001,0.0015292750135441485,0.0034115196035958088,0.0028822445900516603,0.0005292750135441485,0.0,0.0,0,0.0005292750135441485,0.0005292750135441485,0.0
H,3,1,41,0.0017920963625300823,0.0017920963625300823,0.0,1,0.001,0.0017920963625300823,0.0028822445900516603,0.002090148227521578,0.0007920963625300823,0.0,0.0,0,0.0007920963625300823,0.0007920963625300823,0.0
H,3,2,41,0.0017920963625300823,0.0017920963625300823,0.0,1,0.001,0.0017920963625300823,0.00433122936087592,0.003539132998345838,0.0007920963625300823,0.0,0.0,0,0.0007920963625300823,0.0007920963625300823,0.0
H,4,1,41,0.002090148227521578,0.002090148227521578,0.0,1,0.001,0.002090148227521578,0.003539132998345838,0.00244898477082426,0.001090148227521578,0.0,0.0,0,0.001090148227521578,0.001090148227521578,0.0
H,4,2,41,0.002090148227521578,0.002090148227521578,0.0,1,0.001,0.002090148227521578,0.005383495131394066,0.004293346903872488,0.001090148227521578,0.0,0.0,0,0.001090148227521578,0.001090148227521578,0.0
H,5,1,41,0.002376640662202903,0.002376640662202903,0.0,1,0.001,0.002376640662202903,0.004140974133253456,0.0027643334710505535,0.001376640662202903,0.25,0.5,3,0.001376640662202903,0.001376640662202903,0.0
H,5,2,41,0.002376640662202903,0.002376640662202903,0.0,1,0.001,0.002376640662202903,0.00634151580464864,0.004964875142445737,0.001376640662202903,0.25,0.5,3,0.001376640662202903,0.001376640662202903,0.0
H,6,1,41,0.0027198595251786764,0.0027198595251786764,0.0,1,0.001,0.0027198595251786764,0.00477295893464258,0.003053099409463904,0.0017198595251786764,0.0,0.0,0,0.0017198595251786764,0.0017198595251786764,0.0
H,6,2,41,0.0027198595251786764,0.0027198595251786764,0.0,1,0.001,0.0027198595251786764,0.007229214463266709,0.005509354938088033,0.0017198595251786764,0.0,0.0,0,0.0017198595251786764,0.0017198595251786764,0.0
H,7,1,41,0.00290791565890601,0.00290791565890601,0.0,1,0.001,0.00290791565890601,0.005109134660648337,0.0032012190017423267,0.00190791565890601,0.0,0.0,0,0.00190791565890601,0.00190791565890601,0.0
H,7,2,41,0.00290791565890601,0.00290791565890601,0.0,1,0.001,0.00290791565890601,0.007681348351637704,0.005773432692731694,0.00190791565890601,0.0,0.0,0,0.00190791565890601,0.00190791565890601,0.0
H,8,1,41,0.0028743557997629107,0.0028743557997629107,0.0,1,0.001,0.0028743557997629107,0.0051171013425124765,0.0032427455427495658,0.0018743557997629107,0.0,0.0,0,0.0018743557997629107,0.0018743557997629107,0.0
H,8,2,41,0.0028743557997629107,0.0028743557997629107,0.0,1,0.001,0.0028743557997629107,0.007706591594027314,0.005832235794264403,0.0018743557997629107,0.0,0.0,0,0.0018743557997629107,0.0018743557997629107,0.0
H,9,1,41,0.0032427455427495658,0.0032427455427495658,0.0,1,0.001,0.0032427455427495658,0.005832235794264403,0.0035894902515148375,0.0022427455427495658,0.24999999999999994,0.49999999999999994,7,0.0022427455427495658,0.0022427455427495658,0.0
H,9,2,41,0.0032427455427495658,0.0032427455427495658,0.0,1,0.001,0.0032427455427495658,0.00890765694009043,0.006664911397340865,0.0022427455427495658,0.24999999999999994,0.49999999999999994,7,0.0022427455427495658,0.0022427455427495658,0.0
H,10,1,41,0.0031299852094118785,0.0031299852094118785,0.0,1,0.001,0.0031299852094118785,0.005605200047782728,0.003475214838370849,0.0021299852094118785,0.9999999999999998,0.9999999999999999,14,0.0021299852094118785,0.0021299852094118785,0.0
H,10,2,41,0.0031299852094118785,0.0031299852094118785,0.0,1,0.001,0.0031299852094118785,0.008465933499700125,0.006335948290288247,0.0021299852094118785,0.9999999999999998,0.9999999999999999,14,0.0021299852094118785,0.0021299852094118785,0.0
H,11,1,41,0.0032978774200627184,0.0032978774200627184,0.0,1,0.001,0.0032978774200627184,0.005981458626192205,0.0036835812061294868,0.0022978774200627184,0.0,0.0,0,0.0022978774200627184,0.0022978774200627184,0.0
H,11,2,41,0.0032978774200627184,0.0032978774200627184,0.0,1,0.001,0.0032978774200627184,0.009140487745243899,0.00684261032518118,0.0022978774200627184,0.0,0.0,0,0.0022978774200627184,0.0022978774200627184,0.0
H,12,1,41,0.003192340493067519,0.003192340493067519,0.0,1,0.001,0.003192340493067519,0.005635637523553783,0.0034432970304862642,0.002192340493067519,0.0,0.0,0,0.002192340493067519,0.002192340493067519,0.0
H,12,2,41,0.003192340493067519,0.003192340493067519,0.0,1,0.001,0.003192340493067519,0.008463297696465604,0.006270957203398085,0.002192340493067519,0.0,0.0,0,0.002192340493067519,0.002192340493067519,0.0
H,13,1,41,0.00334727045019257,0.00334727045019257,0.0,1,0.001,0.00334727045019257,0.006042519385800798,0.003695248935608228,0.00234727045019257,0.0,0.0,0,0.00234727045019257,0.00234727045019257,0.0
H,13,2,41,0.00334727045019257,0.00334727045019257,0.0,1,0.001,0.00334727045019257,0.009122716473661982,0.006775446023469412,0.00234727045019257,0.0,0.0,0,0.00234727045019257,0.00234727045019257,0.0
H,14,1,41,0.0029482791619422632,0.0029482791619422632,0.0,1,0.001,0.0029482791619422632,0.00514983548159629,0.0032015563196540267,0.0019482791619422632,0.0,0.0,0,0.0019482791619422632,0.0019482791619422632,0.0
H,14,2,41,0.0029482791619422632,0.0029482791619422632,0.0,1,0.001,0.0029482791619422632,0.007675456583653805,0.0057271774217115415,0.0019482791619422632,0.0,0.0,0,0.0019482791619422632,0.0019482791619422632,0.0
H,15,1,41,0.002692108776397556,0.002692108776397556,0.0,1,0.001,0.002692108776397556,0.004490355106433455,0.0027982463300358987,0.001692108776397556,1.0,1.0,10,0.001692108776397556,0.001692108776397556,0.0
H,15,2,41,0.002692108776397556,0.002692108776397556,0.0,1,0.001,0.002692108776397556,0.0065892718159729375,0.0048971630395753816,0.001692108776397556,1.0,1.0,10,0.001692108776397556,0.001692108776397556,0.0
H,16,1,41,0.0026665270080821965,0.0026665270080821965,0.0,1,0.001,0.0026665270080821965,0.004472028506408891,0.0028055014983266943,0.0016665270080821965,0.0,0.0,0,0.0016665270080821965,0.0016665270080821965,0.0
H,16,2,41,0.0026665270080821965,0.0026665270080821965,0.0,1,0.001,0.0026665270080821965,0.006485717207043032,0.004819190198960836,0.0016665270080821965,0.0,0.0,0,0.0016665270080821965,0.0016665270080821965,0.0
H,17,1,41,0.002438367905550874,0.002438367905550874,0.0,1,0.001,0.002438367905550874,0.004000251331953032,0.0025618834264021575,0.0014383679055508742,0.0,0.0,0,0.0014383679055508742,0.0014383679055508742,0.0
H,17,2,41,0.002438367905550874,0.002438367905550874,0.0,1,0.001,0.002438367905550874,0.005789370127579999,0.004351002222029125,0.0014383679055508742,0.0,0.0,0,0.0014383679055508742,0.0014383679055508742,0.0
H,18,1,41,0.0025109715698557467,0.0025109715698557467,0.0,1,0.001,0.0025109715698557467,0.004234885713116706,0.0027239141432609595,0.0015109715698557466,0.0,0.0,0,0.0015109715698557466,0.0015109715698557466,0.0
H,18,2,41,0.0025109715698557467,0.0025109715698557467,0.0,1,0.001,0.0025109715698557467,0.006218653558043125,0.004707681988187378,0.0015109715698557466,0.0,0.0,0,0.0015109715698557466,0.0015109715698557466,0.0
H,19,1,41,0.0027239141432609595,0.0027239141432609595,0.0,1,0.001,0.0027239141432609595,0.004707681988187378,0.0029837678449264188,0.0017239141432609595,0.24999999999999994,0.49999999999999994,5,0.0017239141432609595,0.0017239141432609595,0.0
H,19,2,41,0.0027239141432609595,0.0027239141432609595,0.0,1,0.001,0.0027239141432609595,0.006779437162212522,0.005055523018951563,0.0017239141432609595,3.999999999999999,1.9999999999999998,21,0.0017239141432609595,0.0017239141432609595,0.0
H,20,1,41,0.0024684146753591527,0.0024684146753591527,0.0,1,0.001,0.0024684146753591527,0.004189389529998721,0.0027209748546395685,0.0014684146753591526,0.0,0.0,0,0.0014684146753591526,0.0014684146753591526,0.0
H,20,2,41,0.0024684146753591527,0.0024684146753591527,0.0,1,0.001,0.0024684146753591527,0.006208859992297847,0.004740445316938694,0.0014684146753591526,0.9999999999999998,0.9999999999999999,13,0.0014684146753591526,0.0014684146753591526,0.0
H,21,1,41,0.002665734579231839,0.002665734579231839,0.0,1,0.001,0.002665734579231839,0.004595470239816727,0.002929735660584888,0.001665734579231839,0.0,0.0,0,0.001665734579231839,0.001665734579231839,0.0
H,21,2,41,0.002665734579231839,0.002665734579231839,0.0,1,0.001,0.002665734579231839,0.006847524966143265,0.005181790386911426,0.001665734579231839,0.0,0.0,0,0.001665734579231839,0.001665734579231839,0.0
H,22,1,41,0.002749676852660088,0.002749676852660088,0.0,1,0.001,0.002749676852660088,0.004774456246124535,0.003024779393464447,0.0017496768526600879,0.0,0.0,0,0.0017496768526600879,0.0017496768526600879,0.0
H,22,2,41,0.002749676852660088,0.002749676852660088,0.0,1,0.001,0.002749676852660088,0.0070830530896868835,0.005333376237026796,0.0017496768526600879,0.0,0.0,0,0.0017496768526600879,0.0017496768526600879,0.0
H,23,1,41,0.0029521126206860093,0.0029521126206860093,0.0,1,0.001,0.0029521126206860093,0.005208085452575153,0.0032559728318891437,0.0019521126206860093,0.25,0.5,3,0.0019521126206860093,0.0019521126206860093,0.0
H,23,2,41,0.0029521126206860093,0.0029521126206860093,0.0,1,0.001,0.0029521126206860093,0.007868300444446004,0.005916187823759995,0.0019521126206860093,0.25,0.5,3,0.0019521126206860093,0.0019521126206860093,0.0
