task,controller,step,value_depth,stage_discount,terminal_weight,control_stage_weight,audit_stride,candidate_count,beam_width,residual_threshold,terminal_outside_residual,tail_phi,phi,current_value,best_fixed_successor_value,best_fixed_depth_margin,best_fallback_norm,best_fallback_amp,best_fallback_index,scheduled_stage_margin
Z,terminal_value_shifted,30,1,1.0,1.0,0.0,10,41,6,0.005,1,0.006004117145252542,0.006004117145252542,0.0077211673391889115,0.009253755967277965,-0.0015325886280890535,0.0,0.0,0,0.0010041171452525423
Z,terminal_value_shifted,30,1,1.0,1.0,0.0,10,41,6,0.0075,0,0.006004117145252542,0.006004117145252542,0.0067170501939364455,0.0075367057733415205,-0.000819655579405075,0.0,0.0,0,0.0
Z,terminal_value_shifted,30,1,1.0,1.0,0.0,10,41,6,0.01,0,0.006004117145252542,0.006004117145252542,0.0067170501939364455,0.007373392718112513,-0.0006563425241760679,0.24999999999999994,0.49999999999999994,5,0.0
Z,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,6,0.001,1,0.006322628416410944,0.006322628416410944,0.010795816861410713,0.009711629944273617,0.0010841869171370963,0.9999999999999998,0.9999999999999999,13,0.005322628416410944
Z,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,6,0.0015,1,0.006322628416410944,0.006322628416410944,0.010295816861410715,0.009211629944273618,0.0010841869171370963,0.9999999999999998,0.9999999999999999,13,0.004822628416410945
Z,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,6,0.002,1,0.006322628416410944,0.006322628416410944,0.009795816861410714,0.008711629944273618,0.0010841869171370963,0.9999999999999998,0.9999999999999999,13,0.004322628416410944
Z,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,6,0.0025,1,0.006322628416410944,0.006322628416410944,0.009295816861410714,0.008211629944273617,0.0010841869171370963,0.9999999999999998,0.9999999999999999,13,0.003822628416410944
Z,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,6,0.003,1,0.006322628416410944,0.006322628416410944,0.008795816861410715,0.007711629944273618,0.0010841869171370972,0.9999999999999998,0.9999999999999999,13,0.003322628416410944
Z,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,6,0.004,1,0.006322628416410944,0.006322628416410944,0.007795816861410714,0.006711629944273618,0.0010841869171370963,0.9999999999999998,0.9999999999999999,13,0.002322628416410944
Z,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,6,0.005,1,0.006322628416410944,0.006322628416410944,0.006795816861410714,0.005711629944273618,0.0010841869171370963,0.9999999999999998,0.9999999999999999,13,0.001322628416410944
Z,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,6,0.0075,0,0.006322628416410944,0.006322628416410944,0.005473188444999853,0.005111130333112085,0.0003620581118877683,8.999999999999998,2.9999999999999996,29,0.0
Z,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,6,0.01,0,0.006322628416410944,0.006322628416410944,0.005473188444999853,0.005111130333112085,0.0003620581118877683,8.999999999999998,2.9999999999999996,29,0.0
Z,terminal_value_shifted,50,1,1.0,1.0,0.0,10,41,6,0.001,1,0.005752835471305749,0.005752835471305749,0.010469020648424886,0.01052378528816527,-5.476463974038448e-05,0.9999999999999998,0.9999999999999999,15,0.004752835471305749
Z,terminal_value_shifted,50,1,1.0,1.0,0.0,10,41,6,0.0015,1,0.005752835471305749,0.005752835471305749,0.009969020648424887,0.010023785288165271,-5.476463974038448e-05,0.9999999999999998,0.9999999999999999,15,0.00425283547130575
Z,terminal_value_shifted,50,1,1.0,1.0,0.0,10,41,6,0.002,1,0.005752835471305749,0.005752835471305749,0.009469020648424887,0.009523785288165271,-5.476463974038448e-05,0.9999999999999998,0.9999999999999999,15,0.003752835471305749
Z,terminal_value_shifted,50,1,1.0,1.0,0.0,10,41,6,0.0025,1,0.005752835471305749,0.005752835471305749,0.008969020648424886,0.00902378528816527,-5.476463974038448e-05,0.9999999999999998,0.9999999999999999,15,0.003252835471305749
Z,terminal_value_shifted,50,1,1.0,1.0,0.0,10,41,6,0.003,1,0.005752835471305749,0.005752835471305749,0.008469020648424887,0.008523785288165272,-5.476463974038448e-05,0.9999999999999998,0.9999999999999999,15,0.002752835471305749
Z,terminal_value_shifted,50,1,1.0,1.0,0.0,10,41,6,0.004,1,0.005752835471305749,0.005752835471305749,0.0074690206484248865,0.007523785288165271,-5.476463974038448e-05,0.9999999999999998,0.9999999999999999,15,0.001752835471305749
Z,terminal_value_shifted,50,1,1.0,1.0,0.0,10,41,6,0.005,1,0.005752835471305749,0.005752835471305749,0.0064690206484248865,0.006523785288165271,-5.476463974038448e-05,0.9999999999999998,0.9999999999999999,15,0.0007528354713057491
Z,terminal_value_shifted,50,1,1.0,1.0,0.0,10,41,6,0.0075,0,0.005752835471305749,0.005752835471305749,0.005716185177119255,0.0054778775246271255,0.00023830765249212987,8.999999999999998,2.9999999999999996,31,0.0
Z,terminal_value_shifted,50,1,1.0,1.0,0.0,10,41,6,0.01,0,0.005752835471305749,0.005752835471305749,0.005716185177119255,0.0054778775246271255,0.00023830765249212987,8.999999999999998,2.9999999999999996,31,0.0
Z,terminal_value_shifted,60,1,1.0,1.0,0.0,10,41,6,0.001,1,0.004591344431382732,0.004591344431382732,0.008368438932335867,0.008878723340210878,-0.0005102844078750113,0.0,0.0,0,0.0035913444313827323
Z,terminal_value_shifted,60,1,1.0,1.0,0.0,10,41,6,0.0015,1,0.004591344431382732,0.004591344431382732,0.007868438932335868,0.00837872334021088,-0.0005102844078750113,0.0,0.0,0,0.0030913444313827323
Z,terminal_value_shifted,60,1,1.0,1.0,0.0,10,41,6,0.002,1,0.004591344431382732,0.004591344431382732,0.007368438932335868,0.00787872334021088,-0.0005102844078750113,0.0,0.0,0,0.0025913444313827323
Z,terminal_value_shifted,60,1,1.0,1.0,0.0,10,41,6,0.0025,1,0.004591344431382732,0.004591344431382732,0.0068684389323358675,0.007378723340210879,-0.0005102844078750113,0.0,0.0,0,0.0020913444313827322
Z,terminal_value_shifted,60,1,1.0,1.0,0.0,10,41,6,0.003,1,0.004591344431382732,0.004591344431382732,0.006368438932335868,0.006878723340210879,-0.0005102844078750113,0.0,0.0,0,0.0015913444313827322
Z,terminal_value_shifted,60,1,1.0,1.0,0.0,10,41,6,0.004,1,0.004591344431382732,0.004591344431382732,0.005368438932335868,0.005878723340210879,-0.0005102844078750113,0.0,0.0,0,0.0005913444313827322
Z,terminal_value_shifted,60,1,1.0,1.0,0.0,10,41,6,0.005,0,0.004591344431382732,0.004591344431382732,0.004777094500953226,0.005101628839257653,-0.00032453433830442746,0.0,0.0,0,0.0
Z,terminal_value_shifted,60,1,1.0,1.0,0.0,10,41,6,0.0075,0,0.004591344431382732,0.004591344431382732,0.004777094500953226,0.005039186807529447,-0.00026209230657622123,0.9999999999999998,0.9999999999999999,16,0.0
Z,terminal_value_shifted,60,1,1.0,1.0,0.0,10,41,6,0.01,0,0.004591344431382732,0.004591344431382732,0.004777094500953226,0.005039186807529447,-0.00026209230657622123,0.9999999999999998,0.9999999999999999,16,0.0
Z,terminal_value_shifted,70,1,1.0,1.0,0.0,10,41,6,0.001,1,0.0019948374770690364,0.0019948374770690364,0.0027777070967847104,0.002435028119789303,0.0003426789769954072,0.0,0.0,0,0.0009948374770690363
Z,terminal_value_shifted,70,1,1.0,1.0,0.0,10,41,6,0.0015,1,0.0019948374770690364,0.0019948374770690364,0.0022777070967847104,0.0019350281197893031,0.0003426789769954072,0.0,0.0,0,0.0004948374770690363
Z,terminal_value_shifted,70,1,1.0,1.0,0.0,10,41,6,0.002,0,0.0019948374770690364,0.0019948374770690364,0.001782869619715785,0.0016521585000735181,0.00013071111964226695,0.0,0.0,0,0.0
Z,terminal_value_shifted,70,1,1.0,1.0,0.0,10,41,6,0.0025,0,0.0019948374770690364,0.0019948374770690364,0.001782869619715785,0.0016200287994110121,0.00016284082030477293,0.25,0.5,1,0.0
Z,terminal_value_shifted,70,1,1.0,1.0,0.0,10,41,6,0.003,0,0.0019948374770690364,0.0019948374770690364,0.001782869619715785,0.0016200287994110121,0.00016284082030477293,0.25,0.5,1,0.0
Z,terminal_value_shifted,70,1,1.0,1.0,0.0,10,41,6,0.004,0,0.0019948374770690364,0.0019948374770690364,0.001782869619715785,0.0015883721046914198,0.00019449751502436524,1.0,1.0,9,0.0
Z,terminal_value_shifted,70,1,1.0,1.0,0.0,10,41,6,0.005,0,0.0019948374770690364,0.0019948374770690364,0.001782869619715785,0.0015883721046914198,0.00019449751502436524,1.0,1.0,9,0.0
Z,terminal_value_shifted,70,1,1.0,1.0,0.0,10,41,6,0.0075,0,0.0019948374770690364,0.0019948374770690364,0.001782869619715785,0.0015883721046914198,0.00019449751502436524,1.0,1.0,9,0.0
Z,terminal_value_shifted,70,1,1.0,1.0,0.0,10,41,6,0.01,0,0.0019948374770690364,0.0019948374770690364,0.001782869619715785,0.0015883721046914198,0.00019449751502436524,1.0,1.0,9,0.0
Z,terminal_value_shifted,80,1,1.0,1.0,0.0,10,41,6,0.001,1,0.0024200467471505865,0.0024200467471505865,0.004187447873279863,0.004955849550087891,-0.0007684016768080282,0.0,0.0,0,0.0014200467471505865
Z,terminal_value_shifted,80,1,1.0,1.0,0.0,10,41,6,0.0015,1,0.0024200467471505865,0.0024200467471505865,0.003687447873279863,0.0044558495500878915,-0.0007684016768080286,0.0,0.0,0,0.0009200467471505865
Z,terminal_value_shifted,80,1,1.0,1.0,0.0,10,41,6,0.002,1,0.0024200467471505865,0.0024200467471505865,0.003187447873279863,0.003955849550087891,-0.0007684016768080282,0.0,0.0,0,0.0004200467471505865
Z,terminal_value_shifted,80,1,1.0,1.0,0.0,10,41,6,0.0025,0,0.0024200467471505865,0.0024200467471505865,0.0027674011261293804,0.003455849550087891,-0.0006884484239585106,0.0,0.0,0,0.0
Z,terminal_value_shifted,80,1,1.0,1.0,0.0,10,41,6,0.003,0,0.0024200467471505865,0.0024200467471505865,0.0027674011261293804,0.0031884484239585106,-0.0004210472978291302,0.0,0.0,0,0.0
Z,terminal_value_shifted,80,1,1.0,1.0,0.0,10,41,6,0.004,0,0.0024200467471505865,0.0024200467471505865,0.0027674011261293804,0.0031884484239585106,-0.0004210472978291302,0.0,0.0,0,0.0
Z,terminal_value_shifted,80,1,1.0,1.0,0.0,10,41,6,0.005,0,0.0024200467471505865,0.0024200467471505865,0.0027674011261293804,0.0031884484239585106,-0.0004210472978291302,0.0,0.0,0,0.0
Z,terminal_value_shifted,80,1,1.0,1.0,0.0,10,41,6,0.0075,0,0.0024200467471505865,0.0024200467471505865,0.0027674011261293804,0.003182109860254856,-0.00041470873412547543,0.24999999999999994,0.49999999999999994,7,0.0
Z,terminal_value_shifted,80,1,1.0,1.0,0.0,10,41,6,0.01,0,0.0024200467471505865,0.0024200467471505865,0.0027674011261293804,0.003182109860254856,-0.00041470873412547543,0.24999999999999994,0.49999999999999994,7,0.0
Z,terminal_value_shifted,90,1,1.0,1.0,0.0,10,41,6,0.001,1,0.004397373380915691,0.004397373380915691,0.008293861185977677,0.009377760061146677,-0.0010838988751689996,0.0,0.0,0,0.003397373380915691
Z,terminal_value_shifted,90,1,1.0,1.0,0.0,10,41,6,0.0015,1,0.004397373380915691,0.004397373380915691,0.007793861185977679,0.008877760061146678,-0.0010838988751689996,0.0,0.0,0,0.002897373380915691
Z,terminal_value_shifted,90,1,1.0,1.0,0.0,10,41,6,0.002,1,0.004397373380915691,0.004397373380915691,0.007293861185977678,0.008377760061146678,-0.0010838988751689996,0.0,0.0,0,0.002397373380915691
Z,terminal_value_shifted,90,1,1.0,1.0,0.0,10,41,6,0.0025,1,0.004397373380915691,0.004397373380915691,0.006793861185977678,0.007877760061146677,-0.0010838988751689996,0.0,0.0,0,0.0018973733809156909
Z,terminal_value_shifted,90,1,1.0,1.0,0.0,10,41,6,0.003,1,0.004397373380915691,0.004397373380915691,0.006293861185977678,0.007377760061146678,-0.0010838988751689996,0.0,0.0,0,0.0013973733809156908
Z,terminal_value_shifted,90,1,1.0,1.0,0.0,10,41,6,0.004,1,0.004397373380915691,0.004397373380915691,0.005293861185977678,0.006377760061146678,-0.0010838988751689996,0.0,0.0,0,0.0003973733809156908
Z,terminal_value_shifted,90,1,1.0,1.0,0.0,10,41,6,0.005,0,0.004397373380915691,0.004397373380915691,0.004896487805062098,0.0054812722560845795,-0.0005847844510224812,0.0,0.0,0,0.0
Z,terminal_value_shifted,90,1,1.0,1.0,0.0,10,41,6,0.0075,0,0.004397373380915691,0.004397373380915691,0.004896487805062098,0.005368932047473934,-0.0004724442424118361,1.0,1.0,9,0.0
Z,terminal_value_shifted,90,1,1.0,1.0,0.0,10,41,6,0.01,0,0.004397373380915691,0.004397373380915691,0.004896487805062098,0.005368932047473934,-0.0004724442424118361,1.0,1.0,9,0.0
H,terminal_value_shifted,10,1,1.0,1.0,0.0,10,41,8,0.001,1,0.0031299852094118785,0.0031299852094118785,0.0056052000477825265,0.006335948290288087,-0.0007307482425055606,0.9999999999999998,0.9999999999999999,14,0.0021299852094118785
H,terminal_value_shifted,10,1,1.0,1.0,0.0,10,41,8,0.0015,1,0.0031299852094118785,0.0031299852094118785,0.005105200047782527,0.0058359482902880875,-0.0007307482425055606,0.9999999999999998,0.9999999999999999,14,0.0016299852094118785
H,terminal_value_shifted,10,1,1.0,1.0,0.0,10,41,8,0.002,1,0.0031299852094118785,0.0031299852094118785,0.0046052000477825265,0.005335948290288087,-0.0007307482425055606,0.9999999999999998,0.9999999999999999,14,0.0011299852094118785
H,terminal_value_shifted,10,1,1.0,1.0,0.0,10,41,8,0.0025,1,0.0031299852094118785,0.0031299852094118785,0.004105200047782526,0.004835948290288087,-0.0007307482425055606,0.9999999999999998,0.9999999999999999,14,0.0006299852094118785
H,terminal_value_shifted,10,1,1.0,1.0,0.0,10,41,8,0.003,1,0.0031299852094118785,0.0031299852094118785,0.0036052000477825264,0.004335948290288087,-0.0007307482425055606,0.9999999999999998,0.9999999999999999,14,0.00012998520941187846
H,terminal_value_shifted,10,1,1.0,1.0,0.0,10,41,8,0.004,0,0.0031299852094118785,0.0031299852094118785,0.003475214838370752,0.0036526432471911847,-0.00017742840882043268,15.999999999999996,3.9999999999999996,38,0.0
H,terminal_value_shifted,10,1,1.0,1.0,0.0,10,41,8,0.005,0,0.0031299852094118785,0.0031299852094118785,0.003475214838370752,0.0036400155984214477,-0.00016480076005069566,15.999999999999996,3.9999999999999996,38,0.0
H,terminal_value_shifted,10,1,1.0,1.0,0.0,10,41,8,0.0075,0,0.0031299852094118785,0.0031299852094118785,0.003475214838370752,0.0036400155984214477,-0.00016480076005069566,15.999999999999996,3.9999999999999996,38,0.0
H,terminal_value_shifted,10,1,1.0,1.0,0.0,10,41,8,0.01,0,0.0031299852094118785,0.0031299852094118785,0.003475214838370752,0.0036400155984214477,-0.00016480076005069566,15.999999999999996,3.9999999999999996,38,0.0
H,terminal_value_shifted,20,1,1.0,1.0,0.0,10,41,8,0.001,1,0.0024796918965813083,0.0024796918965813083,0.0041454264758129045,0.0045753296926038045,-0.00042990321679090004,3.999999999999999,1.9999999999999998,21,0.0014796918965813083
H,terminal_value_shifted,20,1,1.0,1.0,0.0,10,41,8,0.0015,1,0.0024796918965813083,0.0024796918965813083,0.0036454264758129045,0.004075329692603805,-0.0004299032167909005,3.999999999999999,1.9999999999999998,21,0.0009796918965813083
H,terminal_value_shifted,20,1,1.0,1.0,0.0,10,41,8,0.002,1,0.0024796918965813083,0.0024796918965813083,0.0031454264758129045,0.0035753296926038045,-0.00042990321679090004,3.999999999999999,1.9999999999999998,21,0.0004796918965813083
H,terminal_value_shifted,20,1,1.0,1.0,0.0,10,41,8,0.0025,0,0.0024796918965813083,0.0024796918965813083,0.002665734579231728,0.0030753296926038045,-0.0004095951133720765,3.999999999999999,1.9999999999999998,21,0.0
H,terminal_value_shifted,20,1,1.0,1.0,0.0,10,41,8,0.003,0,0.0024796918965813083,0.0024796918965813083,0.002665734579231728,0.002851472683801537,-0.00018573810456980894,8.999999999999998,2.9999999999999996,29,0.0
H,terminal_value_shifted,20,1,1.0,1.0,0.0,10,41,8,0.004,0,0.0024796918965813083,0.0024796918965813083,0.002665734579231728,0.0028322880096905284,-0.0001665534304588004,15.999999999999996,3.9999999999999996,37,0.0
H,terminal_value_shifted,20,1,1.0,1.0,0.0,10,41,8,0.005,0,0.0024796918965813083,0.0024796918965813083,0.002665734579231728,0.0028322880096905284,-0.0001665534304588004,15.999999999999996,3.9999999999999996,37,0.0
H,terminal_value_shifted,20,1,1.0,1.0,0.0,10,41,8,0.0075,0,0.0024796918965813083,0.0024796918965813083,0.002665734579231728,0.0028322880096905284,-0.0001665534304588004,15.999999999999996,3.9999999999999996,37,0.0
H,terminal_value_shifted,20,1,1.0,1.0,0.0,10,41,8,0.01,0,0.0024796918965813083,0.0024796918965813083,0.002665734579231728,0.0028322880096905284,-0.0001665534304588004,15.999999999999996,3.9999999999999996,37,0.0
H,terminal_value_shifted,30,1,1.0,1.0,0.0,10,41,8,0.001,1,0.0028539415808631063,0.0028539415808631063,0.004849689420837863,0.005233313124624003,-0.0003836237037861401,0.0,0.0,0,0.0018539415808631063
H,terminal_value_shifted,30,1,1.0,1.0,0.0,10,41,8,0.0015,1,0.0028539415808631063,0.0028539415808631063,0.004349689420837863,0.004733313124624003,-0.0003836237037861401,0.0,0.0,0,0.0013539415808631063
H,terminal_value_shifted,30,1,1.0,1.0,0.0,10,41,8,0.002,1,0.0028539415808631063,0.0028539415808631063,0.0038496894208378627,0.004233313124624003,-0.0003836237037861401,0.0,0.0,0,0.0008539415808631063
H,terminal_value_shifted,30,1,1.0,1.0,0.0,10,41,8,0.0025,1,0.0028539415808631063,0.0028539415808631063,0.0033496894208378627,0.0037333131246240028,-0.0003836237037861401,0.0,0.0,0,0.0003539415808631063
H,terminal_value_shifted,30,1,1.0,1.0,0.0,10,41,8,0.003,0,0.0028539415808631063,0.0028539415808631063,0.0029957478399748327,0.00323756528464917,-0.00024181744467433736,0.0,0.0,0,0.0
H,terminal_value_shifted,30,1,1.0,1.0,0.0,10,41,8,0.004,0,0.0028539415808631063,0.0028539415808631063,0.0029957478399748327,0.0030370811716069167,-4.133333163208394e-05,8.999999999999998,2.9999999999999996,31,0.0
H,terminal_value_shifted,30,1,1.0,1.0,0.0,10,41,8,0.005,0,0.0028539415808631063,0.0028539415808631063,0.0029957478399748327,0.0029639737922492054,3.177404772562731e-05,8.999999999999998,2.9999999999999996,31,0.0
H,terminal_value_shifted,30,1,1.0,1.0,0.0,10,41,8,0.0075,0,0.0028539415808631063,0.0028539415808631063,0.0029957478399748327,0.0029639737922492054,3.177404772562731e-05,8.999999999999998,2.9999999999999996,31,0.0
H,terminal_value_shifted,30,1,1.0,1.0,0.0,10,41,8,0.01,0,0.0028539415808631063,0.0028539415808631063,0.0029957478399748327,0.0029639737922492054,3.177404772562731e-05,8.999999999999998,2.9999999999999996,31,0.0
H,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,8,0.001,0,0.000817895835042777,0.000817895835042777,0.0008744007998032072,0.0010609201189870701,-0.00018651931918386294,0.24999999999999994,0.49999999999999994,5,0.0
H,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,8,0.0015,0,0.000817895835042777,0.000817895835042777,0.0008744007998032072,0.0010552098123307596,-0.00018080901252755244,3.999999999999999,1.9999999999999998,21,0.0
H,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,8,0.002,0,0.000817895835042777,0.000817895835042777,0.0008744007998032072,0.0010552098123307596,-0.00018080901252755244,3.999999999999999,1.9999999999999998,21,0.0
H,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,8,0.0025,0,0.000817895835042777,0.000817895835042777,0.0008744007998032072,0.0010552098123307596,-0.00018080901252755244,3.999999999999999,1.9999999999999998,21,0.0
H,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,8,0.003,0,0.000817895835042777,0.000817895835042777,0.0008744007998032072,0.0010552098123307596,-0.00018080901252755244,3.999999999999999,1.9999999999999998,21,0.0
H,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,8,0.004,0,0.000817895835042777,0.000817895835042777,0.0008744007998032072,0.0010552098123307596,-0.00018080901252755244,3.999999999999999,1.9999999999999998,21,0.0
H,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,8,0.005,0,0.000817895835042777,0.000817895835042777,0.0008744007998032072,0.0010552098123307596,-0.00018080901252755244,3.999999999999999,1.9999999999999998,21,0.0
H,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,8,0.0075,0,0.000817895835042777,0.000817895835042777,0.0008744007998032072,0.0010552098123307596,-0.00018080901252755244,3.999999999999999,1.9999999999999998,21,0.0
H,terminal_value_shifted,40,1,1.0,1.0,0.0,10,41,8,0.01,0,0.000817895835042777,0.000817895835042777,0.0008744007998032072,0.0010552098123307596,-0.00018080901252755244,3.999999999999999,1.9999999999999998,21,0.0
H,terminal_value_shifted,50,1,1.0,1.0,0.0,10,41,8,0.001,1,0.002217241497393087,0.002217241497393087,0.003676481239936074,0.004240823708550925,-0.0005643424686148507,0.0,0.0,0,0.0012172414973930868
H,terminal_value_shifted,50,1,1.0,1.0,0.0,10,41,8,0.0015,1,0.002217241497393087,0.002217241497393087,0.003176481239936074,0.003740823708550925,-0.0005643424686148507,0.0,0.0,0,0.0007172414973930868
H,terminal_value_shifted,50,1,1.0,1.0,0.0,10,41,8,0.002,1,0.002217241497393087,0.002217241497393087,0.002676481239936074,0.003240823708550925,-0.0005643424686148507,0.0,0.0,0,0.00021724149739308675
H,terminal_value_shifted,50,1,1.0,1.0,0.0,10,41,8,0.0025,0,0.002217241497393087,0.002217241497393087,0.0024592397425430915,0.0027815839660078334,-0.00032234422346474195,0.0,0.0,0,0.0
H,terminal_value_shifted,50,1,1.0,1.0,0.0,10,41,8,0.003,0,0.002217241497393087,0.002217241497393087,0.0024592397425430915,0.0027329540601208693,-0.00027371431757777787,0.9999999999999998,0.9999999999999999,15,0.0
