task,method,net_index,coeff_x,coeff_y,coeff_z,coeff_norm,ball_radius,points_per_axis,grid_spacing,covering_radius,final_fidelity,final_infidelity,grad_x,grad_y,grad_z,gradient_norm,hess_xx,hess_xy,hess_xz,hess_yy,hess_yz,hess_zz,hessian_spectral_norm,hessian_frobenius_norm,pulse_energy,design_seconds,time_horizon,score_mode,worst_weight,train_net_points,base_train_points,hard_points_requested,hard_points_used,design_points_per_axis,certificate_points_per_axis
Z,selected_hard_augmented_mean_worst,7496,0.0,-0.04997560380435,0.06246950475544,0.07999999999999564,0.08,25,0.006666666666666668,0.005773502691896259,0.9971699909438393,0.0028300090561607094,0.00817197325328009,-0.04353099715053599,0.029835849504867784,0.053403246862427915,0.03117527551765331,-0.18178679326214528,0.02322124533485287,0.7507992730998772,0.017158145566065486,0.47199387019559547,0.7945115423955801,0.924775536327884,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7497,0.0,-0.048,-0.064,0.08,0.08,25,0.006666666666666668,0.005773502691896259,0.9971287645692957,0.002871235430704333,-0.003996442030649264,-0.0397364761577646,-0.029464170705154502,0.04962959239892485,0.15959980548759256,-0.1727230915105285,0.18669198097533563,0.8245027476851572,-0.10303789178248,0.35970873161190703,0.9070858365761383,0.9926102905666219,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7498,0.0,-0.048,0.064,0.08,0.08,25,0.006666666666666668,0.005773502691896259,0.9972082580621762,0.002791741937823833,0.007855599006385272,-0.0420195144314342,0.030588351659902147,0.05256422058846175,0.02839022824749593,-0.17424145566274893,0.02287738166423317,0.7540018879749627,0.015457772041646556,0.4691854717894958,0.7939818297047497,0.922878466228158,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7499,0.0,-0.047053735814,-0.06469888674426,0.0800000000000018,0.08,25,0.006666666666666668,0.005773502691896259,0.9971452472357588,0.0028547527642411863,-0.004287617792371148,-0.03888086002601526,-0.02981400460913014,0.049183125292413886,0.1596717377488125,-0.16640295071103112,0.1873962517707214,0.8301545937872739,-0.10513722759250027,0.3595613328755396,0.9098186439862365,0.9958204321758292,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7500,0.0,-0.047053735814,0.06469888674426,0.0800000000000018,0.08,25,0.006666666666666668,0.005773502691896259,0.997226179530101,0.0027738204698990465,0.007708333314202752,-0.041294840135205346,0.030930010938749253,0.052166539093044716,0.02708585645407169,-0.17070655681965982,0.022728307909569645,0.7554376895621536,0.014594983185519772,0.4678344206353142,0.7937280503904948,0.9219704049879902,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7501,0.0,-0.04666666666667,-0.06,0.07601169500661124,0.08,25,0.006666666666666668,0.005773502691896259,0.997296483966831,0.0027035160331689845,-0.0034916148203740643,-0.03902965413679704,-0.028125758152774072,0.04823446431505373,0.1528462324986134,-0.16669849851517782,0.17887523029534214,0.8295918203727144,-0.09499959501821126,0.37537363876558894,0.9039268624192447,0.9950423352031582,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7502,0.0,-0.04666666666667,-0.05333333333333,0.07086763875156402,0.08,25,0.006666666666666668,0.005773502691896259,0.9974754961204695,0.0025245038795305152,-0.0023377600309359217,-0.03961633063797315,-0.02555556945103038,0.047201757437047714,0.14396419606763355,-0.17011817238012306,0.16732413340336105,0.8258938568554783,-0.08117335331334599,0.3954583920375769,0.8950870358664573,0.9931097801031403,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7503,0.0,-0.04666666666667,-0.04666666666667,0.06599663291074916,0.08,25,0.006666666666666668,0.005773502691896259,0.9976369375403347,0.0023630624596653327,-0.0012600260544178218,-0.040114214760810896,-0.022856096040088647,0.04618591795913584,0.1353924578263696,-0.1730606595348029,0.15604311763907786,0.822322461466864,-0.06835923731341037,0.41414111206160226,0.8868791654413151,0.9919692901008772,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7504,0.0,-0.04666666666667,-0.04,0.061463629715288445,0.08,25,0.006666666666666668,0.005773502691896259,0.9977799782613614,0.0022200217386385557,-0.00025653182926849843,-0.04052999996822659,-0.020037031222085333,0.04521315434913492,0.12711226806461207,-0.17554330326240142,0.1450560237627475,0.8188444169176834,-0.05654086245176959,0.43131974077256185,0.8792702594185676,0.9913665152423441,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7505,0.0,-0.04666666666667,-0.03333333333333,0.05734883511361829,0.08,25,0.006666666666666668,0.005773502691896259,0.9979038551249915,0.002096144875008532,0.0006747563404349288,-0.040870267105969915,-0.017108711049750702,0.04431187226033386,0.11910660617104718,-0.17758402226000827,0.13438480221622418,0.8154278786435749,-0.045700836203092454,0.4469035572272669,0.8722243539819546,0.9910598626127122,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7506,0.0,-0.04666666666667,-0.02666666666667,0.053748384988661545,0.08,25,0.006666666666666668,0.005773502691896259,0.9980078758102513,0.0019921241897487008,0.0015360122055108755,-0.041141477843124,-0.014082037858279717,0.043511887144247884,0.1113601537143859,-0.17920128167868044,0.12404952064096969,0.8120424301317586,-0.03582080601356641,0.46081343834084576,0.8657004757049386,0.9908239214235249,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7507,0.0,-0.04666666666667,-0.02,0.05077182070576246,0.08,25,0.006666666666666668,0.005773502691896259,0.998091422349491,0.0019085776505090024,0.002329537056757272,-0.041349968429517714,-0.010968402169708957,0.0428433481205355,0.10385926687514496,-0.18041406205013977,0.11406837572005922,0.8086591350906587,-0.026881506461494786,0.47298208615724635,0.8596506874159621,0.9904520608974686,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7508,0.0,-0.04666666666667,-0.01333333333333,0.04853406592853908,0.08,25,0.006666666666666668,0.005773502691896259,0.9981539541186888,0.001846045881311209,0.0030577473032263724,-0.041501943765188065,-0.0077796031975985724,0.04233536796546484,0.0965919482495774,-0.18124182615508883,0.10445770928278035,0.8052505863371326,-0.018862805718592585,0.48335422028083674,0.854018541727226,0.9897582783481379,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7509,0.0,-0.04666666666667,-0.00666666666667,0.04714045207910694,0.08,25,0.006666666666666668,0.005773502691896259,0.9981950102937817,0.0018049897062183407,0.0037231621719039446,-0.04160347177737722,-0.004527768188339165,0.04201441996810923,0.08954781802895373,-0.18170448390425065,0.09523202861208119,0.8017909512791692,-0.011743751355733884,0.4918867342622677,0.848738322413862,0.9885783982521951,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7510,0.0,-0.04666666666667,0.0,0.04666666666667,0.08,25,0.006666666666666668,0.005773502691896259,0.9982142117660635,0.0017857882339364917,0.004328391556624015,-0.04166047810077522,-0.0012252708429353887,0.04190264547365922,0.08271808454139151,-0.18182235531953492,0.08640403089670384,0.7982560138765584,-0.00550261551142589,0.4985488149107603,0.8437354223000901,0.9867707304649997,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7511,0.0,-0.04666666666667,0.00666666666667,0.04714045207910694,0.08,25,0.006666666666666668,0.005773502691896259,0.9982112625113606,0.0017887374886393914,0.0048761240436473174,-0.04167874105674779,0.0021153509306203744,0.042016291498942954,0.07609551412932847,-0.18161613171748833,0.07798463177001455,0.7946232129674442,-0.00011693941616808257,0.5033220236971232,0.8389280609564236,0.9842162917419068,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7512,0.0,-0.04666666666667,0.01333333333333,0.04853406592853908,0.08,25,0.006666666666666668,0.005773502691896259,0.9981859504093611,0.001814049590638911,0.00536911514095844,-0.04166388692717338,0.005481477679529667,0.04236453078730295,0.0696744003232681,-0.18110683521126497,0.06998299787643572,0.790871676856387,0.004436422758177128,0.5062003396137362,0.8342303018684609,0.9808186837213634,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7513,0.0,-0.04666666666667,0.02,0.05077182070576246,0.08,25,0.006666666666666668,0.005773502691896259,0.9981381475112008,0.0018618524887992205,0.005810175737935418,-0.04162138551820804,0.008860491224378708,0.04294887867335169,0.06345053226272435,-0.18031577666042592,0.06240658340491692,0.7869822540674623,0.008181260776957078,0.5071901630663196,0.8295560511840571,0.976503705962462,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7514,0.0,-0.04666666666667,0.02666666666667,0.053748384988661545,0.08,25,0.006666666666666668,0.005773502691896259,0.9980678097551324,0.001932190244867571,0.006202160821614902,-0.041556546008907874,0.012239857372693508,0.043763311386954384,0.05742116230698424,-0.17926451220962977,0.055261170526016784,0.7829375401758798,0.011141966022683025,0.506310280586817,0.8248234995005813,0.9712187669882976,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7515,0.0,-0.04666666666667,0.03333333333333,0.05734883511361829,0.08,25,0.006666666666666668,0.005773502691896259,0.9979749761318459,0.0020250238681540633,0.006547958475369743,-0.041474513079063635,0.015607208266655181,0.044795043757310214,0.05158497277196861,-0.17797479856814163,0.048550913664785256,0.7787219006417838,0.013343490068339903,0.5035917903731277,0.8199593787126498,0.9649321411512672,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7516,0.0,-0.04666666666667,0.04,0.061463629715288445,0.08,25,0.006666666666666668,0.005773502691896259,0.9978597673027412,0.002140232697258826,0.006850479185323844,-0.04138026330993544,0.018950424104386576,0.04602579527182838,0.04594204172545013,-0.17646854719138252,0.042278387536902495,0.774321489581526,0.014811304251777235,0.49907798887795074,0.8149024694675162,0.9576321053914749,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7517,0.0,-0.04666666666667,0.04666666666667,0.06599663291074916,0.08,25,0.006666666666666668,0.005773502691896259,0.9977223836762109,0.002277616323789089,0.00711264547933513,-0.0412786018508271,0.022257713976443716,0.047433306103738866,0.04049380777047995,-0.1747677775340953,0.0364446388691369,0.7697242644238314,0.015571360372302445,0.4928242188832598,0.809605975210442,0.9493259779913125,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7518,0.0,-0.04666666666667,0.05333333333333,0.07086763875156402,0.08,25,0.006666666666666668,0.005773502691896259,0.9975631029486601,0.0024368970513398702,0.007337381922818914,-0.04117415934357255,0.02551769556286615,0.04899287048102337,0.03524303374587201,-0.17289456955147342,0.031049241717598097,0.7649199964109855,0.015650052641226708,0.48489767970576425,0.8040386075979198,0.9400390713154583,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7519,0.0,-0.04666666666667,0.06,0.07601169500661124,0.08,25,0.006666666666666668,0.005773502691896259,0.9973822771187091,0.002617722881290918,0.007527605495103515,-0.041071389096127286,0.02871947344100073,0.050678713494955084,0.030193769273814786,-0.1708710156301866,0.026090356288819144,0.7599002769185113,0.015074181025645172,0.4753772003804526,0.7981844391246549,0.9298135621833408,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7520,0.0,-0.04587698754907,-0.06553855364152,0.07999999999999949,0.08,25,0.006666666666666668,0.005773502691896259,0.9971651585214993,0.0028348414785006604,-0.004636501243852176,-0.03781049835253347,-0.030241134913237988,0.048638021858334664,0.15972607583770226,-0.15857220586866874,0.18816644203113098,0.8371340424881963,-0.10774000071645251,0.3595035164046134,0.9133289884473885,0.9999339613057485,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7521,0.0,-0.04587698754907,0.06553855364152,0.07999999999999949,0.08,25,0.006666666666666668,0.005773502691896259,0.9972481000318973,0.0027518999681026557,0.007529019044955145,-0.04039307799543934,0.03133865755021653,0.05167589703889704,0.025488929584645215,-0.16637961291270212,0.02255527461776677,0.7571367027688141,0.013480513816669204,0.4661518417117726,0.7934109827833237,0.9208411873172972,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7522,0.0,-0.04437601569802,-0.06656402354703,0.08000000000000301,0.08,25,0.006666666666666668,0.005773502691896259,0.9971895967664418,0.0028104032335581897,-0.005060439920692147,-0.03643518725140982,-0.030774037620230954,0.04796011169386098,0.15974060956368497,-0.14863759902179774,0.18898334278557632,0.8459500148317449,-0.11104786279074505,0.3596261116973387,0.9179850866680124,1.005364792102692,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7523,0.0,-0.04437601569802,0.06656402354703,0.08000000000000301,0.08,25,0.006666666666666668,0.005773502691896259,0.9972754736661271,0.0027245263338728787,0.0073063889393345845,-0.03924201970720331,0.031834718291726516,0.05105652474216151,0.023490449270182845,-0.1609681183947983,0.022352220783858456,0.7591675681916363,0.011995013152039824,0.4640054698399976,0.7930023748660484,0.9194002111977428,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7524,0.0,-0.04295003937545,-0.06749291901857,0.07999999999999971,0.08,25,0.006666666666666668,0.005773502691896259,0.9972118000654779,0.002788199934522062,-0.005441540923421084,-0.035118373737833164,-0.03126880790540881,0.04733549291426839,0.15969933234115097,-0.13926342456374202,0.18959251417633455,0.8542270026154832,-0.11417851582538453,0.3599402984195732,0.9225908037200922,1.0107014296180838,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7525,0.0,-0.04295003937545,0.06749291901857,0.07999999999999971,0.08,25,0.006666666666666668,0.005773502691896259,0.9973008731231784,0.0026991268768216115,0.007101133192315386,-0.03814770466056833,0.03228085286694382,0.05047501288065437,0.021629566971899328,-0.15593516137300134,0.022175317754512647,0.7609586769763466,0.010520438517531594,0.461970198182754,0.7926079122982234,0.918029851385604,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7526,0.0,-0.04030968204193,-0.06910231207187,0.07999999999999753,0.08,25,0.006666666666666668,0.005773502691896259,0.9972502462976873,0.002749753702312674,-0.006092292705175511,-0.03265462795521423,-0.03215795272294392,0.046233912668409205,0.15948658270617677,-0.12209820014718518,0.19030733971893066,0.8692702368677168,-0.11994566085692569,0.3610104570639274,0.931570037052936,1.020989175287291,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,7527,0.0,-0.04030968204193,0.06910231207187,0.07999999999999753,0.08,25,0.006666666666666668,0.005773502691896259,0.9973463505939558,0.0026536494060441784,0.0067368847927638635,-0.03611981120386082,0.033045382797751266,0.049416836223734904,0.01827429246732093,-0.14688280189923122,0.021881915640541594,0.7639298381529527,0.007637329716065011,0.45822444215110403,0.7918554543362276,0.9154866442676207,4.1775,32.87119478313252,8.0,mean_worst,0.25,547,335,256,212,13,25
