task,baseline,train_noise_case,eval_noise_case,disorder_strength,gamma_phi,gamma_relax,seed,final_fidelity,final_infidelity,final_purity,pulse_energy,segments,training_objective,best_restart_seed,optimizer_iterations,optimizer_success,optimization_seconds
Z,open_system_grape,combined,static_only,0.08,0.0,0.0,52,0.9768710255046351,0.023128974495364885,0.9657813435211815,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,static_only,0.08,0.0,0.0,53,0.9821028082737757,0.017897191726224282,0.9673342356876395,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,static_only,0.08,0.0,0.0,54,0.9814889126180197,0.018511087381980262,0.9665741449446085,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,static_only,0.08,0.0,0.0,55,0.9816738473333918,0.018326152666608198,0.9677245786936794,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,static_only,0.08,0.0,0.0,56,0.9821681294419785,0.01783187055802149,0.9661948956400576,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,static_only,0.08,0.0,0.0,57,0.9826784885395867,0.017321511460413275,0.9661600365389181,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,static_only,0.08,0.0,0.0,58,0.9797395582323073,0.020260441767692705,0.9662905995232024,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,static_only,0.08,0.0,0.0,59,0.981918403073631,0.018081596926369015,0.9655321510282596,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,10,0.9759100416010693,0.02408995839893069,0.9600910667026639,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,11,0.9790820847536453,0.020917915246354668,0.9594512624643237,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,12,0.978700320206755,0.021299679793244986,0.959174022100794,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,13,0.9790337636846822,0.0209662363153178,0.9623994975848207,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,14,0.9803791728226057,0.01962082717739433,0.9616867370340119,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,15,0.9759433423420905,0.02405665765790954,0.9605316443054814,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,16,0.9788876332535308,0.021112366746469213,0.9595848993930556,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,17,0.9764323561978243,0.023567643802175686,0.9609645396306244,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,18,0.9782068097367833,0.02179319026321669,0.9616938948685283,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,19,0.9772253258721675,0.022774674127832517,0.9584520978422894,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,20,0.9791412762850042,0.020858723714995753,0.9594920055368092,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,21,0.9738278926803131,0.026172107319686888,0.9593639295397359,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,22,0.9766967919824694,0.023303208017530608,0.9603182769791313,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,23,0.9765823080687713,0.023417691931228668,0.9608636990261442,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,24,0.9768969083852166,0.02310309161478341,0.9610022953015738,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,25,0.978281303592658,0.02171869640734203,0.961180734831935,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,26,0.9772136026118398,0.02278639738816024,0.9613572740145345,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,27,0.9788809804186024,0.021119019581397613,0.9607796916983715,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,28,0.9735496719951486,0.026450328004851364,0.9588319410057794,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,29,0.9734065657980074,0.02659343420199256,0.9587936626774842,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,30,0.9759208400817723,0.024079159918227733,0.9606818883052011,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,31,0.9788240773097778,0.02117592269022217,0.9597680248072259,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,32,0.9762379417504928,0.023762058249507167,0.9601609569812475,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,33,0.9795737139243978,0.02042628607560215,0.9622766339294642,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,34,0.9797777347910355,0.02022226520896453,0.9617660132839264,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,35,0.9780576598792592,0.02194234012074081,0.9592967274214734,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,36,0.9742235889310081,0.025776411068991867,0.9595213378218321,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,37,0.9796129962929621,0.020387003707037943,0.9616002244184744,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,38,0.9778570485803952,0.02214295141960476,0.9614880403418512,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,39,0.9785291604210458,0.021470839578954237,0.9591538112323857,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,40,0.9763218199884063,0.02367818001159372,0.9604453644800514,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,41,0.9740279413139514,0.02597205868604857,0.9587463096988014,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,42,0.9792871762249613,0.02071282377503869,0.9622428079480545,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,43,0.973605461768352,0.026394538231647946,0.9592950739979328,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,44,0.9779956365906832,0.022004363409316774,0.9615389045842534,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,45,0.9766888492350617,0.023311150764938282,0.9611805402861587,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,46,0.9735981936120797,0.026401806387920335,0.9579852691545612,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,47,0.9765165733690233,0.02348342663097669,0.9598188539887511,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,48,0.9759319859538211,0.024068014046178865,0.9582095472790861,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,49,0.9766851576042304,0.02331484239576964,0.9591357057121042,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,50,0.9796782523489638,0.020321747651036226,0.9622202074556181,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,51,0.9762032777199279,0.023796722280072125,0.9609246357864804,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,52,0.9737321067740771,0.026267893225922934,0.958581619075463,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,53,0.9795182413517344,0.020481758648265624,0.962056204930031,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,54,0.9785748977050786,0.02142510229492145,0.9605188186477576,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,55,0.9789999622458487,0.02100003775415127,0.9622490010971371,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,56,0.9792572696760141,0.02074273032398588,0.9603260971950438,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,57,0.9799370039083837,0.020062996091616325,0.9608725533502862,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,58,0.9768113355959979,0.023188664404002135,0.9599473841029376,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,deph_0.005,0.08,0.005,0.0,59,0.978802698149752,0.02119730185024804,0.9593394406434186,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,10,0.9790355404978559,0.020964459502144095,0.966938510051392,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,11,0.9822953962257012,0.017704603774298833,0.9656188079027517,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,12,0.9819784893924475,0.018021510607552527,0.965486277709479,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,13,0.9817112472300868,0.018288752769913152,0.9678134761109027,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,14,0.9833273966915899,0.01667260330841014,0.967335010478396,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,15,0.9790023904510524,0.020997609548947582,0.9672512097819033,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,16,0.9820867360615868,0.017913263938413193,0.9659483569733592,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,17,0.9793522093992629,0.02064779060073707,0.9666881503505749,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,18,0.9810383608369604,0.018961639163039612,0.9676626622322912,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,19,0.9806403299757755,0.01935967002422445,0.9652711156096238,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,20,0.9823448909752155,0.01765510902478451,0.9657283354809679,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,21,0.9768677965131392,0.023132203486860847,0.9659233668849595,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,22,0.9798071809755964,0.02019281902440362,0.9670271457861654,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,23,0.9795275499821713,0.020472450017828714,0.9665771089549542,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,24,0.9798099013947025,0.020190098605297524,0.9667346007307179,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,25,0.9811975826519136,0.01880241734808641,0.9668857726609598,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,26,0.980125754097972,0.01987424590202802,0.9676322059433454,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,27,0.9818262086259827,0.018173791374017312,0.9663395608813437,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,28,0.9768124323471102,0.023187567652889762,0.9661802065391535,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,29,0.9766499141532365,0.023350085846763458,0.9661328874710052,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,30,0.9788659787168443,0.02113402128315567,0.9665265494919884,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,31,0.9819924309601455,0.018007569039854454,0.9661250154460417,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,32,0.9793036455692234,0.020696354430776553,0.9661267899957506,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,33,0.9822121904596828,0.017787809540317223,0.9675598540845097,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,34,0.9825042206552725,0.017495779344727458,0.9672459507541193,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,35,0.9813360457773747,0.018663954222625345,0.965955587017401,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,36,0.9774011816805577,0.022598818319442326,0.9666745101319207,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,37,0.9825293108646588,0.017470689135341222,0.9671780709184905,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,38,0.9806891889732083,0.019310811026791663,0.9669311960296766,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,39,0.9818129007110192,0.018187099288980768,0.9654589547362056,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,40,0.9794054712228308,0.020594528777169163,0.9671599065262592,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,41,0.977332060201736,0.02266793979826398,0.9660802335079915,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,42,0.9819633141250635,0.018036685874936453,0.9676967402245585,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,43,0.9766700371125803,0.02332996288741973,0.9658329822244416,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,44,0.9808153957785575,0.019184604221442525,0.9669578478196286,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,45,0.9796361437489944,0.020363856251005563,0.9675990828772374,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,46,0.9769544911823328,0.023045508817667204,0.9651876032293303,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,47,0.9796082420859086,0.020391757914091424,0.9664487807114854,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,48,0.9793512149901735,0.020648785009826476,0.965139908577445,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,49,0.9799520105150401,0.020047989484959894,0.9654926105711676,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,50,0.9823121086166883,0.017687891383311727,0.9674470591749967,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,51,0.9791940885490489,0.02080591145095112,0.9674925820828344,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,52,0.9770457819926531,0.02295421800734687,0.9659587371292043,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,53,0.9822141165977194,0.0177858834022806,0.9675288603427576,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,54,0.9816173989818695,0.018382601018130496,0.9667723704429526,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,55,0.9817815498922252,0.018218450107774786,0.9679028205817772,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,56,0.9822947762995884,0.01770522370041161,0.9664089369632161,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,57,0.9827963468979726,0.017203653102027427,0.9663905517709377,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,58,0.9798842997231791,0.020115700276820858,0.9664876484486952,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,relax_0.002,0.08,0.0,0.002,59,0.9820509294280859,0.017949070571914083,0.965756025372182,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,10,0.9760834259419225,0.023916574058077456,0.9603136007446087,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,11,0.979237265133587,0.020762734866413002,0.959746026379334,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,12,0.9788589654249145,0.021141034575085538,0.9594705798086289,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,13,0.9791632250086515,0.020836774991348506,0.962633613955751,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,14,0.9805016646675084,0.019498335332491568,0.9619291000890775,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,15,0.9761114637419919,0.02388853625800813,0.9607573893317036,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,16,0.979048025981073,0.02095197401892701,0.9598648347608155,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,17,0.9765820284211808,0.023417971578819197,0.9612512677635175,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,18,0.9783483970272531,0.02165160297274693,0.9619203274661626,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,19,0.9774005499595395,0.02259945004046049,0.9587438541764586,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,20,0.9792986502707349,0.020701349729265073,0.9597812561358459,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,21,0.9740185467033315,0.025981453296668455,0.9596564283439699,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,22,0.9768622544508221,0.023137745549177913,0.9605402544970656,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,23,0.9767319640109431,0.023268035989056912,0.9611540658283437,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,24,0.977044680919118,0.022955319080881997,0.9612844200036601,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,25,0.9784212807093291,0.0215787192906709,0.961450833316265,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,26,0.9773643425965395,0.02263565740346052,0.9615788476958127,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,27,0.9790226014117469,0.020977398588253093,0.96106846834733,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,28,0.9737524980501429,0.026247501949857144,0.9590739198811244,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,29,0.9736114239381921,0.02638857606180789,0.9590365887866986,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,30,0.9760766379302304,0.023923362069769638,0.9609725291714535,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,31,0.9789839443212569,0.021016055678743095,0.9600424781448366,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,32,0.9763953014917031,0.02360469850829694,0.9604600721305907,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,33,0.9797040518807478,0.020295948119252172,0.9625197025983381,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,34,0.979913551920718,0.02008644807928195,0.9620137348750465,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,35,0.9782256827213063,0.021774317278693722,0.9595708054320434,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,36,0.9744145381821562,0.025585461817843824,0.9597497093833866,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,37,0.9797400088656743,0.02025999113432575,0.9618566604727108,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,38,0.9779969862135391,0.022003013786460857,0.9617664309188931,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,39,0.9786876757753524,0.021312324224647572,0.9594521234120996,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,40,0.9764880367298399,0.02351196327016014,0.9606632058235629,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,41,0.9742278941525307,0.02577210584746925,0.9589943919241897,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,42,0.9794182624368916,0.020581737563108438,0.9624770996213579,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,43,0.9737951140919792,0.026204885908020836,0.9595927199029687,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,44,0.9781348236977003,0.02186517630229967,0.9618160557929383,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,45,0.976844660924364,0.02315533907563605,0.9613991473042045,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,46,0.9738026566812974,0.026197343318702604,0.9582730505227777,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,47,0.9766917840441707,0.023308215955829326,0.9600759058082238,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
Z,open_system_grape,combined,combined,0.08,0.005,0.002,48,0.9761157200461119,0.023884279953888088,0.9585044934804486,0.6396797321823602,40,0.005128298185613343,17,100,False,31.47841468406841
