task,design_label,disorder_strength,seed,score_mode,worst_weight,train_points_per_axis,train_net_points,base_train_points,hard_points_requested,hard_points_used,eval_points_per_axis,eval_net_points,final_fidelity,pulse_energy,shifted_selected_fraction,design_seconds
Z,coarse,0.08,56,mean_worst,0.5,7,335,335,256,0,13,2145,0.9902952616933279,3.66,0.1919191919191919,21.61595808598213
Z,coarse,0.08,57,mean_worst,0.5,7,335,335,256,0,13,2145,0.9873096782945787,3.66,0.1919191919191919,21.61595808598213
Z,coarse,0.08,58,mean_worst,0.5,7,335,335,256,0,13,2145,0.9962928210869872,3.66,0.1919191919191919,21.61595808598213
Z,coarse,0.08,59,mean_worst,0.5,7,335,335,256,0,13,2145,0.9874925325929464,3.66,0.1919191919191919,21.61595808598213
Z,hard_augmented,0.0,10,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,11,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,12,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,13,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,14,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,15,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,16,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,17,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,18,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,19,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,20,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,21,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,22,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,23,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,24,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,25,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,26,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,27,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,28,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,29,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,30,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,31,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,32,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,33,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,34,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,35,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,36,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,37,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,38,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,39,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,40,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,41,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,42,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,43,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,44,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,45,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,46,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,47,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,48,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,49,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,50,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,51,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,52,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,53,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,54,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,55,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,56,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,57,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,58,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.0,59,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990251814864037,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,10,mean_worst,0.5,7,549,335,256,214,13,2145,0.9987336933274584,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,11,mean_worst,0.5,7,549,335,256,214,13,2145,0.998339456729488,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,12,mean_worst,0.5,7,549,335,256,214,13,2145,0.9983284152899703,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,13,mean_worst,0.5,7,549,335,256,214,13,2145,0.9989897227912883,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,14,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990310962816231,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,15,mean_worst,0.5,7,549,335,256,214,13,2145,0.9987961779277481,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,16,mean_worst,0.5,7,549,335,256,214,13,2145,0.9987095778435472,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,17,mean_worst,0.5,7,549,335,256,214,13,2145,0.9988624000774555,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,18,mean_worst,0.5,7,549,335,256,214,13,2145,0.998833059488527,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,19,mean_worst,0.5,7,549,335,256,214,13,2145,0.9985442662021554,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,20,mean_worst,0.5,7,549,335,256,214,13,2145,0.9984981013180232,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,21,mean_worst,0.5,7,549,335,256,214,13,2145,0.9989655725344806,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,22,mean_worst,0.5,7,549,335,256,214,13,2145,0.9987140736451834,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,23,mean_worst,0.5,7,549,335,256,214,13,2145,0.9986359878779056,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,24,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990025570487521,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,25,mean_worst,0.5,7,549,335,256,214,13,2145,0.9991185956337392,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,26,mean_worst,0.5,7,549,335,256,214,13,2145,0.9987536337845122,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,27,mean_worst,0.5,7,549,335,256,214,13,2145,0.9983457158777174,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,28,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990016923755614,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,29,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990106592864405,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,30,mean_worst,0.5,7,549,335,256,214,13,2145,0.9988406413881874,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,31,mean_worst,0.5,7,549,335,256,214,13,2145,0.9987900093286982,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,32,mean_worst,0.5,7,549,335,256,214,13,2145,0.9984191563321407,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,33,mean_worst,0.5,7,549,335,256,214,13,2145,0.9989613393509338,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,34,mean_worst,0.5,7,549,335,256,214,13,2145,0.9989132530130151,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,35,mean_worst,0.5,7,549,335,256,214,13,2145,0.9988285363032483,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,36,mean_worst,0.5,7,549,335,256,214,13,2145,0.9988564585798421,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,37,mean_worst,0.5,7,549,335,256,214,13,2145,0.9991146186804755,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,38,mean_worst,0.5,7,549,335,256,214,13,2145,0.9987062759835084,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,39,mean_worst,0.5,7,549,335,256,214,13,2145,0.9982813152174383,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,40,mean_worst,0.5,7,549,335,256,214,13,2145,0.9986671369974822,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,41,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990185943505183,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,42,mean_worst,0.5,7,549,335,256,214,13,2145,0.9989520972127488,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,43,mean_worst,0.5,7,549,335,256,214,13,2145,0.9988354955800884,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,44,mean_worst,0.5,7,549,335,256,214,13,2145,0.9987103684283216,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,45,mean_worst,0.5,7,549,335,256,214,13,2145,0.9987073938316753,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,46,mean_worst,0.5,7,549,335,256,214,13,2145,0.9987830531021262,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,47,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990717660821844,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,48,mean_worst,0.5,7,549,335,256,214,13,2145,0.9985218449394793,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,49,mean_worst,0.5,7,549,335,256,214,13,2145,0.9982430504120618,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,50,mean_worst,0.5,7,549,335,256,214,13,2145,0.998928517822153,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,51,mean_worst,0.5,7,549,335,256,214,13,2145,0.9986975193073889,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,52,mean_worst,0.5,7,549,335,256,214,13,2145,0.999031775509065,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,53,mean_worst,0.5,7,549,335,256,214,13,2145,0.9989411339852647,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,54,mean_worst,0.5,7,549,335,256,214,13,2145,0.9989270406528468,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,55,mean_worst,0.5,7,549,335,256,214,13,2145,0.9988722757316955,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,56,mean_worst,0.5,7,549,335,256,214,13,2145,0.9988142928951378,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,57,mean_worst,0.5,7,549,335,256,214,13,2145,0.9985304280092195,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,58,mean_worst,0.5,7,549,335,256,214,13,2145,0.999080630589112,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.02,59,mean_worst,0.5,7,549,335,256,214,13,2145,0.9986249472674197,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,10,mean_worst,0.5,7,549,335,256,214,13,2145,0.9962971587191127,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,11,mean_worst,0.5,7,549,335,256,214,13,2145,0.995710068413268,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,12,mean_worst,0.5,7,549,335,256,214,13,2145,0.9956016077307952,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,13,mean_worst,0.5,7,549,335,256,214,13,2145,0.9986576888911454,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,14,mean_worst,0.5,7,549,335,256,214,13,2145,0.9983205918947313,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,15,mean_worst,0.5,7,549,335,256,214,13,2145,0.997224022430035,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,16,mean_worst,0.5,7,549,335,256,214,13,2145,0.9977499615922808,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,17,mean_worst,0.5,7,549,335,256,214,13,2145,0.998093783198546,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,18,mean_worst,0.5,7,549,335,256,214,13,2145,0.9976636895832858,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,19,mean_worst,0.5,7,549,335,256,214,13,2145,0.996691990627055,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,20,mean_worst,0.5,7,549,335,256,214,13,2145,0.9966115751822254,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,21,mean_worst,0.5,7,549,335,256,214,13,2145,0.9985034092353686,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,22,mean_worst,0.5,7,549,335,256,214,13,2145,0.9961152074155595,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,23,mean_worst,0.5,7,549,335,256,214,13,2145,0.9970114255187075,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,24,mean_worst,0.5,7,549,335,256,214,13,2145,0.998743164268565,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,25,mean_worst,0.5,7,549,335,256,214,13,2145,0.9991936974047652,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,26,mean_worst,0.5,7,549,335,256,214,13,2145,0.9969849964333641,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,27,mean_worst,0.5,7,549,335,256,214,13,2145,0.9957158936316548,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,28,mean_worst,0.5,7,549,335,256,214,13,2145,0.9985429853832537,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,29,mean_worst,0.5,7,549,335,256,214,13,2145,0.9984831308751367,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,30,mean_worst,0.5,7,549,335,256,214,13,2145,0.9979453187445897,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,31,mean_worst,0.5,7,549,335,256,214,13,2145,0.9981635549480384,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,32,mean_worst,0.5,7,549,335,256,214,13,2145,0.9958247271062388,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,33,mean_worst,0.5,7,549,335,256,214,13,2145,0.9988207302972567,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,34,mean_worst,0.5,7,549,335,256,214,13,2145,0.9986639575582189,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,35,mean_worst,0.5,7,549,335,256,214,13,2145,0.9983236613965398,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,36,mean_worst,0.5,7,549,335,256,214,13,2145,0.9973770970845668,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,37,mean_worst,0.5,7,549,335,256,214,13,2145,0.9990342671913529,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,38,mean_worst,0.5,7,549,335,256,214,13,2145,0.9975162740555571,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,39,mean_worst,0.5,7,549,335,256,214,13,2145,0.9953123845831567,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,40,mean_worst,0.5,7,549,335,256,214,13,2145,0.9958670162679675,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,41,mean_worst,0.5,7,549,335,256,214,13,2145,0.9988448594576906,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,42,mean_worst,0.5,7,549,335,256,214,13,2145,0.9985912396947325,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,43,mean_worst,0.5,7,549,335,256,214,13,2145,0.9978295596770571,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,44,mean_worst,0.5,7,549,335,256,214,13,2145,0.9975519706561431,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,45,mean_worst,0.5,7,549,335,256,214,13,2145,0.9965687545051646,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,46,mean_worst,0.5,7,549,335,256,214,13,2145,0.9977447092011624,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,47,mean_worst,0.5,7,549,335,256,214,13,2145,0.998628789436085,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,48,mean_worst,0.5,7,549,335,256,214,13,2145,0.9964426106169195,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,49,mean_worst,0.5,7,549,335,256,214,13,2145,0.9948899203332446,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,50,mean_worst,0.5,7,549,335,256,214,13,2145,0.9987300848951359,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,51,mean_worst,0.5,7,549,335,256,214,13,2145,0.9964413509243749,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,52,mean_worst,0.5,7,549,335,256,214,13,2145,0.9989280495924564,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,53,mean_worst,0.5,7,549,335,256,214,13,2145,0.9986514312414911,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,54,mean_worst,0.5,7,549,335,256,214,13,2145,0.9987079335814886,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,55,mean_worst,0.5,7,549,335,256,214,13,2145,0.9975617902914882,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,56,mean_worst,0.5,7,549,335,256,214,13,2145,0.998293838761998,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,57,mean_worst,0.5,7,549,335,256,214,13,2145,0.9968448983965164,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,58,mean_worst,0.5,7,549,335,256,214,13,2145,0.998687548121145,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.05,59,mean_worst,0.5,7,549,335,256,214,13,2145,0.9972856492859759,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,10,mean_worst,0.5,7,549,335,256,214,13,2145,0.9912914978830036,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,11,mean_worst,0.5,7,549,335,256,214,13,2145,0.9913619787822818,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,12,mean_worst,0.5,7,549,335,256,214,13,2145,0.9910294668878064,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,13,mean_worst,0.5,7,549,335,256,214,13,2145,0.998041205646452,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,14,mean_worst,0.5,7,549,335,256,214,13,2145,0.9967427081017424,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,15,mean_worst,0.5,7,549,335,256,214,13,2145,0.9941779992329928,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,16,mean_worst,0.5,7,549,335,256,214,13,2145,0.9962813211082375,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,17,mean_worst,0.5,7,549,335,256,214,13,2145,0.9966745575522213,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,18,mean_worst,0.5,7,549,335,256,214,13,2145,0.9955363385429349,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,19,mean_worst,0.5,7,549,335,256,214,13,2145,0.9935168396844765,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,20,mean_worst,0.5,7,549,335,256,214,13,2145,0.9935589204120512,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,21,mean_worst,0.5,7,549,335,256,214,13,2145,0.9974639719424196,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,22,mean_worst,0.5,7,549,335,256,214,13,2145,0.9907789275617964,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,23,mean_worst,0.5,7,549,335,256,214,13,2145,0.9942079757961554,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,24,mean_worst,0.5,7,549,335,256,214,13,2145,0.9981748831912627,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,25,mean_worst,0.5,7,549,335,256,214,13,2145,0.9991929892973812,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,26,mean_worst,0.5,7,549,335,256,214,13,2145,0.9936573503395025,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,27,mean_worst,0.5,7,549,335,256,214,13,2145,0.9914287728781501,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,28,mean_worst,0.5,7,549,335,256,214,13,2145,0.997561071142377,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,29,mean_worst,0.5,7,549,335,256,214,13,2145,0.9973289532399119,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,30,mean_worst,0.5,7,549,335,256,214,13,2145,0.9962569359759483,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,31,mean_worst,0.5,7,549,335,256,214,13,2145,0.997257206666231,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,32,mean_worst,0.5,7,549,335,256,214,13,2145,0.9912819857834801,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,33,mean_worst,0.5,7,549,335,256,214,13,2145,0.9986251708181877,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,34,mean_worst,0.5,7,549,335,256,214,13,2145,0.9982988483079813,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,35,mean_worst,0.5,7,549,335,256,214,13,2145,0.9976064174423821,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,36,mean_worst,0.5,7,549,335,256,214,13,2145,0.9943422564076427,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,37,mean_worst,0.5,7,549,335,256,214,13,2145,0.9987046130767203,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,38,mean_worst,0.5,7,549,335,256,214,13,2145,0.9955866025089792,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,39,mean_worst,0.5,7,549,335,256,214,13,2145,0.9902949287802564,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,40,mean_worst,0.5,7,549,335,256,214,13,2145,0.9901803930165584,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,41,mean_worst,0.5,7,549,335,256,214,13,2145,0.9984784865999053,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,42,mean_worst,0.5,7,549,335,256,214,13,2145,0.9979794323347742,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,43,mean_worst,0.5,7,549,335,256,214,13,2145,0.9957770865278963,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,44,mean_worst,0.5,7,549,335,256,214,13,2145,0.9956857014225907,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,45,mean_worst,0.5,7,549,335,256,214,13,2145,0.9924729021048395,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,46,mean_worst,0.5,7,549,335,256,214,13,2145,0.9957781289040979,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,47,mean_worst,0.5,7,549,335,256,214,13,2145,0.9976013272146088,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,48,mean_worst,0.5,7,549,335,256,214,13,2145,0.992729018213342,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,49,mean_worst,0.5,7,549,335,256,214,13,2145,0.9889811278304039,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,50,mean_worst,0.5,7,549,335,256,214,13,2145,0.9984591725256817,4.775,0.09090909090909091,32.34700458613224
Z,hard_augmented,0.08,51,mean_worst,0.5,7,549,335,256,214,13,2145,0.992062708870241,4.775,0.09090909090909091,32.34700458613224
