task,design_label,disorder_strength,seed,score_mode,worst_weight,train_points_per_axis,train_net_points,base_train_points,hard_points_requested,hard_points_used,eval_points_per_axis,eval_net_points,final_fidelity,pulse_energy,shifted_selected_fraction,design_seconds
Z,hard_augmented,0.08,35,max_net,0.25,7,545,335,256,210,13,2145,0.9987976556673295,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,36,max_net,0.25,7,545,335,256,210,13,2145,0.9958801619865504,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,37,max_net,0.25,7,545,335,256,210,13,2145,0.998757547078245,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,38,max_net,0.25,7,545,335,256,210,13,2145,0.9966361641741648,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,39,max_net,0.25,7,545,335,256,210,13,2145,0.998413773723128,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,40,max_net,0.25,7,545,335,256,210,13,2145,0.9961720751779082,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,41,max_net,0.25,7,545,335,256,210,13,2145,0.9969397292470894,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,42,max_net,0.25,7,545,335,256,210,13,2145,0.9943072676597258,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,43,max_net,0.25,7,545,335,256,210,13,2145,0.996170575128513,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,44,max_net,0.25,7,545,335,256,210,13,2145,0.9965538388525238,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,45,max_net,0.25,7,545,335,256,210,13,2145,0.9954887766993716,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,46,max_net,0.25,7,545,335,256,210,13,2145,0.9973076571350923,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,47,max_net,0.25,7,545,335,256,210,13,2145,0.9956120304809337,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,48,max_net,0.25,7,545,335,256,210,13,2145,0.9984396309539001,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,49,max_net,0.25,7,545,335,256,210,13,2145,0.9974046244780297,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,50,max_net,0.25,7,545,335,256,210,13,2145,0.9943993550386621,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,51,max_net,0.25,7,545,335,256,210,13,2145,0.9956857374196287,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,52,max_net,0.25,7,545,335,256,210,13,2145,0.9968231825240373,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,53,max_net,0.25,7,545,335,256,210,13,2145,0.9939340280285478,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,54,max_net,0.25,7,545,335,256,210,13,2145,0.9966410152894156,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,55,max_net,0.25,7,545,335,256,210,13,2145,0.9970853060549487,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,56,max_net,0.25,7,545,335,256,210,13,2145,0.997379356545722,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,57,max_net,0.25,7,545,335,256,210,13,2145,0.9963630928391707,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,58,max_net,0.25,7,545,335,256,210,13,2145,0.9957988987223529,4.4275,0.1111111111111111,32.75292041013017
Z,hard_augmented,0.08,59,max_net,0.25,7,545,335,256,210,13,2145,0.998924511146303,4.4275,0.1111111111111111,32.75292041013017
H,coarse,0.0,10,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,11,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,12,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,13,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,14,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,15,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,16,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,17,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,18,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,19,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,20,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,21,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,22,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,23,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,24,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,25,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,26,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,27,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,28,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,29,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,30,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,31,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,32,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,33,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,34,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,35,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,36,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,37,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,38,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,39,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,40,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,41,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,42,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,43,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,44,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,45,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,46,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,47,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,48,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,49,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,50,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,51,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,52,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,53,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,54,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,55,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,56,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,57,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,58,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.0,59,max_net,0.25,7,335,335,256,0,13,2145,0.999328373221088,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,10,max_net,0.25,7,335,335,256,0,13,2145,0.9994853233502212,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,11,max_net,0.25,7,335,335,256,0,13,2145,0.9986903362427064,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,12,max_net,0.25,7,335,335,256,0,13,2145,0.9988113811516399,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,13,max_net,0.25,7,335,335,256,0,13,2145,0.9990994053866239,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,14,max_net,0.25,7,335,335,256,0,13,2145,0.9995450225972821,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,15,max_net,0.25,7,335,335,256,0,13,2145,0.9987680451807271,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,16,max_net,0.25,7,335,335,256,0,13,2145,0.998292579633139,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,17,max_net,0.25,7,335,335,256,0,13,2145,0.9995644639694664,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,18,max_net,0.25,7,335,335,256,0,13,2145,0.9985647545488013,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,19,max_net,0.25,7,335,335,256,0,13,2145,0.9989637611522963,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,20,max_net,0.25,7,335,335,256,0,13,2145,0.9984763311721951,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,21,max_net,0.25,7,335,335,256,0,13,2145,0.9996245485986146,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,22,max_net,0.25,7,335,335,256,0,13,2145,0.9995245216450446,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,23,max_net,0.25,7,335,335,256,0,13,2145,0.9995169890033591,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,24,max_net,0.25,7,335,335,256,0,13,2145,0.9995543638919486,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,25,max_net,0.25,7,335,335,256,0,13,2145,0.999529451486975,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,26,max_net,0.25,7,335,335,256,0,13,2145,0.9987330729449548,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,27,max_net,0.25,7,335,335,256,0,13,2145,0.9990450540216301,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,28,max_net,0.25,7,335,335,256,0,13,2145,0.9992569597481991,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,29,max_net,0.25,7,335,335,256,0,13,2145,0.999429739660318,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,30,max_net,0.25,7,335,335,256,0,13,2145,0.9995766251416067,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,31,max_net,0.25,7,335,335,256,0,13,2145,0.9982031899204695,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,32,max_net,0.25,7,335,335,256,0,13,2145,0.999502488896741,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,33,max_net,0.25,7,335,335,256,0,13,2145,0.9986767737735683,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,34,max_net,0.25,7,335,335,256,0,13,2145,0.9981315194469202,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,35,max_net,0.25,7,335,335,256,0,13,2145,0.9983945601996238,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,36,max_net,0.25,7,335,335,256,0,13,2145,0.999260509540248,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,37,max_net,0.25,7,335,335,256,0,13,2145,0.9995287441653475,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,38,max_net,0.25,7,335,335,256,0,13,2145,0.9993638611459577,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,39,max_net,0.25,7,335,335,256,0,13,2145,0.998909978004146,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,40,max_net,0.25,7,335,335,256,0,13,2145,0.9994377952892277,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,41,max_net,0.25,7,335,335,256,0,13,2145,0.9990886101266562,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,42,max_net,0.25,7,335,335,256,0,13,2145,0.9986746216932452,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,43,max_net,0.25,7,335,335,256,0,13,2145,0.9996285934053769,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,44,max_net,0.25,7,335,335,256,0,13,2145,0.9993365924950568,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,45,max_net,0.25,7,335,335,256,0,13,2145,0.9988781770683319,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,46,max_net,0.25,7,335,335,256,0,13,2145,0.9994674204964182,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,47,max_net,0.25,7,335,335,256,0,13,2145,0.999625448855686,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,48,max_net,0.25,7,335,335,256,0,13,2145,0.9992438920972375,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,49,max_net,0.25,7,335,335,256,0,13,2145,0.9993634655156272,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,50,max_net,0.25,7,335,335,256,0,13,2145,0.9986557281319315,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,51,max_net,0.25,7,335,335,256,0,13,2145,0.9989487676724251,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,52,max_net,0.25,7,335,335,256,0,13,2145,0.9991734069256091,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,53,max_net,0.25,7,335,335,256,0,13,2145,0.998393901850782,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,54,max_net,0.25,7,335,335,256,0,13,2145,0.9980787067645991,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,55,max_net,0.25,7,335,335,256,0,13,2145,0.9993224294332367,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,56,max_net,0.25,7,335,335,256,0,13,2145,0.9980387509872839,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,57,max_net,0.25,7,335,335,256,0,13,2145,0.9982981802793574,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,58,max_net,0.25,7,335,335,256,0,13,2145,0.9996165529896813,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.02,59,max_net,0.25,7,335,335,256,0,13,2145,0.9984324631943506,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,10,max_net,0.25,7,335,335,256,0,13,2145,0.9996055513793962,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,11,max_net,0.25,7,335,335,256,0,13,2145,0.996900350640973,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,12,max_net,0.25,7,335,335,256,0,13,2145,0.9973816966593649,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,13,max_net,0.25,7,335,335,256,0,13,2145,0.9986080920914283,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,14,max_net,0.25,7,335,335,256,0,13,2145,0.9983432393055391,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,15,max_net,0.25,7,335,335,256,0,13,2145,0.9972554213226121,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,16,max_net,0.25,7,335,335,256,0,13,2145,0.9952262718219063,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,17,max_net,0.25,7,335,335,256,0,13,2145,0.9988396119480478,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,18,max_net,0.25,7,335,335,256,0,13,2145,0.9964517857796037,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,19,max_net,0.25,7,335,335,256,0,13,2145,0.9979540927918432,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,20,max_net,0.25,7,335,335,256,0,13,2145,0.99600367291985,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,21,max_net,0.25,7,335,335,256,0,13,2145,0.9986917936015222,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,22,max_net,0.25,7,335,335,256,0,13,2145,0.9996205965130556,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,23,max_net,0.25,7,335,335,256,0,13,2145,0.9994099193791761,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,24,max_net,0.25,7,335,335,256,0,13,2145,0.9982567842245049,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,25,max_net,0.25,7,335,335,256,0,13,2145,0.9977491828383942,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,26,max_net,0.25,7,335,335,256,0,13,2145,0.9971291429888551,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,27,max_net,0.25,7,335,335,256,0,13,2145,0.99838512254308,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,28,max_net,0.25,7,335,335,256,0,13,2145,0.9990400045140195,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,29,max_net,0.25,7,335,335,256,0,13,2145,0.9995046920641674,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,30,max_net,0.25,7,335,335,256,0,13,2145,0.9987642169173475,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,31,max_net,0.25,7,335,335,256,0,13,2145,0.9948461640147388,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,32,max_net,0.25,7,335,335,256,0,13,2145,0.9995563080811907,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,33,max_net,0.25,7,335,335,256,0,13,2145,0.997027274674898,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,34,max_net,0.25,7,335,335,256,0,13,2145,0.9946112646448114,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,35,max_net,0.25,7,335,335,256,0,13,2145,0.9956718640013444,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,36,max_net,0.25,7,335,335,256,0,13,2145,0.9990655195183749,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,37,max_net,0.25,7,335,335,256,0,13,2145,0.9979764760706079,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,38,max_net,0.25,7,335,335,256,0,13,2145,0.9992990389705273,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,39,max_net,0.25,7,335,335,256,0,13,2145,0.9977739377606305,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,40,max_net,0.25,7,335,335,256,0,13,2145,0.9995251429188543,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,41,max_net,0.25,7,335,335,256,0,13,2145,0.9984695430176218,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,42,max_net,0.25,7,335,335,256,0,13,2145,0.9969934650122745,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,43,max_net,0.25,7,335,335,256,0,13,2145,0.9989662466359789,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,44,max_net,0.25,7,335,335,256,0,13,2145,0.9992489362042517,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,45,max_net,0.25,7,335,335,256,0,13,2145,0.9977066169454103,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,46,max_net,0.25,7,335,335,256,0,13,2145,0.999532697019424,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,47,max_net,0.25,7,335,335,256,0,13,2145,0.9987429799805612,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,48,max_net,0.25,7,335,335,256,0,13,2145,0.9989433955211962,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,49,max_net,0.25,7,335,335,256,0,13,2145,0.9993465670464158,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,50,max_net,0.25,7,335,335,256,0,13,2145,0.9969447472111244,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,51,max_net,0.25,7,335,335,256,0,13,2145,0.997975692737203,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,52,max_net,0.25,7,335,335,256,0,13,2145,0.9987581954278797,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,53,max_net,0.25,7,335,335,256,0,13,2145,0.9957848705895225,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,54,max_net,0.25,7,335,335,256,0,13,2145,0.9943133680401017,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,55,max_net,0.25,7,335,335,256,0,13,2145,0.9992189512293528,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,56,max_net,0.25,7,335,335,256,0,13,2145,0.9941316556066271,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,57,max_net,0.25,7,335,335,256,0,13,2145,0.995310026128079,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,58,max_net,0.25,7,335,335,256,0,13,2145,0.9985735899556417,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.05,59,max_net,0.25,7,335,335,256,0,13,2145,0.9958172875055367,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,10,max_net,0.25,7,335,335,256,0,13,2145,0.9996345870488399,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,11,max_net,0.25,7,335,335,256,0,13,2145,0.9940454936413505,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,12,max_net,0.25,7,335,335,256,0,13,2145,0.9950914066448588,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,13,max_net,0.25,7,335,335,256,0,13,2145,0.9979449725788918,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,14,max_net,0.25,7,335,335,256,0,13,2145,0.9953432654426112,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,15,max_net,0.25,7,335,335,256,0,13,2145,0.9948603293752801,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,16,max_net,0.25,7,335,335,256,0,13,2145,0.9904172163320829,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,17,max_net,0.25,7,335,335,256,0,13,2145,0.9968443254774079,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,18,max_net,0.25,7,335,335,256,0,13,2145,0.9930572840805858,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,19,max_net,0.25,7,335,335,256,0,13,2145,0.996336450699812,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,20,max_net,0.25,7,335,335,256,0,13,2145,0.9920892913484562,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,21,max_net,0.25,7,335,335,256,0,13,2145,0.9962222251726123,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,22,max_net,0.25,7,335,335,256,0,13,2145,0.9995543862345466,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,23,max_net,0.25,7,335,335,256,0,13,2145,0.9988767696159577,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,24,max_net,0.25,7,335,335,256,0,13,2145,0.9949857077379591,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,25,max_net,0.25,7,335,335,256,0,13,2145,0.9934213172393034,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,26,max_net,0.25,7,335,335,256,0,13,2145,0.9945411741022432,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,27,max_net,0.25,7,335,335,256,0,13,2145,0.9973911619859964,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,28,max_net,0.25,7,335,335,256,0,13,2145,0.998698181643442,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,29,max_net,0.25,7,335,335,256,0,13,2145,0.9995058888774295,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,30,max_net,0.25,7,335,335,256,0,13,2145,0.9965839778103887,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,31,max_net,0.25,7,335,335,256,0,13,2145,0.9895907047541682,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,32,max_net,0.25,7,335,335,256,0,13,2145,0.9994272182167656,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,33,max_net,0.25,7,335,335,256,0,13,2145,0.9945564087037531,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,34,max_net,0.25,7,335,335,256,0,13,2145,0.9890411190541218,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,35,max_net,0.25,7,335,335,256,0,13,2145,0.9914456148469191,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,36,max_net,0.25,7,335,335,256,0,13,2145,0.9987470499311271,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,37,max_net,0.25,7,335,335,256,0,13,2145,0.9941543904036944,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,38,max_net,0.25,7,335,335,256,0,13,2145,0.9990868178386036,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,39,max_net,0.25,7,335,335,256,0,13,2145,0.9959437016992954,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,40,max_net,0.25,7,335,335,256,0,13,2145,0.9995511679608879,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,41,max_net,0.25,7,335,335,256,0,13,2145,0.9975542591343962,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,42,max_net,0.25,7,335,335,256,0,13,2145,0.9944212807528028,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,43,max_net,0.25,7,335,335,256,0,13,2145,0.9971037179479838,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,44,max_net,0.25,7,335,335,256,0,13,2145,0.99903299861159,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,45,max_net,0.25,7,335,335,256,0,13,2145,0.9958164987516782,4.585,0.13131313131313133,24.48634206294082
H,coarse,0.08,46,max_net,0.25,7,335,335,256,0,13,2145,0.9994277148775614,4.585,0.13131313131313133,24.48634206294082
