task,controller,step,value_depth,stage_discount,terminal_weight,control_stage_weight,audit_stride,candidate_count,beam_width,residual_threshold,terminal_outside_residual,tail_phi,phi,current_value,best_fixed_successor_value,best_fixed_depth_margin,best_fallback_norm,best_fallback_amp,best_fallback_index,scheduled_stage_margin
Z,terminal_value_shifted,30,2,0.75,0.0,0.0,10,41,6,0.001,1,0.006004117145252542,0.006004117145252542,0.0092919047907048,0.010619579523942586,-0.0013276747332377856,0.0,0.0,0,0.005004117145252542
Z,terminal_value_shifted,30,2,0.75,1.0,0.0,10,41,6,0.001,1,0.006004117145252542,0.006004117145252542,0.013531301788209403,0.01537564508651891,-0.0018443432983095073,0.0,0.0,0,0.005004117145252542
Z,terminal_value_shifted,30,2,0.9,0.0,0.0,10,41,6,0.001,1,0.006004117145252542,0.006004117145252542,0.010149462319795268,0.011600085389943813,-0.0014506230701485448,0.0,0.0,0,0.005004117145252542
Z,terminal_value_shifted,30,2,0.9,1.0,0.0,10,41,6,0.001,1,0.006004117145252542,0.006004117145252542,0.0162541939962019,0.01844881980005372,-0.0021946258038518206,0.0,0.0,0,0.005004117145252542
Z,terminal_value_shifted,30,2,1.0,0.0,0.0,10,41,6,0.001,1,0.006004117145252542,0.006004117145252542,0.010721167339188912,0.012253755967277966,-0.0015325886280890544,0.0,0.0,0,0.005004117145252542
Z,terminal_value_shifted,30,2,1.0,1.0,0.0,10,41,6,0.001,1,0.006004117145252542,0.006004117145252542,0.01825787311253043,0.020708983634080316,-0.002451110521549886,0.0,0.0,0,0.005004117145252542
Z,terminal_value_shifted,40,2,0.0,0.0,0.0,10,41,6,0.001,1,0.006322628416410944,0.006322628416410944,0.005322628416410861,0.004473188444999853,0.0008494399714110076,0.9999999999999998,0.9999999999999999,13,0.005322628416410944
Z,terminal_value_shifted,40,2,0.0,1.0,0.0,10,41,6,0.001,1,0.006322628416410944,0.006322628416410944,0.005322628416410861,0.004473188444999853,0.0008494399714110076,0.9999999999999998,0.9999999999999999,13,0.005322628416410944
Z,terminal_value_shifted,40,2,0.25,0.0,0.0,10,41,6,0.001,1,0.006322628416410944,0.006322628416410944,0.006440925527660824,0.005532798819818294,0.0009081267078425298,0.9999999999999998,0.9999999999999999,13,0.005322628416410944
Z,terminal_value_shifted,40,2,0.25,1.0,0.0,10,41,6,0.001,1,0.006322628416410944,0.006322628416410944,0.006768328121365435,0.005852888089606291,0.0009154400317591439,0.9999999999999998,0.9999999999999999,13,0.005322628416410944
Z,terminal_value_shifted,40,2,0.5,0.0,0.0,10,41,6,0.001,1,0.006322628416410944,0.006322628416410944,0.007559222638910788,0.006592409194636736,0.000966813444274052,0.9999999999999998,0.9999999999999999,13,0.005322628416410944
Z,terminal_value_shifted,40,2,0.5,1.0,0.0,10,41,6,0.001,1,0.006322628416410944,0.006322628416410944,0.00886883301372923,0.007872766273788722,0.0009960667399405067,0.9999999999999998,0.9999999999999999,13,0.005322628416410944
Z,terminal_value_shifted,40,2,0.75,0.0,0.0,10,41,6,0.001,1,0.006322628416410944,0.006322628416410944,0.008677519750160751,0.007652019569455177,0.0010255001807055741,0.9999999999999998,0.9999999999999999,13,0.005322628416410944
Z,terminal_value_shifted,40,2,0.75,1.0,0.0,10,41,6,0.001,1,0.006322628416410944,0.006322628416410944,0.011624143093502244,0.010532822997547146,0.0010913200959550978,0.9999999999999998,0.9999999999999999,13,0.005322628416410944
Z,terminal_value_shifted,40,2,0.9,0.0,0.0,10,41,6,0.001,1,0.006322628416410944,0.006322628416410944,0.00934849801691073,0.00828778579434624,0.0010607122225644895,0.9999999999999998,0.9999999999999999,13,0.005322628416410944
Z,terminal_value_shifted,40,2,0.9,1.0,0.0,10,41,6,0.001,1,0.006322628416410944,0.006322628416410944,0.013591635631322478,0.01243614273079868,0.001155492900523799,0.9999999999999998,0.9999999999999999,13,0.005322628416410944
Z,terminal_value_shifted,40,2,1.0,0.0,0.0,10,41,6,0.001,1,0.006322628416410944,0.006322628416410944,0.009795816861410714,0.008711629944273618,0.0010841869171370963,0.9999999999999998,0.9999999999999999,13,0.005322628416410944
Z,terminal_value_shifted,40,2,1.0,1.0,0.0,10,41,6,0.001,1,0.006322628416410944,0.006322628416410944,0.015034258360684477,0.013833058260881562,0.0012012000998029154,0.9999999999999998,0.9999999999999999,13,0.005322628416410944
Z,terminal_value_shifted,50,2,0.0,0.0,0.0,10,41,6,0.001,1,0.005752835471305749,0.005752835471305749,0.004752835471305631,0.004716185177119255,3.665029418637583e-05,0.9999999999999998,0.9999999999999999,15,0.004752835471305749
Z,terminal_value_shifted,50,2,0.0,1.0,0.0,10,41,6,0.001,1,0.005752835471305749,0.005752835471305749,0.004752835471305631,0.004716185177119255,3.665029418637583e-05,0.9999999999999998,0.9999999999999999,15,0.004752835471305749
Z,terminal_value_shifted,50,2,0.25,0.0,0.0,10,41,6,0.001,1,0.005752835471305749,0.005752835471305749,0.005931881765585445,0.005918085204880759,1.3796560704685754e-05,0.9999999999999998,0.9999999999999999,15,0.004752835471305749
Z,terminal_value_shifted,50,2,0.25,1.0,0.0,10,41,6,0.001,1,0.005752835471305749,0.005752835471305749,0.006294856772525821,0.0062910084211637235,3.848351362097276e-06,0.9999999999999998,0.9999999999999999,15,0.004752835471305749
Z,terminal_value_shifted,50,2,0.5,0.0,0.0,10,41,6,0.001,1,0.005752835471305749,0.005752835471305749,0.007110928059865259,0.007119985232642264,-9.057172777004324e-06,0.9999999999999998,0.9999999999999999,15,0.004752835471305749
Z,terminal_value_shifted,50,2,0.5,1.0,0.0,10,41,6,0.001,1,0.005752835471305749,0.005752835471305749,0.008562828087626763,0.008611678097774121,-4.8850010147358236e-05,0.9999999999999998,0.9999999999999999,15,0.004752835471305749
Z,terminal_value_shifted,50,2,0.75,0.0,0.0,10,41,6,0.001,1,0.005752835471305749,0.005752835471305749,0.008289974354145073,0.008321885260403767,-3.19109062586944e-05,0.9999999999999998,0.9999999999999999,15,0.004752835471305749
Z,terminal_value_shifted,50,2,0.75,1.0,0.0,10,41,6,0.001,1,0.005752835471305749,0.005752835471305749,0.011556749416608456,0.011547903715578067,8.845701030388634e-06,3.999999999999999,1.9999999999999998,23,0.004752835471305749
Z,terminal_value_shifted,50,2,0.9,0.0,0.0,10,41,6,0.001,1,0.005752835471305749,0.005752835471305749,0.008997402130712961,0.00904302527706067,-4.56231463477081e-05,0.9999999999999998,0.9999999999999999,15,0.004752835471305749
Z,terminal_value_shifted,50,2,0.9,1.0,0.0,10,41,6,0.001,1,0.005752835471305749,0.005752835471305749,0.013701558220660236,0.01360507343437518,9.648478628505527e-05,3.999999999999999,1.9999999999999998,23,0.004752835471305749
Z,terminal_value_shifted,50,2,1.0,0.0,0.0,10,41,6,0.001,1,0.005752835471305749,0.005752835471305749,0.009469020648424887,0.009523785288165271,-5.476463974038448e-05,0.9999999999999998,0.9999999999999999,15,0.004752835471305749
Z,terminal_value_shifted,50,2,1.0,1.0,0.0,10,41,6,0.001,1,0.005752835471305749,0.005752835471305749,0.0152766207594709,0.015115588422486032,0.00016103233698486902,3.999999999999999,1.9999999999999998,23,0.004752835471305749
Z,terminal_value_shifted,60,2,0.0,0.0,0.0,10,41,6,0.001,1,0.004591344431382732,0.004591344431382732,0.003591344431382642,0.003777094500953226,-0.00018575006957058382,0.0,0.0,0,0.0035913444313827323
Z,terminal_value_shifted,60,2,0.0,1.0,0.0,10,41,6,0.001,1,0.004591344431382732,0.004591344431382732,0.003591344431382642,0.003777094500953226,-0.00018575006957058382,0.0,0.0,0,0.0035913444313827323
Z,terminal_value_shifted,60,2,0.25,0.0,0.0,10,41,6,0.001,1,0.004591344431382732,0.004591344431382732,0.004535618056620948,0.004802501710767639,-0.0002668836541466907,0.0,0.0,0,0.0035913444313827323
Z,terminal_value_shifted,60,2,0.25,1.0,0.0,10,41,6,0.001,1,0.004591344431382732,0.004591344431382732,0.004854469859074552,0.005147353276279927,-0.00029288341720537514,0.0,0.0,0,0.0035913444313827323
Z,terminal_value_shifted,60,2,0.5,0.0,0.0,10,41,6,0.001,1,0.004591344431382732,0.004591344431382732,0.0054798916818592554,0.005827908920582053,-0.00034801723872279755,0.0,0.0,0,0.0035913444313827323
Z,terminal_value_shifted,60,2,0.5,1.0,0.0,10,41,6,0.001,1,0.004591344431382732,0.004591344431382732,0.006755298891673669,0.007207315182631204,-0.00045201629095753537,0.0,0.0,0,0.0035913444313827323
Z,terminal_value_shifted,60,2,0.75,0.0,0.0,10,41,6,0.001,1,0.004591344431382732,0.004591344431382732,0.006424165307097562,0.006853316130396466,-0.0004291508232989044,0.0,0.0,0,0.0035913444313827323
Z,terminal_value_shifted,60,2,0.75,1.0,0.0,10,41,6,0.001,1,0.004591344431382732,0.004591344431382732,0.00929383152917999,0.009956980220007057,-0.0006631486908270662,0.0,0.0,0,0.0035913444313827323
Z,terminal_value_shifted,60,2,0.9,0.0,0.0,10,41,6,0.001,1,0.004591344431382732,0.004591344431382732,0.0069907294822405455,0.007468560456285114,-0.00047783097404456836,0.0,0.0,0,0.0035913444313827323
Z,terminal_value_shifted,60,2,0.9,1.0,0.0,10,41,6,0.001,1,0.004591344431382732,0.004591344431382732,0.011123048842039246,0.011937836745324365,-0.0008147879032851194,0.0,0.0,0,0.0035913444313827323
Z,terminal_value_shifted,60,2,1.0,0.0,0.0,10,41,6,0.001,1,0.004591344431382732,0.004591344431382732,0.007368438932335868,0.00787872334021088,-0.0005102844078750113,0.0,0.0,0,0.0035913444313827323
Z,terminal_value_shifted,60,2,1.0,1.0,0.0,10,41,6,0.001,1,0.004591344431382732,0.004591344431382732,0.01247006777159352,0.013396348388407482,-0.0009262806168139626,0.0,0.0,0,0.0035913444313827323
Z,terminal_value_shifted,70,2,0.0,0.0,0.0,10,41,6,0.001,1,0.0019948374770690364,0.0019948374770690364,0.0009948374770689253,0.000782869619715785,0.00021196785735314028,0.0,0.0,0,0.0009948374770690363
Z,terminal_value_shifted,70,2,0.0,1.0,0.0,10,41,6,0.001,1,0.0019948374770690364,0.0019948374770690364,0.0009948374770689253,0.000782869619715785,0.00021196785735314028,0.0,0.0,0,0.0009948374770690363
Z,terminal_value_shifted,70,2,0.25,0.0,0.0,10,41,6,0.001,1,0.0019948374770690364,0.0019948374770690364,0.0011905548819978716,0.0009459092447341646,0.000244645637263707,0.0,0.0,0,0.0009948374770690363
Z,terminal_value_shifted,70,2,0.25,1.0,0.0,10,41,6,0.001,1,0.0019948374770690364,0.0019948374770690364,0.0012938147882524665,0.0010460385930224061,0.0002477761952300603,0.0,0.0,0,0.0009948374770690363
Z,terminal_value_shifted,70,2,0.5,0.0,0.0,10,41,6,0.001,1,0.0019948374770690364,0.0019948374770690364,0.0013862722869268178,0.001108948869752544,0.00027732341717427375,0.0,0.0,0,0.0009948374770690363
Z,terminal_value_shifted,70,2,0.5,1.0,0.0,10,41,6,0.001,1,0.0019948374770690364,0.0019948374770690364,0.0017993119119451974,0.0015094662629055104,0.00028984564903968696,0.0,0.0,0,0.0009948374770690363
Z,terminal_value_shifted,70,2,0.75,0.0,0.0,10,41,6,0.001,1,0.0019948374770690364,0.0019948374770690364,0.001581989691855764,0.0012719884947709236,0.0003100011970848405,0.0,0.0,0,0.0009948374770690363
Z,terminal_value_shifted,70,2,0.75,1.0,0.0,10,41,6,0.001,1,0.0019948374770690364,0.0019948374770690364,0.002511328848147118,0.0021731526293650976,0.0003381762187820202,0.0,0.0,0,0.0009948374770690363
Z,terminal_value_shifted,70,2,0.9,0.0,0.0,10,41,6,0.001,1,0.0019948374770690364,0.0019948374770690364,0.001699420134813132,0.0013698122697819513,0.0003296078650311806,0.0,0.0,0,0.0009948374770690363
Z,terminal_value_shifted,70,2,0.9,1.0,0.0,10,41,6,0.001,1,0.0019948374770690364,0.0019948374770690364,0.0030376685198726817,0.0026674886235975625,0.0003701798962751192,0.0,0.0,0,0.0009948374770690363
Z,terminal_value_shifted,70,2,1.0,0.0,0.0,10,41,6,0.001,1,0.0019948374770690364,0.0019948374770690364,0.0017777070967847104,0.0014350281197893031,0.0003426789769954072,0.0,0.0,0,0.0009948374770690363
Z,terminal_value_shifted,70,2,1.0,1.0,0.0,10,41,6,0.001,1,0.0019948374770690364,0.0019948374770690364,0.0034298655968582285,0.0030370976924011684,0.00039276790445706006,0.0,0.0,0,0.0009948374770690363
Z,terminal_value_shifted,80,2,0.0,0.0,0.0,10,41,6,0.001,1,0.0024200467471505865,0.0024200467471505865,0.0014200467471504824,0.0017674011261293804,-0.000347354378978898,0.0,0.0,0,0.0014200467471505865
Z,terminal_value_shifted,80,2,0.0,1.0,0.0,10,41,6,0.001,1,0.0024200467471505865,0.0024200467471505865,0.0014200467471504824,0.0017674011261293804,-0.000347354378978898,0.0,0.0,0,0.0014200467471505865
Z,terminal_value_shifted,80,2,0.25,0.0,0.0,10,41,6,0.001,1,0.0024200467471505865,0.0024200467471505865,0.0018618970286828275,0.002314513232119008,-0.0004526162034361803,0.0,0.0,0,0.0014200467471505865
Z,terminal_value_shifted,80,2,0.25,1.0,0.0,10,41,6,0.001,1,0.0024200467471505865,0.0024200467471505865,0.0020611750551802347,0.002542456738871878,-0.0004812816836916433,0.0,0.0,0,0.0014200467471505865
Z,terminal_value_shifted,80,2,0.5,0.0,0.0,10,41,6,0.001,1,0.0024200467471505865,0.0024200467471505865,0.0023037473102151726,0.0028616253381086357,-0.0005578780278934631,0.0,0.0,0,0.0014200467471505865
Z,terminal_value_shifted,80,2,0.5,1.0,0.0,10,41,6,0.001,1,0.0024200467471505865,0.0024200467471505865,0.0031008594162048003,0.003773399365120116,-0.0006725399489153159,0.0,0.0,0,0.0014200467471505865
Z,terminal_value_shifted,80,2,0.75,0.0,0.0,10,41,6,0.001,1,0.0024200467471505865,0.0024200467471505865,0.002745597591747518,0.0034087374440982636,-0.0006631398523507456,0.0,0.0,0,0.0014200467471505865
Z,terminal_value_shifted,80,2,0.75,1.0,0.0,10,41,6,0.001,1,0.0024200467471505865,0.0024200467471505865,0.00453909983022418,0.005460229004874095,-0.0009211291746499149,0.0,0.0,0,0.0014200467471505865
Z,terminal_value_shifted,80,2,0.9,0.0,0.0,10,41,6,0.001,1,0.0024200467471505865,0.0024200467471505865,0.003010707760666925,0.00373700470769204,-0.000726296947025115,0.0,0.0,0,0.0014200467471505865
Z,terminal_value_shifted,80,2,0.9,1.0,0.0,10,41,6,0.001,1,0.0024200467471505865,0.0024200467471505865,0.005593350984073319,0.006691152555209237,-0.0010978015711359179,0.0,0.0,0,0.0014200467471505865
Z,terminal_value_shifted,80,2,1.0,0.0,0.0,10,41,6,0.001,1,0.0024200467471505865,0.0024200467471505865,0.003187447873279863,0.003955849550087891,-0.0007684016768080282,0.0,0.0,0,0.0014200467471505865
Z,terminal_value_shifted,80,2,1.0,1.0,0.0,10,41,6,0.001,1,0.0024200467471505865,0.0024200467471505865,0.0063758962972383735,0.007602945658133813,-0.0012270493608954394,0.0,0.0,0,0.0014200467471505865
Z,terminal_value_shifted,90,2,0.0,0.0,0.0,10,41,6,0.001,1,0.004397373380915691,0.004397373380915691,0.00339737338091558,0.0038964878050620983,-0.0004991144241465184,0.0,0.0,0,0.003397373380915691
Z,terminal_value_shifted,90,2,0.0,1.0,0.0,10,41,6,0.001,1,0.004397373380915691,0.004397373380915691,0.00339737338091558,0.0038964878050620983,-0.0004991144241465184,0.0,0.0,0,0.003397373380915691
Z,terminal_value_shifted,90,2,0.25,0.0,0.0,10,41,6,0.001,1,0.004397373380915691,0.004397373380915691,0.004371495332181104,0.005016805869083243,-0.0006453105369021387,0.0,0.0,0,0.003397373380915691
Z,terminal_value_shifted,90,2,0.25,1.0,0.0,10,41,6,0.001,1,0.004397373380915691,0.004397373380915691,0.0047140748481863904,0.005400295285434456,-0.0006862204372480654,0.0,0.0,0,0.003397373380915691
Z,terminal_value_shifted,90,2,0.5,0.0,0.0,10,41,6,0.001,1,0.004397373380915691,0.004397373380915691,0.0053456172834466294,0.006137123933104388,-0.000791506649657759,0.0,0.0,0,0.003397373380915691
Z,terminal_value_shifted,90,2,0.5,1.0,0.0,10,41,6,0.001,1,0.004397373380915691,0.004397373380915691,0.006715935347467774,0.007671081598509238,-0.0009551462510414641,0.0,0.0,0,0.003397373380915691
Z,terminal_value_shifted,90,2,0.75,0.0,0.0,10,41,6,0.001,1,0.004397373380915691,0.004397373380915691,0.006319739234712154,0.007257441997125533,-0.0009377027624133793,0.0,0.0,0,0.003397373380915691
Z,terminal_value_shifted,90,2,0.75,1.0,0.0,10,41,6,0.001,1,0.004397373380915691,0.004397373380915691,0.00940295487875973,0.010708846744286446,-0.0013058918655267163,0.0,0.0,0,0.003397373380915691
Z,terminal_value_shifted,90,2,0.9,0.0,0.0,10,41,6,0.001,1,0.004397373380915691,0.004397373380915691,0.006904212405471469,0.007929632835538221,-0.0010254204300667522,0.0,0.0,0,0.003397373380915691
Z,terminal_value_shifted,90,2,0.9,1.0,0.0,10,41,6,0.001,1,0.004397373380915691,0.004397373380915691,0.011344042932899978,0.012899655671449937,-0.0015556127385499587,0.0,0.0,0,0.003397373380915691
Z,terminal_value_shifted,90,2,1.0,0.0,0.0,10,41,6,0.001,1,0.004397373380915691,0.004397373380915691,0.007293861185977678,0.008377760061146678,-0.0010838988751689996,0.0,0.0,0,0.003397373380915691
Z,terminal_value_shifted,90,2,1.0,1.0,0.0,10,41,6,0.001,1,0.004397373380915691,0.004397373380915691,0.012775133442062256,0.014513590722766076,-0.00173845728070382,0.0,0.0,0,0.003397373380915691
H,terminal_value_shifted,10,2,0.0,0.0,0.0,10,41,8,0.001,1,0.0031299852094118785,0.0031299852094118785,0.0021299852094117744,0.002475214838370752,-0.00034522962895897763,0.9999999999999998,0.9999999999999999,14,0.0021299852094118785
H,terminal_value_shifted,10,2,0.0,1.0,0.0,10,41,8,0.001,1,0.0031299852094118785,0.0031299852094118785,0.0021299852094117744,0.002475214838370752,-0.00034522962895897763,0.9999999999999998,0.9999999999999999,14,0.0021299852094118785
H,terminal_value_shifted,10,2,0.25,0.0,0.0,10,41,8,0.001,1,0.0031299852094118785,0.0031299852094118785,0.002748788919004462,0.0031903982013500856,-0.00044160928234562337,0.9999999999999998,0.9999999999999999,14,0.0021299852094118785
H,terminal_value_shifted,10,2,0.25,1.0,0.0,10,41,8,0.001,1,0.0031299852094118785,0.0031299852094118785,0.002990084759749296,0.003464928133176711,-0.0004748433734274148,0.9999999999999998,0.9999999999999999,14,0.0021299852094118785
H,terminal_value_shifted,10,2,0.5,0.0,0.0,10,41,8,0.001,1,0.0031299852094118785,0.0031299852094118785,0.0033675926285971504,0.0039055815643294195,-0.0005379889357322691,0.9999999999999998,0.9999999999999999,14,0.0021299852094118785
H,terminal_value_shifted,10,2,0.5,1.0,0.0,10,41,8,0.001,1,0.0031299852094118785,0.0031299852094118785,0.004332775991576485,0.0050037012916359196,-0.0006709253000594349,0.9999999999999998,0.9999999999999999,14,0.0021299852094118785
H,terminal_value_shifted,10,2,0.75,0.0,0.0,10,41,8,0.001,1,0.0031299852094118785,0.0031299852094118785,0.003986396338189839,0.0046207649273087535,-0.0006343685891189148,0.9999999999999998,0.9999999999999999,14,0.0021299852094118785
H,terminal_value_shifted,10,2,0.75,1.0,0.0,10,41,8,0.001,1,0.0031299852094118785,0.0031299852094118785,0.006158058904893339,0.007091534313748377,-0.000933475408855038,0.9999999999999998,0.9999999999999999,14,0.0021299852094118785
H,terminal_value_shifted,10,2,0.9,0.0,0.0,10,41,8,0.001,1,0.0031299852094118785,0.0031299852094118785,0.004357678563945451,0.005049874945096354,-0.0006921963811509025,0.9999999999999998,0.9999999999999999,14,0.0021299852094118785
H,terminal_value_shifted,10,2,0.9,1.0,0.0,10,41,8,0.001,1,0.0031299852094118785,0.0031299852094118785,0.0074848726599984925,0.008607782861569413,-0.00112291020157092,0.9999999999999998,0.9999999999999999,14,0.0021299852094118785
H,terminal_value_shifted,10,2,1.0,0.0,0.0,10,41,8,0.001,1,0.0031299852094118785,0.0031299852094118785,0.0046052000477825265,0.005335948290288087,-0.0007307482425055606,0.9999999999999998,0.9999999999999999,14,0.0021299852094118785
H,terminal_value_shifted,10,2,1.0,1.0,0.0,10,41,8,0.001,1,0.0031299852094118785,0.0031299852094118785,0.008465933499699861,0.009677766794515376,-0.0012118332948155147,15.999999999999996,3.9999999999999996,38,0.0021299852094118785
H,terminal_value_shifted,20,2,0.0,0.0,0.0,10,41,8,0.001,1,0.0024796918965813083,0.0024796918965813083,0.0014796918965811765,0.001665734579231728,-0.00018604268265055152,0.9999999999999998,0.9999999999999999,13,0.0014796918965813083
