task,controller,train_noise_case,eval_noise_case,disorder_strength,gamma_phi,gamma_relax,seed,final_fidelity,final_infidelity,final_purity,pulse_energy,segments,horizon_steps,reference_objective,reference_restart_seed,reference_iterations,reference_success,reference_seconds,horizon_objective,horizon_iterations,horizon_success,horizon_seconds
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,33,0.9834303359109824,0.01656966408901761,0.9711061484225614,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,34,0.9830023272123166,0.016997672787683382,0.972024909308149,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,35,0.9850297571990586,0.014970242800941391,0.9740177244029483,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,36,0.9842566692524117,0.01574333074758827,0.9707271253546151,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,37,0.9820193685618102,0.017980631438189842,0.9702511089692735,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,38,0.9845232204821418,0.015476779517858197,0.9716798583149411,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,39,0.9859993460518247,0.01400065394817529,0.9743327325355233,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,40,0.9837916321215515,0.016208367878448482,0.9694067748965416,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,41,0.9848142189934734,0.015185781006526566,0.9724258833393418,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,42,0.9837367017579148,0.016263298242085167,0.9707741765216534,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,43,0.9850270132643606,0.014972986735639404,0.972750150017096,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,44,0.9844655709581767,0.015534429041823339,0.9716673124425635,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,45,0.9846329380866878,0.015367061913312163,0.970189981341493,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,46,0.9862430260459287,0.013756973954071272,0.9738792668338997,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,47,0.9817600437850279,0.018239956214972097,0.9705116481026586,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,48,0.98670189807213,0.013298101927869954,0.9743844143163244,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,49,0.9866035561328503,0.013396443867149666,0.973864417045363,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,50,0.9833020668343071,0.016697933165692902,0.9713523046858866,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,51,0.9846327506642668,0.01536724933573319,0.9701706952194247,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,52,0.9848303977551356,0.01516960224486441,0.9724864049382823,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,53,0.9834165662302975,0.016583433769702505,0.9712913093985123,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,54,0.9838937539039279,0.01610624609607214,0.9728875196552252,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,55,0.984002860212152,0.015997139787848003,0.969555425080667,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,56,0.9838417234989592,0.016158276501040847,0.9736106192680191,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,57,0.983503620052043,0.01649637994795705,0.9734204844512684,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,58,0.9816054551605895,0.018394544839410498,0.9704992220264503,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,relax_0.002,0.08,0.0,0.002,59,0.9851448190589881,0.014855180941011903,0.9743355434054647,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,10,0.9482893858947069,0.051710614105293096,0.9036104494373172,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,11,0.9495959773774607,0.05040402262253929,0.9066423416451044,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,12,0.9499925435683894,0.05000745643161064,0.906774018945566,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,13,0.9478401074606319,0.05215989253936815,0.9028413602932792,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,14,0.9460834556268874,0.05391654437311255,0.902592024602781,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,15,0.9490391656297174,0.05096083437028265,0.9046676643457268,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,16,0.9488894603167985,0.05111053968320145,0.9066149517867894,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,17,0.948423732015371,0.051576267984629,0.9046253974589341,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,18,0.9484402074828193,0.05155979251718068,0.9039793775748358,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,19,0.950493578055552,0.04950642194444799,0.9070796986120753,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,20,0.9492279402501331,0.05077205974986687,0.9066725339889027,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,21,0.9485712310751477,0.051428768924852264,0.9057934011551358,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,22,0.9480145895035312,0.051985410496468765,0.9032873362206663,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,23,0.9491767915683424,0.05082320843165755,0.9049377429034041,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,24,0.9476418314168724,0.052358168583127584,0.9043974406672739,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,25,0.9464597321883574,0.05354026781164256,0.9038353359311946,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,26,0.9488797391869582,0.051120260813041773,0.9039803776405315,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,27,0.9490320817473333,0.050967918252666666,0.9054389545082338,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,28,0.9490153316535899,0.050984668346410134,0.9055628148087342,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,29,0.9487108988357582,0.05128910116424179,0.9053089983385265,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,30,0.9485901603901231,0.051409839609876884,0.9049115557666471,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,31,0.9486348819166579,0.0513651180833421,0.9064870349168102,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,32,0.9500229602207586,0.049977039779241395,0.9056859016046109,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,33,0.9473884568034843,0.05261154319651573,0.903671002047004,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,34,0.9470774440688792,0.05292255593112083,0.9047113127302651,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,35,0.9491747812420483,0.05082521875795165,0.9066661319164451,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,36,0.9489002655567724,0.051099734443227574,0.9047246436637191,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,37,0.9461941662358018,0.05380583376419823,0.9031287127511424,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,38,0.9485735815722165,0.051426418427783505,0.9043778682058402,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,39,0.9501652639395171,0.04983473606048294,0.906755206791999,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,40,0.9484843604900203,0.05151563950997973,0.9033501192632126,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,41,0.9492498835902894,0.05075011640971061,0.9059913164542754,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,42,0.9477245062197986,0.052275493780201354,0.9035125927584156,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,43,0.9493061878641781,0.050693812135821914,0.9060351995305638,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,44,0.9485112805988676,0.05148871940113242,0.9043424167934588,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,45,0.9490467386612499,0.05095326133875011,0.9038748992890585,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,46,0.9504964352195393,0.049503564780460696,0.9069640386458405,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,47,0.9464088365972196,0.05359116340278036,0.904191087307111,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,48,0.9508753745647996,0.04912462543520035,0.907114983830626,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,49,0.95079690463049,0.04920309536950995,0.9065885486589506,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,50,0.9472747163106526,0.05272528368934737,0.9038627651753385,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,51,0.9491132037486019,0.050886796251398136,0.903968057723482,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,52,0.9492717673961275,0.05072823260387249,0.9060506256828825,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,53,0.9474512663483815,0.052548733651618496,0.9040613604591674,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,54,0.9480697889703718,0.05193021102962825,0.9058056430648745,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,55,0.948059205875443,0.05194079412455699,0.9023505525560376,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,56,0.9479718284221275,0.05202817157787254,0.9061572099158588,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,57,0.9476548343785496,0.05234516562145042,0.9057303240513775,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,58,0.9462323752638468,0.05376762473615315,0.9041263994159079,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_seed,combined,combined,0.08,0.005,0.002,59,0.9492713023901084,0.050728697609891626,0.9067473075802885,3.75,60,2,0.0,0,0,True,3.5161411338485777,0.0,0,True,0.0
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,10,0.9867147462609707,0.013285253739029335,0.9792357534166345,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,11,0.99023712660727,0.009762873392729965,0.9829525858190842,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,12,0.9905979253173955,0.009402074682604455,0.9830954572720204,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,13,0.9898411103972713,0.010158889602728705,0.980222635094135,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,14,0.98514798747215,0.014852012527849956,0.9804269945163602,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,15,0.9891694964193861,0.010830503580613882,0.9799406849714115,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,16,0.989468239899883,0.010531760100117027,0.9825426536524853,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,17,0.9895189694069719,0.010481030593028073,0.9823586779249912,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,18,0.9894770232489173,0.010522976751082713,0.9798638626619177,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,19,0.9908777619614832,0.00912223803851675,0.9832298623320489,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,20,0.9898156112548866,0.010184388745113404,0.9828179574297565,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,21,0.987545630495769,0.012454369504230955,0.9826320726192191,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,22,0.9863166864822766,0.01368331351772345,0.9791158112609287,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,23,0.990739377802925,0.009260622197075019,0.982426078345186,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,24,0.9880600768516978,0.011939923148302167,0.982204550792942,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,25,0.9859048312140899,0.014095168785910106,0.9816709508249601,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,26,0.9894707625937775,0.01052923740622247,0.9796271612462826,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,27,0.9904386564377419,0.009561343562258129,0.9823130798105045,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,28,0.9882028077456912,0.011797192254308753,0.9808948952657756,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,29,0.9874267614361122,0.012573238563887812,0.9807235675562848,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,30,0.9893798221541195,0.01062017784588054,0.9825221128414275,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,31,0.9892384197858559,0.010761580214144084,0.9823167122420069,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,32,0.9912218470038104,0.008778152996189559,0.9828338098544361,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,33,0.9893666754984126,0.010633324501587382,0.9805533520400814,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,34,0.98836858637453,0.011631413625470044,0.9808210222944749,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,35,0.9896926999637936,0.01030730003620639,0.9824493561629403,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,36,0.9879741028124029,0.012025897187597057,0.9799791358161393,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,37,0.9857232832603011,0.01427671673969888,0.9811407971355177,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,38,0.9906173141831681,0.009382685816831882,0.9818927561641317,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,39,0.9907963885866239,0.009203611413376112,0.9831393562868614,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,40,0.9871953810572685,0.01280461894273155,0.9790534819401173,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,41,0.9888529751645326,0.011147024835467367,0.9813700156830942,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,42,0.9895098831965514,0.01049011680344858,0.9802007546591841,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,43,0.9887896699788654,0.011210330021134585,0.9829266157991583,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,44,0.9905820673166341,0.009417932683365882,0.9818388711551103,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,45,0.9893391475548365,0.01066085244516346,0.9794584747410161,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,46,0.9901604665099502,0.009839533490049845,0.9831126219808942,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,47,0.9838501241893552,0.016149875810644754,0.9805831832035504,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,48,0.9911146697954503,0.008885330204549735,0.9833705393997605,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,49,0.9915092376407552,0.008490762359244841,0.9832701641899919,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,50,0.9892468865298503,0.010753113470149733,0.9807573542309513,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,51,0.98915194576968,0.010848054230319981,0.9794370433204237,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,52,0.9887518367716382,0.011248163228361752,0.9814759325717777,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,53,0.98901417887026,0.010985821129740003,0.9803986667882183,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,54,0.9887991779283409,0.011200822071659067,0.9813744848933559,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,55,0.9891384321362966,0.010861567863703403,0.9797167250075607,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,56,0.9886655464852061,0.011334453514793896,0.9819766835750394,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,57,0.9885734327992165,0.0114265672007835,0.9820540071685526,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,58,0.9836785798883458,0.01632142011165416,0.9806429348374497,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,static_only,0.08,0.0,0.0,59,0.9898228969725041,0.01017710302749586,0.9827658390324144,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,10,0.951192684050965,0.04880731594903498,0.9118699557671794,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,11,0.9541180342497901,0.04588196575020986,0.9142001863553901,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,12,0.9544780385714816,0.04552196142851839,0.9143962010902882,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,13,0.9533439967250241,0.04665600327497588,0.9113476282522213,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
Z,standalone_open_adjoint,combined,deph_0.005,0.08,0.005,0.0,14,0.949143133024773,0.050856866975226955,0.9119354821337726,3.741100256748689,60,4,0.0,0,0,True,3.5161411338485777,0.035023951354736,468,False,8.478767302818596
