system,controller,eval_strength,noise_case,gamma_phi,gamma_relax,seed,final_fidelity,final_leakage,max_leakage,tail_infidelity_mean,final_purity,pulse_energy,segments,training_seconds,training_objective,optimizer_iterations,optimizer_success,training_set_label,train_seeds,eval_seeds,stage_description
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,static_only,0.0,0.0,100,0.8015618488893302,0.04003551243790282,0.04499339668733715,0.10343828575689246,0.9999998276617951,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,static_only,0.0,0.0,101,0.8477629457291977,0.047658932809710564,0.047658932809710564,0.20969429948254856,0.9999999141479535,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,static_only,0.0,0.0,102,0.7450225108541674,0.02947361024860129,0.03857024251081431,0.14922767357609643,0.9999998442480638,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,static_only,0.0,0.0,103,0.779659196767636,0.04183438038087561,0.04183438038087561,0.29465027458274307,0.9999999319538532,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,static_only,0.0,0.0,104,0.7110144945780503,0.027969172410315046,0.04086387907350031,0.2125167052814485,0.9999998119386923,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,static_only,0.0,0.0,105,0.7960576341503328,0.03939083602253457,0.042120437199816285,0.1336793105326442,0.9999998601361907,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,static_only,0.0,0.0,106,0.8640915460215124,0.03374842599519534,0.05419738207286384,0.11858466500508932,0.9999998597338595,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,static_only,0.0,0.0,107,0.7926526657264077,0.03670134934418878,0.03670134934418878,0.2603011270381469,0.9999999209880474,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,static_only,0.0,0.0,108,0.7101517686704617,0.027441526778555048,0.02753752749939098,0.36347115972325045,0.9999999496712036,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,static_only,0.0,0.0,109,0.92270699160883,0.040355550157826325,0.044007034264897826,0.10263653894089676,0.9999998929309095,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,60,0.827116185194794,0.04441993104149622,0.05410815205336672,0.11189936655464706,0.9831808368478644,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,61,0.8716765997921773,0.056388540531523534,0.056388540531523534,0.19293960708854044,0.9789799918078556,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,62,0.7824791017776166,0.06498955510485038,0.06498955510485038,0.30167790897204283,0.9781798980488207,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,63,0.876468736874622,0.033615096172526004,0.03978638479169694,0.06683213217093348,0.9847546547851088,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,64,0.903469178412022,0.03303377425828413,0.034813400566403585,0.18477004441209247,0.9798762748061544,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,65,0.653624201552463,0.029180195585617463,0.050656231915781724,0.20456303149001395,0.9825539341149317,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,66,0.8609588604646531,0.03834233238658402,0.040669090570383926,0.15943131155908946,0.9802111722188304,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,67,0.9316032735405778,0.05974204284965401,0.06483913059871049,0.094458012235875,0.9817757209206033,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,68,0.6423173990180983,0.03316008473294141,0.03316008473294141,0.4084152520458089,0.9762904979922338,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,69,0.8575175792870641,0.052881009879441554,0.052881009879441554,0.1504330923440389,0.9803030024117888,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,70,0.9242423682850832,0.05698570286011495,0.05698570286011495,0.10752648813056284,0.9811447424206449,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,71,0.8528697650305477,0.02721919587472199,0.05485762057887289,0.10582487003128552,0.9825829401098589,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,72,0.8153822206902525,0.04811288591073726,0.050621171416773914,0.09768501084709308,0.9843218323383607,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,73,0.79824162967878,0.04791535470430719,0.053078940254503326,0.10600429094035874,0.9839124270450673,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,74,0.8529253790716605,0.0312247134332847,0.0439501977475415,0.09834196971659803,0.9835031013284957,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,75,0.9059568027326703,0.052636745229152515,0.053863742702650264,0.05925091995424564,0.9841354066072672,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,76,0.5887755176281877,0.02679339339009945,0.04516584135382251,0.25074080932923226,0.9816330634383684,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,77,0.9116110177864049,0.05934056706284485,0.05934056706284485,0.11364407120072802,0.9812865391782815,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,78,0.7307722847671516,0.03035230240338649,0.044850752623395995,0.14156591490127166,0.9841831924400832,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,79,0.8136548141314099,0.03613671357310777,0.03855598598303278,0.2430848909903582,0.9786792758260112,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,80,0.6870712990215563,0.026497575667661755,0.02878105309785428,0.3556180624689093,0.9771399205738907,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,81,0.6218140336894684,0.031781989753867146,0.04253094396874102,0.2354691636923858,0.9829729723244469,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,82,0.8819306535216888,0.04670853777124584,0.05158373835048691,0.17088760804564396,0.9803808103314413,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,83,0.8109591481462057,0.049275563617804496,0.05734188120865136,0.10490902199487245,0.9837028133285144,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,84,0.8747832135528885,0.03525784656841202,0.0409516287347238,0.07555019101775874,0.9845865221395481,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,85,0.594841344432256,0.017571420148080552,0.022779663238500225,0.43072491610080504,0.9759168420558073,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,86,0.9036110141278443,0.06032528034513018,0.06032528034513018,0.06698438048384127,0.9833678316319096,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
five_level_weak_anharmonic,training_ensemble_path_seed,0.03,deph_0.001,0.001,0.0,87,0.8851549019861437,0.041848013783127636,0.0462929987798657,0.13693699788631578,0.9810554202119112,0.0013843749999999998,120,66.76831745100208,,,,path seed,,60-109,
