task,controller,step,value_depth,stage_discount,terminal_weight,control_stage_weight,audit_stride,candidate_count,beam_width,residual_threshold,terminal_outside_residual,tail_phi,phi,current_value,best_fixed_successor_value,best_fixed_depth_margin,best_fallback_norm,best_fallback_amp,best_fallback_index,scheduled_stage_margin
H,terminal_value_shifted,25,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0031916933849076776,0.0031916933849076776,0.00572713509170033,0.006466951397667287,-0.0007398163059669574,1.0,1.0,11,0.0021916933849076775
H,terminal_value_shifted,26,1,1.0,1.0,0.0,1,41,8,0.001,1,0.00299096723421393,0.00299096723421393,0.005277318146476224,0.005943295629361967,-0.0006659774828857434,0.0,0.0,0,0.00199096723421393
H,terminal_value_shifted,27,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0032387979720159346,0.0032387979720159346,0.0058417431543308996,0.0066764398791904775,-0.000834696724859578,0.0,0.0,0,0.0022387979720159346
H,terminal_value_shifted,28,1,1.0,1.0,0.0,1,41,8,0.001,1,0.003656341730830154,0.003656341730830154,0.006612700357721887,0.007373519348702264,-0.0007608189909803775,0.24999999999999994,0.49999999999999994,7,0.0026563417308301538
H,terminal_value_shifted,29,1,1.0,1.0,0.0,1,41,8,0.001,1,0.003035235779247872,0.003035235779247872,0.005260436741552099,0.005757288764090874,-0.0004968520225387754,0.9999999999999998,0.9999999999999999,15,0.0020352357792478718
H,terminal_value_shifted,30,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0028539415808631063,0.0028539415808631063,0.004849689420837863,0.005233313124624003,-0.0003836237037861401,0.0,0.0,0,0.0018539415808631063
H,terminal_value_shifted,31,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0023924397454716806,0.0023924397454716806,0.0038823000853701545,0.004150123115398537,-0.0002678230300283829,0.0,0.0,0,0.0013924397454716806
H,terminal_value_shifted,32,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0022767663069654318,0.0022767663069654318,0.0036111601989490963,0.0038233204900791915,-0.00021216029113009516,0.0,0.0,0,0.0012767663069654317
H,terminal_value_shifted,33,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0013592815708499684,0.0013592815708499684,0.001566158323185505,0.0013099379195187647,0.00025622040366674037,0.0,0.0,0,0.00035928157084996835
H,terminal_value_shifted,34,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0012068767523358212,0.0012068767523358212,0.0013099379195187855,0.001064897611458047,0.00024504030806073857,9.0,3.0,26,0.00020687675233582118
H,terminal_value_shifted,35,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0010325312566447503,0.0010325312566447503,0.0009299908091236148,0.0008367041158884245,9.328669323519032e-05,0.25,0.5,2,3.2531256644750296e-05
H,terminal_value_shifted,36,1,1.0,1.0,0.0,1,41,8,0.001,0,0.0005383862094744951,0.0005383862094744951,0.00048468124428464876,0.0005022719315215737,-1.7590687236924973e-05,0.24999999999999994,0.49999999999999994,8,0.0
H,terminal_value_shifted,37,1,1.0,1.0,0.0,1,41,8,0.001,0,0.00044877479604865655,0.00044877479604865655,0.000478564448229607,0.0005706738041505316,-9.210935592092462e-05,0.0,0.0,0,0.0
H,terminal_value_shifted,38,1,1.0,1.0,0.0,1,41,8,0.001,0,0.00047856444822972494,0.00047856444822972494,0.0005706738041504761,0.0007163572882428332,-0.0001456834840923571,0.0,0.0,0,0.0
H,terminal_value_shifted,39,1,1.0,1.0,0.0,1,41,8,0.001,0,0.0005706738041506496,0.0005706738041506496,0.0007163572882428401,0.0008744007998032072,-0.00015804351156036706,15.999999999999996,3.9999999999999996,37,0.0
H,terminal_value_shifted,40,1,1.0,1.0,0.0,1,41,8,0.001,0,0.000817895835042777,0.000817895835042777,0.0008744007998032072,0.0010609201189870701,-0.00018651931918386294,0.24999999999999994,0.49999999999999994,5,0.0
H,terminal_value_shifted,41,1,1.0,1.0,0.0,1,41,8,0.001,0,0.0008744007998032974,0.0008744007998032974,0.001060920118987077,0.0013672161696500701,-0.00030629605066299307,0.0,0.0,0,0.0
H,terminal_value_shifted,42,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0010609201189872228,0.0010609201189872228,0.001367216169650084,0.0018905757719586214,-0.0005233596023085374,0.0,0.0,0,6.092011898722275e-05
H,terminal_value_shifted,43,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0013062960506631457,0.0013062960506631457,0.0018905757719586006,0.002351129880375711,-0.00046055410841711053,0.0,0.0,0,0.0003062960506631457
H,terminal_value_shifted,44,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0015882101455330921,0.0015882101455330921,0.002351129880375704,0.0027359922089330658,-0.0003848623285573616,16.0,4.0,35,0.0005882101455330921
H,terminal_value_shifted,45,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0017629197348428757,0.0017629197348428757,0.0027359922089329686,0.0031519272077206737,-0.00041593499878770507,0.25,0.5,4,0.0007629197348428757
H,terminal_value_shifted,46,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0016941964786000852,0.0016941964786000852,0.0025910853867119133,0.0030420151428410336,-0.00045092975612912034,0.0,0.0,0,0.0006941964786000851
H,terminal_value_shifted,47,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0017835871547403,0.0017835871547403,0.0027839584376141016,0.0032601197516385913,-0.0004761613140244897,0.0,0.0,0,0.0007835871547403001
H,terminal_value_shifted,48,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0018063089659023576,0.0018063089659023576,0.002799378360371801,0.003210310891862558,-0.0004109325314907569,0.24999999999999994,0.49999999999999994,7,0.0008063089659023576
H,terminal_value_shifted,49,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0019930693944696307,0.0019930693944696307,0.0032103108918625023,0.003676481239936074,-0.00046617034807357183,15.999999999999996,3.9999999999999996,39,0.0009930693944696306
H,terminal_value_shifted,50,1,1.0,1.0,0.0,1,41,8,0.001,1,0.002217241497393087,0.002217241497393087,0.003676481239936074,0.004240823708550925,-0.0005643424686148507,0.0,0.0,0,0.0012172414973930868
H,terminal_value_shifted,51,1,1.0,1.0,0.0,1,41,8,0.001,1,0.002284306502181123,0.002284306502181123,0.003876729057395626,0.004575216963261402,-0.0006984879058657759,0.0,0.0,0,0.0012843065021811229
H,terminal_value_shifted,52,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0024618152897149595,0.0024618152897149595,0.004294519358114903,0.0051178835963315026,-0.0008233642382165993,0.0,0.0,0,0.0014618152897149595
H,terminal_value_shifted,53,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0027437865641602305,0.0027437865641602305,0.004881549987136872,0.005680103430663317,-0.0007985534435264452,0.25,0.5,2,0.0017437865641602305
H,terminal_value_shifted,54,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0032447238337098006,0.0032447238337098006,0.005680103430663331,0.006207375902585231,-0.0005272724719218996,16.0,4.0,34,0.0022447238337098005
H,terminal_value_shifted,55,1,1.0,1.0,0.0,1,41,8,0.001,1,0.003435379596953829,0.003435379596953829,0.006207375902585217,0.006809435334132274,-0.000602059431547057,0.25,0.5,2,0.002435379596953829
H,terminal_value_shifted,56,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0034072672139799087,0.0034072672139799087,0.00614489961785833,0.006861393512572916,-0.0007164938947145857,0.0,0.0,0,0.0024072672139799087
H,terminal_value_shifted,57,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0031765609943371076,0.0031765609943371076,0.005505852963545444,0.005902585449936514,-0.0003967324863910701,0.0,0.0,0,0.0021765609943371076
H,terminal_value_shifted,58,1,1.0,1.0,0.0,1,41,8,0.001,1,0.003145232739845849,0.003145232739845849,0.005385456537482452,0.005651164199619211,-0.00026570766213675906,0.24999999999999994,0.49999999999999994,8,0.002145232739845849
H,terminal_value_shifted,59,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0032402237976368597,0.0032402237976368597,0.005651164199619204,0.006013414865455023,-0.0003622506658358185,15.999999999999996,3.9999999999999996,40,0.0022402237976368597
H,terminal_value_shifted,60,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0034109404019825734,0.0034109404019825734,0.006013414865455009,0.006453231295124672,-0.00043981642966966356,0.0,0.0,0,0.0024109404019825734
H,terminal_value_shifted,61,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0035915904539189983,0.0035915904539189983,0.0064290258138594856,0.006970279049270251,-0.0005412532354107658,0.0,0.0,0,0.0025915904539189983
H,terminal_value_shifted,62,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0033085611684130697,0.0033085611684130697,0.005846521833921003,0.0063677375490497285,-0.0005212157151287256,0.0,0.0,0,0.0023085611684130697
H,terminal_value_shifted,63,1,1.0,1.0,0.0,1,41,8,0.001,1,0.003449607765819193,0.003449607765819193,0.006133801894397794,0.0064624484402505825,-0.00032864654585278846,1.0,1.0,12,0.002449607765819193
H,terminal_value_shifted,64,1,1.0,1.0,0.0,1,41,8,0.001,1,0.003648556168663393,0.003648556168663393,0.006283405152044849,0.006514051718021629,-0.00023064656597678035,16.0,4.0,36,0.002648556168663393
H,terminal_value_shifted,65,1,1.0,1.0,0.0,1,41,8,0.001,1,0.003634848983381761,0.003634848983381761,0.006514051718021615,0.007105479648671067,-0.0005914279306494519,0.0,0.0,0,0.002634848983381761
H,terminal_value_shifted,66,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0038476449430790774,0.0038476449430790774,0.007040100445415234,0.007832721289282231,-0.0007926208438669971,0.0,0.0,0,0.0028476449430790774
H,terminal_value_shifted,67,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0041311944423737534,0.0041311944423737534,0.0076975313883303415,0.008667747918483598,-0.0009702165301532567,0.0,0.0,0,0.0031311944423737534
H,terminal_value_shifted,68,1,1.0,1.0,0.0,1,41,8,0.001,1,0.004566336945956817,0.004566336945956817,0.008667747918483605,0.00974684913998971,-0.001079101221506104,3.999999999999999,1.9999999999999998,22,0.003566336945956817
H,terminal_value_shifted,69,1,1.0,1.0,0.0,1,41,8,0.001,1,0.004480033443154757,0.004480033443154757,0.008420408805917212,0.009505507412526808,-0.0010850986066095955,0.9999999999999998,0.9999999999999999,14,0.0034800334431547572
H,terminal_value_shifted,70,1,1.0,1.0,0.0,1,41,8,0.001,1,0.004969528306360084,0.004969528306360084,0.009505507412526759,0.010723828413720153,-0.001218321001193394,0.0,0.0,0,0.003969528306360084
H,terminal_value_shifted,71,1,1.0,1.0,0.0,1,41,8,0.001,1,0.004963657892083195,0.004963657892083195,0.009444516747957217,0.010569885481502755,-0.0011253687335455384,0.0,0.0,0,0.003963657892083195
H,terminal_value_shifted,72,1,1.0,1.0,0.0,1,41,8,0.001,1,0.004848805728403821,0.004848805728403821,0.008920691232296933,0.009467419261570069,-0.0005467280292731358,0.25,0.5,1,0.003848805728403821
H,terminal_value_shifted,73,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0050434618961967825,0.0050434618961967825,0.009445619658041082,0.010061154343264496,-0.0006155346852234136,4.0,2.0,17,0.0040434618961967825
H,terminal_value_shifted,74,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0035110398538954687,0.0035110398538954687,0.005788144621539635,0.005422178894144967,0.00036596572739466815,4.0,2.0,17,0.0025110398538954687
H,terminal_value_shifted,75,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0032771047676443885,0.0032771047676443885,0.005422178894144946,0.005250987013805498,0.00017119188033944827,0.25,0.5,2,0.0022771047676443884
H,terminal_value_shifted,76,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0026029016562444315,0.0026029016562444315,0.00399819705836891,0.0036553165871467544,0.0003428804712221553,0.0,0.0,0,0.0016029016562444315
H,terminal_value_shifted,77,1,1.0,1.0,0.0,1,41,8,0.001,1,0.002286931964033692,0.002286931964033692,0.0033722463765818176,0.0030137742906690074,0.00035847208591281016,0.0,0.0,0,0.0012869319640336921
H,terminal_value_shifted,78,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0020853144125483267,0.0020853144125483267,0.0030137742906689866,0.002727799040469472,0.0002859752501995147,0.9999999999999998,0.9999999999999999,13,0.0010853144125483266
H,terminal_value_shifted,79,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0014712516585935823,0.0014712516585935823,0.001820544714250417,0.0017287419291527129,9.180278509770406e-05,0.0,0.0,0,0.00047125165859358224
H,terminal_value_shifted,80,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0013480594111151753,0.0013480594111151753,0.0017192927316990883,0.0018827734966100152,-0.00016348076491092683,0.0,0.0,0,0.0003480594111151753
H,terminal_value_shifted,81,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0013176129339697584,0.0013176129339697584,0.0017819850726423303,0.0021450481076457856,-0.00036306303500345527,0.0,0.0,0,0.0003176129339697584
H,terminal_value_shifted,82,1,1.0,1.0,0.0,1,41,8,0.001,1,0.00146437213867278,0.00146437213867278,0.0021450481076458064,0.0026059051388781585,-0.00046085703123235205,0.0,0.0,0,0.0004643721386727801
H,terminal_value_shifted,83,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0013060192775994142,0.0013060192775994142,0.0018235678986189144,0.0022916478197436635,-0.0004680799211247491,1.0,1.0,11,0.0003060192775994142
H,terminal_value_shifted,84,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0015281380935309175,0.0015281380935309175,0.0022916478197436705,0.0028435810670101947,-0.0005519332472665242,0.25,0.5,3,0.0005281380935309174
H,terminal_value_shifted,85,1,1.0,1.0,0.0,1,41,8,0.001,1,0.001763509726212982,0.001763509726212982,0.0028435810670101877,0.0035426729726504022,-0.0006990919056402145,0.0,0.0,0,0.000763509726212982
H,terminal_value_shifted,86,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0019828241269984614,0.0019828241269984614,0.0033206772926931286,0.004099047267116671,-0.0007783699744235428,0.0,0.0,0,0.0009828241269984614
H,terminal_value_shifted,87,1,1.0,1.0,0.0,1,41,8,0.001,1,0.002329286818995392,0.002329286818995392,0.0039840554374947915,0.004727514616142397,-0.0007434591786476055,0.24999999999999994,0.49999999999999994,7,0.0013292868189953922
H,terminal_value_shifted,88,1,1.0,1.0,0.0,1,41,8,0.001,1,0.002710406433397747,0.002710406433397747,0.004713434565776186,0.005354164067631472,-0.0006407295018552861,15.999999999999996,3.9999999999999996,39,0.0017104064333977468
H,terminal_value_shifted,89,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0028516857448460595,0.0028516857448460595,0.004965157412468829,0.0055901461914290166,-0.000624988778960188,0.0,0.0,0,0.0018516857448460594
H,terminal_value_shifted,90,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0026305139244080233,0.0026305139244080233,0.00453037283994199,0.005195135040240371,-0.0006647622002983813,0.0,0.0,0,0.0016305139244080233
H,terminal_value_shifted,91,1,1.0,1.0,0.0,1,41,8,0.001,1,0.002582670595470342,0.002582670595470342,0.004406571259981417,0.0050102203665072795,-0.0006036491065258623,0.0,0.0,0,0.0015826705954703419
H,terminal_value_shifted,92,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0027238898651205865,0.0027238898651205865,0.004637293060734974,0.005094108301705169,-0.0004568152409701945,0.25,0.5,2,0.0017238898651205864
H,terminal_value_shifted,93,1,1.0,1.0,0.0,1,41,8,0.001,1,0.00238331896039716,0.00238331896039716,0.003985109284011371,0.004280629439202378,-0.0002955201551910064,16.0,4.0,34,0.00138331896039716
H,terminal_value_shifted,94,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0024388386121535766,0.0024388386121535766,0.003760334269161323,0.003694472144524335,6.58621246369881e-05,0.25,0.5,2,0.0014388386121535765
H,terminal_value_shifted,95,1,1.0,1.0,0.0,1,41,8,0.001,1,0.001983875518857467,0.001983875518857467,0.003004922793730603,0.0032027135544828176,-0.00019779076075221447,0.0,0.0,0,0.000983875518857467
H,terminal_value_shifted,96,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0018074963214416429,0.0018074963214416429,0.0026741997752793437,0.002856103891521384,-0.0001819041162420404,0.0,0.0,0,0.0008074963214416428
H,terminal_value_shifted,97,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0014971428827633276,0.0014971428827633276,0.002039371301596372,0.0022614933730494636,-0.00022212207145309165,0.0,0.0,0,0.0004971428827633276
H,terminal_value_shifted,98,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0015422284188333218,0.0015422284188333218,0.0022614933730494844,0.0026996332406240215,-0.0004381398675745371,0.0,0.0,0,0.0005422284188333218
H,terminal_value_shifted,99,1,1.0,1.0,0.0,1,41,8,0.001,1,0.0015214896683940216,0.0015214896683940216,0.0022439876083361005,0.0025975647969188618,-0.00035357718858276127,0.25,0.5,2,0.0005214896683940215
