task,method,net_index,coeff_x,coeff_y,coeff_z,coeff_norm,ball_radius,points_per_axis,grid_spacing,covering_radius,final_fidelity,final_infidelity,grad_x,grad_y,grad_z,gradient_norm,pulse_energy,design_seconds,time_horizon,score_mode,worst_weight,train_net_points,base_train_points,hard_points_requested,hard_points_used,design_points_per_axis,certificate_points_per_axis
Z,selected_hard_augmented_mean_worst,2843,-0.04666666666667,0.03333333333333,-0.02666666666667,0.0632455532033697,0.08,25,0.006666666666666668,0.005773502691896259,0.9983970383623396,0.0016029616376603828,-0.00146636811828596,0.026796405157304415,-0.023917774362409827,0.03594798318771006,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2844,-0.04666666666667,0.03333333333333,-0.02,0.06073622386096273,0.08,25,0.006666666666666668,0.005773502691896259,0.9985431119981267,0.0014568880018732688,-0.0009513125326141569,0.02623129371524191,-0.01990606882963386,0.03294294069690985,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2845,-0.04666666666667,0.03333333333333,-0.01333333333333,0.058878405775518984,0.08,25,0.006666666666666668,0.005773502691896259,0.998662486796752,0.001337513203248042,-0.0004613283015867803,0.025693657703275335,-0.015909752003282096,0.0302241141934857,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2846,-0.04666666666667,0.03333333333333,-0.00666666666667,0.05773502691896373,0.08,25,0.006666666666666668,0.005773502691896259,0.9987552981073725,0.0012447018926274867,4.839016471538948e-06,0.025177182829652645,-0.011938676047817343,0.027864359752712134,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2847,-0.04666666666667,0.03333333333333,0.0,0.05734883511361829,0.08,25,0.006666666666666668,0.005773502691896259,0.9988217473743389,0.0011782526256610693,0.00044839965776688473,0.024675827099385594,-0.008002804962231103,0.025944987811817696,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2848,-0.04666666666667,0.03333333333333,0.00666666666667,0.05773502691896373,0.08,25,0.006666666666666668,0.005773502691896259,0.9988621026343464,0.0011378973656536173,0.0008705133456935743,0.02418382662057958,-0.004112139986247543,0.024546383822587392,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2849,-0.04666666666667,0.03333333333333,0.01333333333333,0.058878405775518984,0.08,25,0.006666666666666668,0.005773502691896259,0.9988766985151266,0.0011233014848733847,0.0012722833540693146,0.023695700768632033,-0.0002766446915629661,0.023731444796618695,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2850,-0.04666666666667,0.03333333333333,0.02,0.06073622386096273,0.08,25,0.006666666666666668,0.005773502691896259,0.9988659357343556,0.001134064265644441,0.0016547509572804875,0.023206256714865536,0.003493829998944542,0.02352605788287505,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2851,-0.04666666666667,0.03333333333333,0.02666666666667,0.0632455532033697,0.08,25,0.006666666666666668,0.005773502691896259,0.9988302800991403,0.0011697199008596781,0.002018890282780378,0.022710593327602557,0.007189620620742909,0.02390685282373785,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2852,-0.04666666666667,0.03333333333333,0.03333333333333,0.066332495807107,0.08,25,0.006666666666666668,0.005773502691896259,0.9987702610080099,0.0012297389919900814,0.0023656035805684206,0.0222041044552565,0.01080132556366159,0.02480497871179391,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2853,-0.04666666666667,0.03333333333333,0.04,0.06992058987801074,0.08,25,0.006666666666666668,0.005773502691896259,0.9986864694589843,0.001313530541015684,0.0026957169233900596,0.02168248160266567,0.014319878814090248,0.026123855523854392,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2854,-0.04666666666667,0.03333333333333,0.04666666666667,0.07393691004273216,0.08,25,0.006666666666666668,0.005773502691896259,0.9985795555688651,0.0014204444311348707,0.0030099763504864013,0.021141716013660772,0.01773662280639965,0.027760041466274216,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2855,-0.04666666666667,0.03333333333333,0.05333333333333,0.07831560082980317,0.08,25,0.006666666666666668,0.005773502691896259,0.9984502256104673,0.0015497743895327432,0.003309044466857494,0.020578100174564462,0.02104338015123014,0.029618099707226942,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2856,-0.04666666666667,0.04,-0.04666666666667,0.07717224601860553,0.08,25,0.006666666666666668,0.005773502691896259,0.9975866989758084,0.002413301024191572,-0.002070613247567063,0.034738096229539384,-0.036708487634566855,0.050581971425507785,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2857,-0.04666666666667,0.04,-0.04,0.07333333333333546,0.08,25,0.006666666666666668,0.005773502691896259,0.9978179190585114,0.00218208094148864,-0.0015448059360606697,0.033961036419131174,-0.03265589996319268,0.04713964597287182,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2858,-0.04666666666667,0.04,-0.03333333333333,0.06992058987801074,0.08,25,0.006666666666666668,0.005773502691896259,0.9980220986618804,0.001977901338119592,-0.0010434535937528938,0.03323192612628456,-0.028597784362372092,0.04385525031170024,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2859,-0.04666666666667,0.04,-0.02666666666667,0.06699917080747625,0.08,25,0.006666666666666668,0.005773502691896259,0.9981992301575133,0.0018007698424866714,-0.0005653306737611261,0.032543639750716113,-0.0245429679116754,0.040764756357773234,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2860,-0.04666666666667,0.04,-0.02,0.06463573143222012,0.08,25,0.006666666666666668,0.005773502691896259,0.9983493658804716,0.0016506341195283714,-0.0001092417444493593,0.031889306528264716,-0.020500600744284447,0.03791061111996103,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2861,-0.04666666666667,0.04,-0.01333333333333,0.06289320754704579,0.08,25,0.006666666666666668,0.005773502691896259,0.9984726200451151,0.0015273799548849443,0.00032597159697325684,0.031262318656971155,-0.016480084499352066,0.03534164696781722,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2862,-0.04666666666667,0.04,-0.00666666666667,0.06182412330330757,0.08,25,0.006666666666666668,0.005773502691896259,0.9985691701803907,0.0014308298196092917,0.0007414241361348717,0.030656338747580225,-0.012490999742763131,0.033111718314363284,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2863,-0.04666666666667,0.04,0.0,0.061463629715288445,0.08,25,0.006666666666666668,0.005773502691896259,0.9986392580784601,0.0013607419215398986,0.0011381807962810297,0.030065306601148922,-0.008543032589880095,0.03127621336379878,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2864,-0.04666666666667,0.04,0.00666666666667,0.06182412330330757,0.08,25,0.006666666666666668,0.005773502691896259,0.9986831902521497,0.0013168097478503116,0.0015172507531185098,0.029483445317499135,-0.004645900767699662,0.029885782432138408,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2865,-0.04666666666667,0.04,0.01333333333333,0.06289320754704579,0.08,25,0.006666666666666668,0.005773502691896259,0.9987013378982764,0.00129866210172358,0.0018795819258375646,0.02890526673940319,-0.0008092793563129752,0.028977615612202082,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2866,-0.04666666666667,0.04,0.02,0.06463573143222012,0.08,25,0.006666666666666668,0.005773502691896259,0.998694136365522,0.0013058636344780439,0.0022260558595311453,0.028325576238811573,0.0029572735487919943,0.028566397406618576,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2867,-0.04666666666667,0.04,0.02666666666667,0.06699917080747625,0.08,25,0.006666666666666668,0.005773502691896259,0.998662084127127,0.001337915872873019,0.002557483013370762,0.027739476852902234,0.006644391011844719,0.028638561893968448,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2868,-0.04666666666667,0.04,0.03333333333333,0.06992058987801074,0.08,25,0.006666666666666668,0.005773502691896259,0.9986057412602941,0.0013942587397058892,0.0028745984680242226,0.027142372779351887,0.010242971028702808,0.029152875877698832,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2869,-0.04666666666667,0.04,0.04,0.07333333333333546,0.08,25,0.006666666666666668,0.005773502691896259,0.998525727435789,0.0014742725642109544,0.0031780580649304196,0.02652997224191067,0.01374424965698856,0.03004736059713482,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2870,-0.04666666666667,0.04,0.04666666666667,0.07717224601860553,0.08,25,0.006666666666666668,0.005773502691896259,0.9984227194228005,0.0015772805771995246,0.0034684349891170585,0.02589828973919922,0.017139873269244155,0.031249427328752657,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2871,-0.04666666666667,0.04666666666667,-0.04,0.07717224601860553,0.08,25,0.006666666666666668,0.005773502691896259,0.9975718088664649,0.002428191133535096,-0.00048419103709100575,0.03986597536225234,-0.03345418775048664,0.052045298640596926,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2872,-0.04666666666667,0.04666666666667,-0.03333333333333,0.07393691004273216,0.08,25,0.006666666666666668,0.005773502691896259,0.997781158720086,0.002218841279914008,-4.966859473433394e-05,0.03904333861402964,-0.029351761295127843,0.048845784344457466,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2873,-0.04666666666667,0.04666666666667,-0.02666666666667,0.07118052168021437,0.08,25,0.006666666666666668,0.005773502691896259,0.9979631885700204,0.002036811429979579,0.0003660316489671883,0.03826144305182411,-0.025259644153774352,0.04584889994701434,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2874,-0.04666666666667,0.04666666666667,-0.02,0.06896053621859519,0.08,25,0.006666666666666668,0.005773502691896259,0.9981179966211599,0.001882003378840147,0.0007639796329274723,0.03751340102253009,-0.021186725695134523,0.04308963061848597,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2875,-0.04666666666667,0.04666666666667,-0.01333333333333,0.06733003292241782,0.08,25,0.006666666666666668,0.005773502691896259,0.9982457411923198,0.001754258807680209,0.0011452017083729837,0.036792591416831416,-0.017142138824714992,0.04060614723911342,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2876,-0.04666666666667,0.04666666666667,-0.00666666666667,0.06633249580711302,0.08,25,0.006666666666666668,0.005773502691896259,0.9983466421006798,0.0016533578993201958,0.0015106744650200538,0.03609266747285836,-0.013135188090530048,0.038438209490287055,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2877,-0.04666666666667,0.04666666666667,0.0,0.06599663291074916,0.08,25,0.006666666666666668,0.005773502691896259,0.9984209815641355,0.0015790184358644987,0.0018613189074337122,0.03540756388569663,-0.009175276987807679,0.03662438799758778,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
Z,selected_hard_augmented_mean_worst,2878,-0.04666666666667,0.04666666666667,0.00666666666667,0.06633249580711302,0.08,25,0.006666666666666668,0.005773502691896259,0.9984691046169849,0.0015308953830150962,0.0021979949975008545,0.034731503226102245,-0.005271834698984013,0.0351980218115621,4.1775,32.70268058497459,8.0,mean_worst,0.25,547,335,256,212,13,25
