system,controller,eval_strength,noise_case,gamma_phi,gamma_relax,seed,final_fidelity,final_leakage,max_leakage,tail_infidelity_mean,final_purity,pulse_energy,segments,training_seconds,training_objective,optimizer_iterations,optimizer_success,smooth_label,reference_stages,leakage_cap,cap_weight,mean_leakage_weight,worst_weight,trust_radius,slew_weight,pulse_slew_rms,pulse_slew_max,pulse_abs_max
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,31,0.9287166686932509,0.0015588359555412934,0.10049753467559386,0.07843008064632344,0.9999966408657803,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,32,0.9598739761871358,0.00025310320607041525,0.0776386609754336,0.05023347082658325,0.9999964213076947,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,33,0.9880614825050303,0.0013742855122964581,0.06966804608458288,0.009013579970814884,0.9999974706458813,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,34,0.9967395382035414,0.0006495662092509402,0.09301143462883554,0.009550319567884826,0.9999970422047664,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,35,0.9122853542706492,0.000535890386686666,0.0935439001195073,0.07098916459851201,0.9999970102366084,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,36,0.9855644172882604,0.0004969306104333215,0.08299865369613257,0.023360130061226895,0.9999970817565357,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,37,0.8223694790010928,7.862660559754264e-05,0.060830948995385103,0.12341834021563837,0.999997877485174,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,38,0.9760046665296102,0.0012662506468394952,0.05323902293990357,0.03977110902557234,0.9999976691869149,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,39,0.9860310822686899,0.0006959373897992283,0.0862445301941881,0.021220973569882017,0.9999968575883373,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
five_level_weak_anharmonic,smoothcap_target_push_reference,0.03,static_only,0.0,0.0,40,0.991736337025767,0.00045111623869342754,0.08202588013927636,0.010979193864477379,0.9999967723133096,0.003248596247933023,120,104.69037130498327,0.2609877501479827,1917,False,target-push reference,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.02,w=0.25; a=1,lw=0.5,r=0.015,w=0.25",,,,,,,0.025261931713638646,0.1,0.12
