task,step,score_mode,train_net_points,eval_net_points,train_points_per_axis,eval_points_per_axis,train_covering_radius,eval_covering_radius,beam_width,residual_threshold,train_phi,eval_phi,train_outside_residual,eval_outside_residual,train_scheduled_margin,eval_scheduled_margin,shifted_selected_fraction
Z,51,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.010517989132967762,0.010302918687265822,1,1,0.009517989132967763,0.009302918687265821,0.36
Z,52,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.010574521371939594,0.01035792930689489,1,1,0.009574521371939593,0.009357929306894889,0.35294117647058826
Z,53,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.010711704091370788,0.010491146028596585,1,1,0.009711704091370787,0.009491146028596586,0.34615384615384615
Z,54,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.011043495249700917,0.010923223555115547,1,1,0.010043495249700916,0.009923223555115546,0.33962264150943394
Z,55,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.010888871053255453,0.01072593501937487,1,1,0.009888871053255453,0.009725935019374871,0.3333333333333333
Z,56,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.010014151429797093,0.00988261326776685,1,1,0.009014151429797092,0.008882613267766851,0.32727272727272727
Z,57,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.009449119325292195,0.009281173156114,1,1,0.008449119325292194,0.008281173156114,0.32142857142857145
Z,58,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.009364540251176943,0.009242256823322956,1,1,0.008364540251176944,0.008242256823322955,0.3157894736842105
Z,59,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.008964937604967905,0.008856819312630453,1,1,0.007964937604967904,0.007856819312630454,0.3103448275862069
Z,60,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.008860011743231588,0.008725508939985208,1,1,0.007860011743231587,0.007725508939985208,0.3220338983050847
Z,61,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.008244542810344889,0.008100489677500418,1,1,0.007244542810344889,0.0071004896775004175,0.3333333333333333
Z,62,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.007157128429945851,0.007061313077289413,1,1,0.006157128429945851,0.006061313077289413,0.32786885245901637
Z,63,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.005867509141307617,0.00575083478956156,1,1,0.0048675091413076165,0.00475083478956156,0.3225806451612903
Z,64,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.005276315492263928,0.005173511599308964,1,1,0.004276315492263928,0.004173511599308964,0.31746031746031744
Z,65,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.004708615058365395,0.004618378277635428,1,1,0.003708615058365395,0.003618378277635428,0.3125
Z,66,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.004182558305731196,0.004104904280904741,1,1,0.003182558305731196,0.003104904280904741,0.3076923076923077
Z,67,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.003630816419717583,0.003566287993798288,1,1,0.002630816419717583,0.002566287993798288,0.30303030303030304
Z,68,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0031923927951106375,0.0031377621052149913,1,1,0.0021923927951106375,0.0021377621052149913,0.29850746268656714
Z,69,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.002800914228707185,0.002764151909710945,1,1,0.001800914228707185,0.0017641519097109449,0.29411764705882354
Z,70,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.002438716729495427,0.0024004039210081115,1,1,0.0014387167294954268,0.0014004039210081115,0.2898550724637681
Z,71,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0021512762145148604,0.0021190832107474363,1,1,0.0011512762145148604,0.0011190832107474363,0.2857142857142857
Z,72,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0019177636355054864,0.0018921637858419066,1,1,0.0009177636355054864,0.0008921637858419066,0.29577464788732394
Z,73,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0018116907698827683,0.001789779856111561,1,1,0.0008116907698827683,0.000789779856111561,0.2916666666666667
Z,74,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0017918646562081972,0.0017701382048823514,1,1,0.0007918646562081971,0.0007701382048823514,0.2876712328767123
Z,75,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0017949939463828052,0.0017784393386943093,1,1,0.0007949939463828052,0.0007784393386943093,0.28378378378378377
Z,76,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.001842774445734858,0.0018218087774507798,1,1,0.000842774445734858,0.0008218087774507798,0.28
Z,77,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0019248029910336269,0.001902453489398528,1,1,0.0009248029910336269,0.0009024534893985279,0.27631578947368424
Z,78,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.00201633842731619,0.001992065974457969,1,1,0.0010163384273161901,0.000992065974457969,0.2727272727272727
Z,79,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.002123848450961238,0.002100949408664522,1,1,0.0011238484509612382,0.0011009494086645219,0.2692307692307692
Z,80,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.002242240409674217,0.002217262228526116,1,1,0.0012422404096742168,0.0012172622285261158,0.26582278481012656
Z,81,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0023951165791232416,0.002365142937518698,1,1,0.0013951165791232416,0.0013651429375186978,0.275
Z,82,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0025685759117146005,0.002530446006415093,1,1,0.0015685759117146005,0.0015304460064150928,0.2839506172839506
Z,83,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0027314850410567735,0.002688970324344512,1,1,0.0017314850410567735,0.001688970324344512,0.2804878048780488
Z,84,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0029358421192915733,0.002886300240222357,1,1,0.0019358421192915733,0.0018863002402223568,0.27710843373493976
Z,85,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0032047616683455763,0.0031473030910345264,1,1,0.0022047616683455763,0.0021473030910345264,0.27380952380952384
Z,86,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.0035236120389276707,0.003461003147572623,1,1,0.0025236120389276707,0.002461003147572623,0.27058823529411763
Z,87,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.003930312687262856,0.00387253885501577,1,1,0.002930312687262856,0.00287253885501577,0.26744186046511625
Z,88,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.004379986139023705,0.0043058617404532675,1,1,0.0033799861390237046,0.0033058617404532675,0.26436781609195403
Z,89,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.004796507316925623,0.004705293988181974,1,1,0.003796507316925623,0.003705293988181974,0.26136363636363635
Z,90,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.00527200929065794,0.0051989013839131406,1,1,0.00427200929065794,0.0041989013839131405,0.2696629213483146
Z,91,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.005784803028245585,0.005724488570381851,1,1,0.004784803028245585,0.004724488570381851,0.26666666666666666
Z,92,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.006365558451678044,0.0063082400485395046,1,1,0.005365558451678044,0.0053082400485395045,0.26373626373626374
Z,93,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.006918343124095021,0.0068259922984348935,1,1,0.005918343124095021,0.0058259922984348934,0.2608695652173913
Z,94,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.007375818694937136,0.0072705844067053,1,1,0.006375818694937136,0.0062705844067053,0.25806451612903225
Z,95,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.007951986958629378,0.007816953360603727,1,1,0.006951986958629378,0.006816953360603727,0.2553191489361702
Z,96,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.008341638446114814,0.008245297171714773,1,1,0.007341638446114814,0.007245297171714773,0.25263157894736843
Z,97,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.009011788885030727,0.008873927751589072,1,1,0.008011788885030728,0.007873927751589072,0.25
Z,98,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.009747398270503364,0.009566698570750808,1,1,0.008747398270503363,0.008566698570750809,0.24742268041237114
Z,99,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,6,0.001,0.010244769075012289,0.010060877460898936,1,1,0.009244769075012288,0.009060877460898936,0.24489795918367346
H,1,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.001450274689436999,0.0014237070602305811,1,1,0.0004502746894369989,0.0004237070602305811,0.0
H,2,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0017415949925213624,0.0017072080495652573,1,1,0.0007415949925213623,0.0007072080495652572,0.0
H,3,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002078046350170354,0.0020311335393440504,1,1,0.0010780463501703541,0.0010311335393440504,0.0
H,4,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0021766995148495933,0.002127447439374837,1,1,0.0011766995148495933,0.001127447439374837,0.0
H,5,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0025493159438962085,0.0024946579482520584,1,1,0.0015493159438962085,0.0014946579482520584,0.0
H,6,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003154304401786597,0.00308298295867408,1,1,0.002154304401786597,0.00208298295867408,0.2
H,7,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002870637045783112,0.002800256337029892,1,1,0.0018706370457831122,0.001800256337029892,0.16666666666666666
H,8,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003187920749875992,0.003112516161721907,1,1,0.002187920749875992,0.002112516161721907,0.14285714285714285
H,9,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0034099513920102416,0.0033315710693278227,1,1,0.0024099513920102416,0.0023315710693278227,0.125
H,10,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0027919560745350686,0.002727942820422577,1,1,0.0017919560745350686,0.0017279428204225768,0.1111111111111111
H,11,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00304161005111512,0.0029773669382678588,1,1,0.00204161005111512,0.0019773669382678587,0.1
H,12,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0028473815531706225,0.0027905000980011137,1,1,0.0018473815531706225,0.0017905000980011137,0.09090909090909091
H,13,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003147631659604641,0.0030788796162177284,1,1,0.002147631659604641,0.0020788796162177284,0.08333333333333333
H,14,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002616526044822847,0.0025739356259864257,1,1,0.001616526044822847,0.0015739356259864257,0.07692307692307693
H,15,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002458977361367425,0.0024282768369264032,1,1,0.0014589773613674249,0.0014282768369264032,0.07142857142857142
H,16,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002638845412087615,0.0025859961322266325,1,1,0.0016388454120876148,0.0015859961322266325,0.06666666666666667
H,17,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0024236424389740266,0.002374153102747084,1,1,0.0014236424389740265,0.0013741531027470838,0.0625
H,18,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0026379797039630514,0.0025851984475464647,1,1,0.0016379797039630514,0.0015851984475464646,0.11764705882352941
H,19,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0028350650170804927,0.0027839919051057867,1,1,0.0018350650170804927,0.0017839919051057867,0.1111111111111111
H,20,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002231780042134694,0.002193456871785013,1,1,0.0012317800421346938,0.001193456871785013,0.10526315789473684
H,21,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0025393052373191656,0.002495829316996572,1,1,0.0015393052373191655,0.001495829316996572,0.15
H,22,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002447608577841198,0.002405530174766797,1,1,0.001447608577841198,0.0014055301747667968,0.14285714285714285
H,23,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002376540433316322,0.0023306599434087297,1,1,0.001376540433316322,0.0013306599434087297,0.13636363636363635
H,24,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002148770894452325,0.0021129608755633793,1,1,0.001148770894452325,0.0011129608755633793,0.13043478260869565
H,25,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0024528154246507105,0.0024090600891933946,1,1,0.0014528154246507105,0.0014090600891933946,0.125
H,26,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.001949291576394468,0.0019188228450190844,1,1,0.0009492915763944681,0.0009188228450190843,0.12
H,27,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002107235854352671,0.002070243934461903,1,1,0.0011072358543526709,0.001070243934461903,0.15384615384615385
H,28,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00233325596262961,0.002304673533329349,1,1,0.00133325596262961,0.0013046735333293491,0.18518518518518517
H,29,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0026520134681284283,0.0026074020079505655,1,1,0.0016520134681284283,0.0016074020079505655,0.21428571428571427
H,30,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0014262206808442755,0.0014069866136038963,1,1,0.00042622068084427543,0.00040698661360389623,0.20689655172413793
H,31,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0015377470724590948,0.001509275173483112,1,1,0.0005377470724590948,0.000509275173483112,0.2
H,32,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0013109931548139736,0.0013009592804811292,1,1,0.00031099315481397357,0.00030095928048112916,0.1935483870967742
H,33,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0008911740697569726,0.0008838092163403688,0,0,0.0,0.0,0.1875
H,34,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0006050995504472625,0.0006001015607782567,0,0,0.0,0.0,0.18181818181818182
H,35,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.000867200618979362,0.0008611932286516879,0,0,0.0,0.0,0.20588235294117646
H,36,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0008944632412015751,0.0008889420780124551,0,0,0.0,0.0,0.22857142857142856
H,37,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0009325206296453289,0.0009195900546340499,0,0,0.0,0.0,0.25
H,38,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0011584247783797642,0.0011397170594093916,1,1,0.00015842477837976418,0.0001397170594093916,0.2702702702702703
H,39,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0013980864652929454,0.0013734862859820637,1,1,0.0003980864652929454,0.0003734862859820637,0.2894736842105263
H,40,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0016587343609663634,0.0016260133962748683,1,1,0.0006587343609663634,0.0006260133962748683,0.3076923076923077
H,41,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.001836978891739744,0.0017961248694534694,1,1,0.000836978891739744,0.0007961248694534693,0.3
H,42,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002169408891947589,0.002118458691166372,1,1,0.001169408891947589,0.001118458691166372,0.3170731707317073
H,43,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002535616960767904,0.0024733800453325405,1,1,0.001535616960767904,0.0014733800453325405,0.30952380952380953
H,44,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002801220122426903,0.002734071118715526,1,1,0.001801220122426903,0.001734071118715526,0.3023255813953488
H,45,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003329238952150143,0.003251489431381047,1,1,0.002329238952150143,0.002251489431381047,0.3181818181818182
H,46,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0034142607589842874,0.0033362047735966643,1,1,0.0024142607589842874,0.0023362047735966643,0.3111111111111111
H,47,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003634889829715954,0.003548592439117844,1,1,0.002634889829715954,0.0025485924391178438,0.30434782608695654
H,48,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003793176079475141,0.0037123636869231982,1,1,0.002793176079475141,0.002712363686923198,0.2978723404255319
H,49,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004217449253591611,0.004122115388062374,1,1,0.003217449253591611,0.003122115388062374,0.2916666666666667
H,50,mean_worst,335,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004612792784838127,0.00450709014031952,1,1,0.003612792784838127,0.00350709014031952,0.2857142857142857
