system,disorder_strength,seed,tail_infidelity_mean,tail_stability_range,final_fidelity,pulse_energy,task,config,horizon_steps,beam_width,segments,n_train_strengths,n_train_seeds
horizon_lyapunov_Z,0.08,54,0.037793963536142255,0.033602469791504386,0.9435183560254877,1.655,Z,q6_b1,6,1,100,2,8
horizon_lyapunov_Z,0.08,55,0.015530969488087198,0.009476076798824895,0.9879943256819899,1.655,Z,q6_b1,6,1,100,2,8
horizon_lyapunov_Z,0.08,56,0.05479273240748549,0.03094787535238186,0.930977599415118,1.655,Z,q6_b1,6,1,100,2,8
horizon_lyapunov_Z,0.08,57,0.07891448314156599,0.009569468829598193,0.9189037032117446,1.655,Z,q6_b1,6,1,100,2,8
horizon_lyapunov_Z,0.08,58,0.14934351565382384,0.02557672004000333,0.8618233320566445,1.655,Z,q6_b1,6,1,100,2,8
horizon_lyapunov_Z,0.08,59,0.034847797002897696,0.01933479827032436,0.9608128764714615,1.655,Z,q6_b1,6,1,100,2,8
horizon_lyapunov_Z,0.08,10,0.0026794355094355068,0.00342737719417352,0.9984988292838571,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,11,0.008215589225311097,0.007909043244803238,0.9901611817336048,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,12,0.007810897637080523,0.006255193906821166,0.9888500365807795,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,13,0.008830257585286539,0.007896190416568083,0.991444714374433,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,14,0.014787400894783809,0.01536111230180659,0.9923568997032626,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,15,0.0027842925753704052,0.0031673223611331514,0.9983704567160133,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,16,0.011205489678625499,0.012271921181717604,0.9914168931387838,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,17,0.008812010325690081,0.007875759100863577,0.9952958273210666,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,18,0.004612089958071275,0.005716492048651212,0.9961801149841623,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,19,0.008747511849720144,0.00788086726704007,0.9857156457512236,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,20,0.01007073002459648,0.010114901003053678,0.9903452923657674,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,21,0.008358157794265473,0.004795810278950596,0.9923346080340651,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,22,0.0036074597344969853,0.004446577854700484,0.9978905475046536,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,23,0.00520401522808202,0.0031964224007186015,0.9959830611920983,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,24,0.01150182935421359,0.012100274928302568,0.9949975900663783,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,25,0.01435299846899395,0.017089008067622258,0.9947512621567538,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,26,0.003113655185231746,0.0034000496015687,0.9966634172673077,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,27,0.003782279942832539,0.006974369279208026,0.9969259442596521,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,28,0.0045413430378887735,0.002940674764278839,0.9954333148923635,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,29,0.004112811031786935,0.0031932157393990135,0.9959811168979499,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,30,0.008527516297334573,0.00681499158412413,0.9949287491840696,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,31,0.011206098793866692,0.013305210930599443,0.9926874662941572,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,32,0.003278798821001968,0.003404514449124818,0.9942167648587472,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,33,0.00751953606772678,0.01097435374215494,0.995891041231719,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,34,0.008113481296445412,0.015105801790232798,0.998270876226774,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,35,0.010949302405604978,0.010624032133134564,0.9910109757625561,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,36,0.0023720119311988423,0.0021515568158237963,0.99833163000744,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,37,0.015341683295177589,0.017188431220112044,0.9933914708875208,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,38,0.0053828723350979905,0.0065826045410647405,0.9972100249324274,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,39,0.006927024202055255,0.006822751278357186,0.988855807313984,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,40,0.0025100099808595057,0.002499257608759131,0.9977231489228233,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,41,0.006110259416702036,0.003569336018087954,0.9936789853374889,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,42,0.007089702566837243,0.00868540565606013,0.9946028920583248,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,43,0.007136936092460762,0.003381213504733638,0.9912978179694326,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,44,0.005374461789985669,0.0069397122652925525,0.9973167946458255,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,45,0.0023815966967485704,0.00209039743180639,0.9968040955493384,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,46,0.006748881686587456,0.011081478384245114,0.9853030163176076,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,47,0.009200982282556894,0.013144864079876029,0.9971960458403129,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,48,0.007068047506622942,0.011470574825063418,0.9847358236483247,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,49,0.003557600993726225,0.009338488604725526,0.9894059334201318,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,50,0.007420266149448298,0.012048402474564512,0.9969123270081935,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,51,0.0019175078884362117,0.0014974838968976334,0.9974483964216168,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,52,0.00616263143048528,0.002897323784964656,0.992980756539596,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,53,0.007067693890889929,0.01070614826270655,0.9967357082102214,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,54,0.009031930849732459,0.013600289079034211,0.9969163941273776,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,55,0.009246741104705358,0.005857569159314013,0.9892268453687417,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,56,0.010930284375204132,0.015531993911978126,0.9950557228913525,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,57,0.008839880741089677,0.015498446064736715,0.9965327018431336,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,58,0.009964352979793055,0.014189785504913788,0.9970506502175175,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,59,0.010824078822118666,0.010318578758467756,0.9899558013361285,2.7275,Z,q6_b3,6,3,100,2,8
horizon_lyapunov_Z,0.08,10,0.0022757523085999193,0.0041010887184366185,0.9978606264179473,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,11,0.002671429828696107,0.003646516275938594,0.9981874757312209,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,12,0.0024643089143709255,0.0030341226536505506,0.9978344398922905,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,13,0.0027455646833190067,0.0034756422878998716,0.9949986668119927,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,14,0.0029819704900627317,0.0048165773520779664,0.9972379308201622,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,15,0.0018857280993039426,0.0021214861535880924,0.9970802461220162,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,16,0.003248154783910479,0.003961011384316704,0.9985361971599993,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,17,0.0016040460495104398,0.002288962396693961,0.9985176696929553,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,18,0.0028609558600586602,0.004465449127121213,0.9949855666789057,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,19,0.0024373948455320388,0.0028161106288169258,0.99710656461026,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,20,0.003035970838019621,0.003980493334288959,0.9983613695667575,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,21,0.0034510843648479835,0.004073210948926542,0.9972120035801539,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,22,0.00243172004529868,0.004378083780392283,0.9975293581968212,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,23,0.001177578966135943,0.0014035071703885071,0.9986976193094766,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,24,0.0022391495521540275,0.003287943181620512,0.9984591340411166,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,25,0.0030088226249551917,0.004990688738559124,0.9984927172897539,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,26,0.0022506810013568144,0.0040956473523272585,0.9952271802724112,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,27,0.00210463472800634,0.0037064594834564923,0.9991018799607582,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,28,0.0022157421405010836,0.002731957845713784,0.9989650179467164,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,29,0.002492317941963674,0.003996819375403304,0.999056014222955,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,30,0.0018255891540653985,0.0029408028623754134,0.9982740401980201,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,31,0.0033354336838498566,0.00401637589867776,0.9986230287441766,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,32,0.0012518640648561067,0.00229236741297445,0.998085926714253,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,33,0.0037466164419097565,0.0027554790497504866,0.9962940037135054,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,34,0.004358319330704022,0.0038152134426880924,0.9970371021212118,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,35,0.002967248832534519,0.0030587197949971667,0.9984699997057063,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,36,0.0019257534022002899,0.0026208774351443864,0.9986087324697019,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,37,0.0028410987224312704,0.004840470343377312,0.9980318636956158,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,38,0.00146910768578622,0.001838968573717903,0.9990167558640621,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,39,0.002292527038593897,0.002798926093077081,0.9977124775654787,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,40,0.0021007163504582283,0.0033711159584079997,0.9969948463052327,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,41,0.0022185931923919744,0.0021910994940885775,0.9987904874264775,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,42,0.0035349546531037116,0.0036030414353677154,0.9951589327732334,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,43,0.0029708861911661075,0.004594207389143179,0.996812813402671,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,44,0.0015566988586735258,0.0020514236338486924,0.9990100493692864,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,45,0.0019798616332973836,0.0038476114813635887,0.9953924807845294,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,46,0.002692090887478645,0.004068604425550126,0.9962027110584144,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,47,0.003997017451645337,0.007113364925652621,0.999071209564032,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,48,0.00228746597805019,0.0035753196931892495,0.9963783456719386,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,49,0.0016362544877802272,0.0030542376466338172,0.9970568435710021,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,50,0.003822105359218934,0.00338587624437392,0.9969803055579876,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,51,0.0018260071228072853,0.003278757843283908,0.9959237726963537,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,52,0.002313549352211746,0.0023944933541830693,0.9987133029804487,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,53,0.003967267964723681,0.0036888816946857306,0.9958707684143513,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,54,0.0033507660644897597,0.003628028823371321,0.9981838073184552,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,55,0.002297161117355699,0.005234101845652095,0.9939664005503894,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,56,0.0037338516900608863,0.004611372407739678,0.9986252728790219,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,57,0.0038515317663410783,0.0062204157486200895,0.9989856724166021,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,58,0.0040642486551117326,0.007092740922958973,0.999031070848346,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,59,0.003054367903163829,0.0036003001381951227,0.9983271867956677,4.9225,Z,q6_b6,6,6,100,2,8
horizon_lyapunov_Z,0.08,10,0.008554956448888061,0.01599765123621355,0.9837034202774368,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,11,0.0045226752827376105,0.006781373953843373,0.9958558146507348,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,12,0.005016800921201555,0.007110474702287539,0.9960248879540325,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,13,0.006282745440570033,0.010825879351849754,0.9949031681991983,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,14,0.00390582652684034,0.007847070294838554,0.996609030466263,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,15,0.007647902998131366,0.0091332953879113,0.9904770641977896,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,16,0.006013162922402335,0.010223437701075366,0.9944840389152598,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,17,0.004830100505686388,0.005512973020786793,0.9955521629266028,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,18,0.0038184423718736656,0.010179320468574393,0.9989762435955911,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,19,0.008008551448646909,0.010232673034938244,0.9936755664116663,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,20,0.004994194681420097,0.008288879396883275,0.9955561279788915,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,21,0.004273758943660529,0.007131880562359694,0.9965462412968281,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,22,0.0073634860056762995,0.01458834145385568,0.9858795117119585,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,23,0.005680546749085464,0.006633502914631717,0.9927843400183343,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,24,0.0037783756065499904,0.006355329338668891,0.9974388695101422,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,25,0.002890018174018011,0.005695272170745391,0.9979228189530764,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,26,0.004785313297220592,0.008387588470994967,0.9970356861383339,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,27,0.004734649293982442,0.008135596572088066,0.9909368050477688,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,28,0.014827303923270998,0.020734597568620727,0.9759782342580807,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,29,0.014500332822492312,0.021048190866856387,0.9748472993534816,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,30,0.00421394071034099,0.006247601113446355,0.9969704269155191,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,31,0.0060787046997324845,0.010289036841045318,0.9942545137141541,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,32,0.004940872830589907,0.005581660345641559,0.9948592170681139,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,33,0.004490407160310842,0.00835142321615967,0.9943348749502072,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,34,0.002404487330232574,0.008026794459339293,0.9974775976330181,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,35,0.00824545129070185,0.013034775980482194,0.9917818744653555,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,36,0.012073441135141538,0.017818557985736394,0.9793368413281824,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,37,0.003681008487956219,0.007023680395711773,0.9970819422308377,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,38,0.00660176723639337,0.009520126163434006,0.9891068449950076,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,39,0.004898696451291691,0.0070210420866485546,0.9961888137936749,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,40,0.007357159593809575,0.013534526373170874,0.9872130533084656,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,41,0.014817489091086215,0.020554475845725673,0.9780159752595039,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,42,0.004259939200798633,0.008887846965940915,0.9970313266109042,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,43,0.004177765495282434,0.007851293719718044,0.9980931979024994,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,44,0.006607672475969971,0.009619843352854263,0.9888662854127096,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,45,0.005436990558271922,0.007917001132543344,0.9953669108068744,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,46,0.010302978741688127,0.011740024871367938,0.9896827274454267,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,47,0.006165574065094035,0.012734680437809454,0.9862033224241449,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,48,0.00802923309704789,0.009709515148679237,0.994180055500627,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,49,0.004762760563568174,0.0062536147526085495,0.9970855555643203,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,50,0.004421056138017824,0.007852066458687523,0.9930702155041577,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,51,0.006277821012057158,0.007315650410303132,0.993065855890045,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,52,0.015248100261389124,0.02077699923413079,0.9771712774164755,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,53,0.0031638516047861874,0.009192228156155058,0.9976936585512051,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,54,0.005244707588700225,0.007497277217252352,0.9951567791531852,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,55,0.0061475872710300096,0.010167148690482852,0.9971805622163694,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,56,0.004412555959770578,0.007357753197164252,0.9957749793613465,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,57,0.0027872007233692908,0.004895052965221081,0.9943640277687233,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,58,0.005412324091204316,0.011292424759232755,0.9877548783263093,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_Z,0.08,59,0.006163935323875845,0.010167430373163255,0.9945915048659444,4.2725,Z,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,10,0.0673714671159673,0.026783784635873054,0.9477159941045474,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,11,0.04194469373748934,0.019789318118417998,0.952053184986821,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,12,0.031647668050302676,0.016522966124439042,0.9636501787047401,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,13,0.00820812337537123,0.008519803994345376,0.9883572629459808,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,14,0.08276390453573089,0.03272319386755318,0.9119635145775303,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,15,0.0016306252692882021,0.001785669463062467,0.997463626277227,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,16,0.04170556023942808,0.031463994946100415,0.9448163197650545,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,17,0.01815658344181395,0.019947047067331636,0.9715017132670885,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,18,0.01328394538934883,0.01796228402230926,0.9741574980053087,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,19,0.010771676286317635,0.008840237273459062,0.9857046411176208,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,20,0.045411096772304815,0.026627491796919367,0.944855999052956,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,21,0.08236739410331623,0.024809390695621936,0.9003846771555017,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,22,0.07621035507556419,0.024689004191543962,0.9382460862912516,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,23,0.004056673362064585,0.0035793745237291397,0.9935971041169835,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,24,0.04456739565487718,0.03212026350276542,0.9397493992927847,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,25,0.08152581196703651,0.038980214252830714,0.9020739405141897,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,26,0.0027343899607343795,0.008031034997753816,0.9913683679414422,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,27,0.04269452879851807,0.004960850314510212,0.9582594490436817,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,28,0.02869141358317384,0.02478615191309741,0.9813872854181113,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,29,0.053984459160947657,0.029659294670142167,0.9573766952250767,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,30,0.025555891906699685,0.023897265903702114,0.9614307635838143,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,31,0.04182732596500801,0.033443792852064225,0.94271681531708,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,32,0.005348261982940192,0.0032595263282206854,0.9922365985828016,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,33,0.043638621789730596,0.01636236470171526,0.9457766852717444,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,34,0.0654744877141711,0.030470797979901265,0.9140511879780056,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,35,0.02432414626288304,0.025395613777103088,0.964402787479341,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,36,0.03128998166862208,0.025689606723327985,0.9812994189458819,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,37,0.07511082719008245,0.03719244361253937,0.9134604036260917,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,38,0.011999805123821134,0.008114722932893947,0.9902667947833097,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,39,0.028165933579937654,0.013532175624398346,0.9683401535826026,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,40,0.05290330420961373,0.024207475924993727,0.9615116860012045,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,41,0.012644679040369986,0.01688869262324344,0.9936575782865369,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,42,0.029423606609316078,0.017731617981759595,0.9585863933429914,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,43,0.058253205403936636,0.024172671823919134,0.9248880267584093,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,44,0.014336633596247494,0.009052983881704169,0.9880703508389675,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,45,0.0012563706365535414,0.00149489032470973,0.9980111642520701,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,46,0.022143615522076422,0.012835663638764205,0.9746253767468505,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,47,0.14145525363098654,0.009273874573298757,0.8581916937804079,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,48,0.006235384731901005,0.003524334638067561,0.9911855530865905,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,49,0.00853443268228756,0.0036710526359173823,0.9895139398955733,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,50,0.05246211591694684,0.01530693903821434,0.9377482531804184,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,51,0.003053537503825664,0.005309870966755836,0.9995367565270941,1.17,H,q1_b1,1,1,100,2,8
horizon_lyapunov_H,0.08,52,0.017806301665152655,0.01995394423248087,0.98917779231661,1.17,H,q1_b1,1,1,100,2,8
