task,disorder_strength,seed,score_mode,train_points_per_axis,train_net_points,eval_points_per_axis,eval_net_points,final_fidelity,pulse_energy,shifted_selected_fraction,design_seconds
Z,0.05,47,mean_worst,7,335,13,2145,0.9974268228452476,3.63,0.24242424242424243,21.794971575029194
Z,0.05,48,mean_worst,7,335,13,2145,0.9978976572951568,3.63,0.24242424242424243,21.794971575029194
Z,0.05,49,mean_worst,7,335,13,2145,0.9980193560133304,3.63,0.24242424242424243,21.794971575029194
Z,0.05,50,mean_worst,7,335,13,2145,0.9960200598487592,3.63,0.24242424242424243,21.794971575029194
Z,0.05,51,mean_worst,7,335,13,2145,0.9986656077141418,3.63,0.24242424242424243,21.794971575029194
Z,0.05,52,mean_worst,7,335,13,2145,0.9984389279031987,3.63,0.24242424242424243,21.794971575029194
Z,0.05,53,mean_worst,7,335,13,2145,0.9958309288542506,3.63,0.24242424242424243,21.794971575029194
Z,0.05,54,mean_worst,7,335,13,2145,0.9940961476554349,3.63,0.24242424242424243,21.794971575029194
Z,0.05,55,mean_worst,7,335,13,2145,0.9985570161409716,3.63,0.24242424242424243,21.794971575029194
Z,0.05,56,mean_worst,7,335,13,2145,0.9930602780116096,3.63,0.24242424242424243,21.794971575029194
Z,0.05,57,mean_worst,7,335,13,2145,0.9933956427664067,3.63,0.24242424242424243,21.794971575029194
Z,0.05,58,mean_worst,7,335,13,2145,0.9971992237030867,3.63,0.24242424242424243,21.794971575029194
Z,0.05,59,mean_worst,7,335,13,2145,0.9942157358568017,3.63,0.24242424242424243,21.794971575029194
Z,0.08,10,mean_worst,7,335,13,2145,0.9984428249394215,3.63,0.24242424242424243,21.794971575029194
Z,0.08,11,mean_worst,7,335,13,2145,0.9899760797565764,3.63,0.24242424242424243,21.794971575029194
Z,0.08,12,mean_worst,7,335,13,2145,0.9913442347185126,3.63,0.24242424242424243,21.794971575029194
Z,0.08,13,mean_worst,7,335,13,2145,0.9969984603952114,3.63,0.24242424242424243,21.794971575029194
Z,0.08,14,mean_worst,7,335,13,2145,0.991669253246378,3.63,0.24242424242424243,21.794971575029194
Z,0.08,15,mean_worst,7,335,13,2145,0.9964530410156038,3.63,0.24242424242424243,21.794971575029194
