task,method,eval_strength,seed,final_fidelity,final_infidelity,pulse_energy,design_seconds,resource_profile,training_strengths
Z,beam_horizon,0.08,1111,0.9984051320214041,0.0015948679785958708,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1112,0.9992069176669989,0.0007930823330011272,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1113,0.9990924676648192,0.0009075323351808162,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1114,0.9988052502134648,0.0011947497865352208,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1115,0.9985820939063275,0.0014179060936725385,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1116,0.9940893991998628,0.005910600800137167,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1117,0.9948615792707576,0.005138420729242421,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1118,0.99626840153267,0.003731598467329955,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1119,0.9991573748144509,0.0008426251855491174,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1120,0.9980735138655931,0.001926486134406935,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1121,0.9983375938140053,0.0016624061859946693,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1122,0.9980282194027306,0.0019717805972694347,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1123,0.9968645429498162,0.0031354570501838097,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1124,0.9974863577688257,0.00251364223117434,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1125,0.9965500153846311,0.0034499846153689395,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1126,0.9985173425596812,0.0014826574403188353,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1127,0.9954391023029946,0.004560897697005406,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1128,0.9970063664676337,0.0029936335323662577,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1129,0.9963371240113441,0.0036628759886558893,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1130,0.9983834885322198,0.0016165114677801906,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1131,0.9987510665799152,0.001248933420084808,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1132,0.9977927231403161,0.0022072768596839154,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
Z,beam_horizon,0.08,1133,0.9963987461966599,0.0036012538033400876,4.9225,99.03693557111546,100 seg.; 8 train seeds; train delta 0.05/0.08; q=6; finite beam,"0.05,0.08"
