task,step,method,previous_terminal_phi,shift_tail_phi,tail_phi_abs_error,best_margin,best_fallback_phi,best_fallback_norm,terminal_outside_residual,residual_threshold,gradient_norm,line_radius
Z,86,default_alphabet,0.002711916509481299,0.002711916509481299,0.0,-0.0002629526926918521,0.0029748692021731513,0.0,1,0.001,nan,nan
Z,86,fine_adaptive_gradient_line,0.002711916509481299,0.002711916509481299,0.0,-0.00023685509674629956,0.0029487716062275987,0.0036,1,0.001,0.0009124287120920254,0.06
Z,87,default_alphabet,0.0028404304160447383,0.0028404304160447383,0.0,-0.0002233993043110269,0.003063829720355765,0.24999999999999994,1,0.001,nan,nan
Z,87,fine_adaptive_gradient_line,0.0028404304160447383,0.0028404304160447383,0.0,-0.00021458446856130464,0.003055014884606043,0.004900000000000001,1,0.001,0.0011294432947094812,0.07
Z,88,default_alphabet,0.002857110641351447,0.002857110641351447,0.0,-0.00025959807143813296,0.00311670871278958,0.24999999999999994,1,0.001,nan,nan
Z,88,fine_adaptive_gradient_line,0.002857110641351447,0.002857110641351447,0.0,-0.00025917251240022837,0.0031162831537516755,0.0008999999999999999,1,0.001,0.0004916121918173801,0.03
Z,89,default_alphabet,0.0027907815253554735,0.0027907815253554735,0.0,-0.00029032995216181356,0.003081111477517287,0.0,1,0.001,nan,nan
Z,89,fine_adaptive_gradient_line,0.0027907815253554735,0.0027907815253554735,0.0,-0.00029032995216181356,0.003081111477517287,0.0,1,0.001,6.984591540898999e-05,0.0
Z,90,default_alphabet,0.0029773276981741245,0.0029773276981741245,0.0,-0.00033471104807591273,0.0033120387462500372,0.0,1,0.001,nan,nan
Z,90,fine_adaptive_gradient_line,0.0029773276981741245,0.0029773276981741245,0.0,-0.00033463589682868056,0.003311963595002805,0.00010000000000000002,1,0.001,8.694255294061412e-05,0.01
Z,91,default_alphabet,0.0031393621392014834,0.0031393621392014834,0.0,-0.00039656798681381167,0.003535930126015295,0.0,1,0.001,nan,nan
Z,91,fine_adaptive_gradient_line,0.0031393621392014834,0.0031393621392014834,0.0,-0.00039656798681381167,0.003535930126015295,0.0,1,0.001,0.00177336518041426,0.0
Z,92,default_alphabet,0.003535930126015295,0.003535930126015295,0.0,-0.0004881046379123996,0.004024034763927695,0.0,1,0.001,nan,nan
Z,92,fine_adaptive_gradient_line,0.003535930126015295,0.003535930126015295,0.0,-0.00048101801381270765,0.004016948139828003,0.00010000000000000003,1,0.001,0.0040821113358930974,0.01
Z,93,default_alphabet,0.004024034763927695,0.004024034763927695,0.0,-0.0005464397396351683,0.004570474503562863,0.0,1,0.001,nan,nan
Z,93,fine_adaptive_gradient_line,0.004024034763927695,0.004024034763927695,0.0,-0.0005449853302832292,0.004569020094210924,9.999999999999999e-05,1,0.001,0.004255719660517164,0.01
Z,94,default_alphabet,0.004247522191998018,0.004247522191998018,0.0,-0.0005879735188356813,0.0048354957108337,0.0,1,0.001,nan,nan
Z,94,fine_adaptive_gradient_line,0.004247522191998018,0.004247522191998018,0.0,-0.000566173609049668,0.004813695801047686,9.999999999999999e-05,1,0.001,0.0022593795321985462,0.01
Z,95,default_alphabet,0.004757241938814841,0.004757241938814841,0.0,-0.00054044961288853,0.005297691551703371,0.0,1,0.001,nan,nan
Z,95,fine_adaptive_gradient_line,0.004757241938814841,0.004757241938814841,0.0,-0.0005134826067053969,0.0052707245455202376,9.999999999999999e-05,1,0.001,0.004067518170349834,0.01
Z,96,default_alphabet,0.00508992070617139,0.00508992070617139,0.0,-0.0005155435193295935,0.0056054642255009834,0.0,1,0.001,nan,nan
Z,96,fine_adaptive_gradient_line,0.00508992070617139,0.00508992070617139,0.0,-0.00047772624280283116,0.005567646948974221,0.00010000000000000002,1,0.001,0.003861024743571273,0.01
Z,97,default_alphabet,0.0056054642255009834,0.0056054642255009834,0.0,-0.0005758837982128354,0.006181348023713819,0.0,1,0.001,nan,nan
Z,97,fine_adaptive_gradient_line,0.0056054642255009834,0.0056054642255009834,0.0,-0.0005758837982128354,0.006181348023713819,0.0,1,0.001,0.003978518222510574,0.0
Z,98,default_alphabet,0.005948974989240914,0.005948974989240914,0.0,-0.0005454136486263972,0.006494388637867311,0.0,1,0.001,nan,nan
Z,98,fine_adaptive_gradient_line,0.005948974989240914,0.005948974989240914,0.0,-0.0004917190075439185,0.0064406939967848326,0.0004000000000000002,1,0.001,0.003834635298860231,0.02
Z,99,default_alphabet,0.006494388637867311,0.006494388637867311,0.0,-0.0006060149810409726,0.007100403618908284,0.0,1,0.001,nan,nan
Z,99,fine_adaptive_gradient_line,0.006494388637867311,0.006494388637867311,0.0,-0.0005992625257227116,0.007093651163590023,9.999999999999994e-05,1,0.001,0.003958287108303473,0.01
H,1,default_alphabet,0.001362620597661908,0.001362620597661908,0.0,-0.0003261672727086634,0.0016887878703705714,0.0,1,0.001,nan,nan
H,1,fine_adaptive_gradient_line,0.001362620597661908,0.001362620597661908,0.0,-0.0003198146650750938,0.0016824352627370018,0.0009,1,0.001,0.00045105412859477946,0.03
H,2,default_alphabet,0.0015292750135441485,0.0015292750135441485,0.0,-0.0002628213489859338,0.0017920963625300823,0.0,1,0.001,nan,nan
H,2,fine_adaptive_gradient_line,0.0015292750135441485,0.0015292750135441485,0.0,-0.000262261816919844,0.0017915368304639925,0.0001,1,0.001,0.00013480118442086976,0.01
H,3,default_alphabet,0.0017920963625300823,0.0017920963625300823,0.0,-0.00029805186499149566,0.002090148227521578,0.0,1,0.001,nan,nan
H,3,fine_adaptive_gradient_line,0.0017920963625300823,0.0017920963625300823,0.0,-0.00029805186499149566,0.002090148227521578,0.0,1,0.001,0.00015198542265896034,0.0
H,4,default_alphabet,0.002090148227521578,0.002090148227521578,0.0,-0.0003588365433026819,0.00244898477082426,0.0,1,0.001,nan,nan
H,4,fine_adaptive_gradient_line,0.002090148227521578,0.002090148227521578,0.0,-0.00034838883296261364,0.0024385370604841916,0.00010000000000000002,1,0.001,0.0011244566216626387,0.01
H,5,default_alphabet,0.002376640662202903,0.002376640662202903,0.0,-0.00038769280884765056,0.0027643334710505535,0.25,1,0.001,nan,nan
H,5,fine_adaptive_gradient_line,0.002376640662202903,0.002376640662202903,0.0,-0.0003804780650131859,0.002757118727216089,9.999999999999999e-05,1,0.001,0.00131962492878488,0.01
H,6,default_alphabet,0.0027198595251786764,0.0027198595251786764,0.0,-0.00033323988428522744,0.003053099409463904,0.0,1,0.001,nan,nan
H,6,fine_adaptive_gradient_line,0.0027198595251786764,0.0027198595251786764,0.0,-0.00033323988428522744,0.003053099409463904,0.0,1,0.001,0.0020385313263691254,0.0
H,7,default_alphabet,0.00290791565890601,0.00290791565890601,0.0,-0.0002933033428363166,0.0032012190017423267,0.0,1,0.001,nan,nan
H,7,fine_adaptive_gradient_line,0.00290791565890601,0.00290791565890601,0.0,-0.00026543017329056645,0.0031733458321965766,9.999999999999999e-05,1,0.001,0.0028669106447821173,0.01
H,8,default_alphabet,0.0028743557997629107,0.0028743557997629107,0.0,-0.00036838974298665506,0.0032427455427495658,0.0,1,0.001,nan,nan
H,8,fine_adaptive_gradient_line,0.0028743557997629107,0.0028743557997629107,0.0,-0.00029368726850100696,0.0031680430682639177,0.0016000000000000003,1,0.001,0.0021858996620035044,0.04
H,9,default_alphabet,0.0032427455427495658,0.0032427455427495658,0.0,-0.0003467447087652717,0.0035894902515148375,0.24999999999999994,1,0.001,nan,nan
H,9,fine_adaptive_gradient_line,0.0032427455427495658,0.0032427455427495658,0.0,-0.0003314172187326575,0.0035741627614822233,0.0035999999999999995,1,0.001,0.002349627523455873,0.06
H,10,default_alphabet,0.0031299852094118785,0.0031299852094118785,0.0,-0.0003452296289589707,0.003475214838370849,0.9999999999999998,1,0.001,nan,nan
H,10,fine_adaptive_gradient_line,0.0031299852094118785,0.0031299852094118785,0.0,-0.0003479107214044083,0.003477895930816287,0.0009000000000000002,1,0.001,0.0019084457026155553,0.03
H,11,default_alphabet,0.0032978774200627184,0.0032978774200627184,0.0,-0.00038570378606676836,0.0036835812061294868,0.0,1,0.001,nan,nan
H,11,fine_adaptive_gradient_line,0.0032978774200627184,0.0032978774200627184,0.0,-0.0003328591598342756,0.003630736579896994,0.0024999999999999996,1,0.001,0.001454428762650118,0.05
H,12,default_alphabet,0.003192340493067519,0.003192340493067519,0.0,-0.000250956537418745,0.0034432970304862642,0.0,1,0.001,nan,nan
H,12,fine_adaptive_gradient_line,0.003192340493067519,0.003192340493067519,0.0,-0.000250956537418745,0.0034432970304862642,0.0,1,0.001,0.0036783841887241884,0.0
H,13,default_alphabet,0.00334727045019257,0.00334727045019257,0.0,-0.00034797848541565785,0.003695248935608228,0.0,1,0.001,nan,nan
H,13,fine_adaptive_gradient_line,0.00334727045019257,0.00334727045019257,0.0,-0.00027833810278179993,0.00362560855297437,0.0025000000000000005,1,0.001,0.0017902744114010225,0.05
H,14,default_alphabet,0.0029482791619422632,0.0029482791619422632,0.0,-0.00025327715771176346,0.0032015563196540267,0.0,1,0.001,nan,nan
H,14,fine_adaptive_gradient_line,0.0029482791619422632,0.0029482791619422632,0.0,-0.0002332333427814623,0.0031815125047237255,9.999999999999998e-05,1,0.001,0.0020839332185429724,0.01
H,15,default_alphabet,0.002692108776397556,0.002692108776397556,0.0,-0.00010613755363834271,0.0027982463300358987,1.0,1,0.001,nan,nan
H,15,fine_adaptive_gradient_line,0.002692108776397556,0.002692108776397556,0.0,-7.779104769674999e-05,0.002769899824094306,0.003599999999999999,1,0.001,0.002447528890325402,0.06
H,16,default_alphabet,0.0026665270080821965,0.0026665270080821965,0.0,-0.00013897449024449782,0.0028055014983266943,0.0,1,0.001,nan,nan
H,16,fine_adaptive_gradient_line,0.0026665270080821965,0.0026665270080821965,0.0,-9.13134742020344e-05,0.002757840482284231,0.0035999999999999995,1,0.001,0.0012721921680825818,0.06
H,17,default_alphabet,0.002438367905550874,0.002438367905550874,0.0,-0.00012351552085128337,0.0025618834264021575,0.0,1,0.001,nan,nan
H,17,fine_adaptive_gradient_line,0.002438367905550874,0.002438367905550874,0.0,-0.00012017527038895442,0.0025585431759398286,0.0004000000000000001,1,0.001,0.00032502072027331894,0.02
H,18,default_alphabet,0.0025109715698557467,0.0025109715698557467,0.0,-0.0002129425734052129,0.0027239141432609595,0.0,1,0.001,nan,nan
H,18,fine_adaptive_gradient_line,0.0025109715698557467,0.0025109715698557467,0.0,-0.00021089786531112986,0.0027218694351668765,0.0004000000000000001,1,0.001,0.00026069184971953536,0.02
H,19,default_alphabet,0.0027239141432609595,0.0027239141432609595,0.0,-0.00025985370166545924,0.0029837678449264188,0.24999999999999994,1,0.001,nan,nan
H,19,fine_adaptive_gradient_line,0.0027239141432609595,0.0027239141432609595,0.0,-0.0002648436432229756,0.002988757786483935,0.0016000000000000003,1,0.001,0.0005769041099595037,0.04
H,20,default_alphabet,0.0024684146753591527,0.0024684146753591527,0.0,-0.0002525601792804158,0.0027209748546395685,0.0,1,0.001,nan,nan
H,20,fine_adaptive_gradient_line,0.0024684146753591527,0.0024684146753591527,0.0,-0.0002510704186637347,0.0027194850940228874,9.999999999999999e-05,1,0.001,0.0002282466680946569,0.01
H,21,default_alphabet,0.002665734579231839,0.002665734579231839,0.0,-0.0002640010813530491,0.002929735660584888,0.0,1,0.001,nan,nan
H,21,fine_adaptive_gradient_line,0.002665734579231839,0.002665734579231839,0.0,-0.00025524067290916275,0.002920975252141002,0.0008999999999999998,1,0.001,0.0005308162098915235,0.03
H,22,default_alphabet,0.002749676852660088,0.002749676852660088,0.0,-0.0002751025408043589,0.003024779393464447,0.0,1,0.001,nan,nan
H,22,fine_adaptive_gradient_line,0.002749676852660088,0.002749676852660088,0.0,-0.00023312892671419755,0.0029828057793742854,0.004900000000000001,1,0.001,0.00115715654919155,0.07
H,23,default_alphabet,0.0029521126206860093,0.0029521126206860093,0.0,-0.0003038602112031344,0.0032559728318891437,0.25,1,0.001,nan,nan
H,23,fine_adaptive_gradient_line,0.0029521126206860093,0.0029521126206860093,0.0,-0.0002909710630488657,0.003243083683734875,0.006400000000000001,1,0.001,0.001286912987228506,0.08
H,24,default_alphabet,0.0032559728318891437,0.0032559728318891437,0.0,-0.00040424215998170754,0.0036602149918708513,0.25,1,0.001,nan,nan
H,24,fine_adaptive_gradient_line,0.0032559728318891437,0.0032559728318891437,0.0,-0.0004031356137921341,0.003659108445681278,0.0008999999999999999,1,0.001,0.0004205930806717664,0.03
H,25,default_alphabet,0.0031916933849076776,0.0031916933849076776,0.0,-0.0003437483218852039,0.0035354417067928814,0.25,1,0.001,nan,nan
H,25,fine_adaptive_gradient_line,0.0031916933849076776,0.0031916933849076776,0.0,-0.0003484438723868957,0.0035401372572945733,0.0009000000000000001,1,0.001,0.0003990035634643565,0.03
H,26,default_alphabet,0.0029853543632143223,0.0029853543632143223,0.0,-0.00032685176885201284,0.003312206132066335,0.0,1,0.001,nan,nan
H,26,fine_adaptive_gradient_line,0.0029853543632143223,0.0029853543632143223,0.0,-0.0003267832950212893,0.0033121376582356116,9.999999999999999e-05,1,0.001,3.71376919363272e-05,0.01
H,27,default_alphabet,0.0032387979720159346,0.0032387979720159346,0.0,-0.0003641472102992385,0.003602945182315173,0.0,1,0.001,nan,nan
H,27,fine_adaptive_gradient_line,0.0032387979720159346,0.0032387979720159346,0.0,-0.00036205603622616045,0.003600854008242095,0.00039999999999999996,1,0.001,0.0002620644492659509,0.02
H,28,default_alphabet,0.003602945182315173,0.003602945182315173,0.0,-0.00047054951456046434,0.0040734946968756375,0.0,1,0.001,nan,nan
H,28,fine_adaptive_gradient_line,0.003602945182315173,0.003602945182315173,0.0,-0.0004675471767146902,0.004070492359029863,0.00039999999999999996,1,0.001,0.0003080245332545654,0.02
H,29,default_alphabet,0.003035235779247872,0.003035235779247872,0.0,-0.00018996518305656324,0.003225200962304435,0.9999999999999998,1,0.001,nan,nan
H,29,fine_adaptive_gradient_line,0.003035235779247872,0.003035235779247872,0.0,-0.0002196133063546435,0.0032548490856025153,0.0025000000000000005,1,0.001,0.0018964670104614572,0.05
H,30,default_alphabet,0.0028539415808631063,0.0028539415808631063,0.0,-0.00014180625911189987,0.002995747839975006,0.0,1,0.001,nan,nan
H,30,fine_adaptive_gradient_line,0.0028539415808631063,0.0028539415808631063,0.0,-0.0001404292926762002,0.0029943708735393065,9.999999999999996e-05,1,0.001,0.0026568558309357708,0.01
H,31,default_alphabet,0.0023924397454716806,0.0023924397454716806,0.0,-9.74205944270154e-05,0.002489860339898696,0.0,1,0.001,nan,nan
H,31,fine_adaptive_gradient_line,0.0023924397454716806,0.0023924397454716806,0.0,-9.74205944270154e-05,0.002489860339898696,0.0,1,0.001,0.0008854199761942751,0.0
H,32,default_alphabet,0.0022767663069654318,0.0022767663069654318,0.0,-5.7627585018447947e-05,0.0023343938919838797,0.0,1,0.001,nan,nan
H,32,fine_adaptive_gradient_line,0.0022767663069654318,0.0022767663069654318,0.0,-4.053426301518781e-05,0.0023173005699806196,9.999999999999999e-05,1,0.001,0.002445001831030108,0.01
H,33,default_alphabet,0.0013511430618538822,0.0013511430618538822,0.0,9.903783253414206e-05,0.0012521052293197402,0.0,1,0.001,nan,nan
H,33,fine_adaptive_gradient_line,0.0013511430618538822,0.0013511430618538822,0.0,0.00010153738639719773,0.0012496056754566845,0.00039999999999999996,1,0.001,0.00028353232264246724,0.02
H,34,default_alphabet,0.0012068767523358212,0.0012068767523358212,0.0,0.00010381558515257933,0.0011030611671832419,1.0,1,0.001,nan,nan
H,34,fine_adaptive_gradient_line,0.0012068767523358212,0.0012068767523358212,0.0,8.415129430297541e-05,0.0011227254580328458,0.0001,1,0.001,0.00015055321961403143,0.01
H,35,default_alphabet,0.0010289491708403292,0.0010289491708403292,0.0,8.369107444900631e-05,0.0009452580963913229,0.25,1,0.001,nan,nan
H,35,fine_adaptive_gradient_line,0.0010289491708403292,0.0010289491708403292,0.0,7.982043313788795e-05,0.0009491287377024413,0.0015999999999999996,1,0.001,0.0006449221694843023,0.04
H,36,default_alphabet,0.0005383862094744951,0.0005383862094744951,0.0,5.3704965189721454e-05,0.00048468124428477366,0.0,0,0.001,nan,nan
H,36,fine_adaptive_gradient_line,0.0005383862094744951,0.0005383862094744951,0.0,5.4963008121168555e-05,0.00048342320135332656,0.00010000000000000003,0,0.001,0.00020570875069312783,0.01
H,37,default_alphabet,0.00044877479604865655,0.00044877479604865655,0.0,-2.9789652181068382e-05,0.00047856444822972494,0.0,0,0.001,nan,nan
H,37,fine_adaptive_gradient_line,0.00044877479604865655,0.00044877479604865655,0.0,-2.9789652181068382e-05,0.00047856444822972494,0.0,0,0.001,1.132206304810286e-05,0.0
H,38,default_alphabet,0.00047856444822972494,0.00047856444822972494,0.0,-9.210935592092462e-05,0.0005706738041506496,0.0,0,0.001,nan,nan
H,38,fine_adaptive_gradient_line,0.00047856444822972494,0.00047856444822972494,0.0,-9.210935592092462e-05,0.0005706738041506496,0.0,0,0.001,6.354266195817157e-05,0.0
H,39,default_alphabet,0.0005706738041506496,0.0005706738041506496,0.0,-0.0001456834840923918,0.0007163572882430413,0.24999999999999994,0,0.001,nan,nan
H,39,fine_adaptive_gradient_line,0.0005706738041506496,0.0005706738041506496,0.0,-0.00014473982448034994,0.0007154136286309995,0.00010000000000000002,0,0.001,0.0008753615146651038,0.01
H,40,default_alphabet,0.0007163572882430413,0.0007163572882430413,0.0,-0.00019300634044094184,0.0009093636286839832,0.0,0,0.001,nan,nan
H,40,fine_adaptive_gradient_line,0.0007163572882430413,0.0007163572882430413,0.0,-0.000189962194466875,0.0009063194827099164,9.999999999999999e-05,0,0.001,0.0008818615101344635,0.01
H,41,default_alphabet,0.0008974842875410158,0.0008974842875410158,0.0,-0.00022824958089943947,0.0011257338684404553,0.0,0,0.001,nan,nan
H,41,fine_adaptive_gradient_line,0.0008974842875410158,0.0008974842875410158,0.0,-0.0002184409820730135,0.0011159252696140293,0.0001,0,0.001,0.001060724949658711,0.01
H,42,default_alphabet,0.0011195083784193774,0.0011195083784193774,0.0,-0.0002761765264933727,0.00139568490491275,0.0,1,0.001,nan,nan
H,42,fine_adaptive_gradient_line,0.0011195083784193774,0.0011195083784193774,0.0,-0.0002530972268872389,0.0013726056053066163,0.0008999999999999998,1,0.001,0.0012666228377932263,0.03
H,43,default_alphabet,0.00139568490491275,0.00139568490491275,0.0,-0.0003064656387415862,0.0017021505436543363,0.25,1,0.001,nan,nan
H,43,fine_adaptive_gradient_line,0.00139568490491275,0.00139568490491275,0.0,-0.0002628401600091798,0.00165852506492193,0.0025,1,0.001,0.001416691361856679,0.05
H,44,default_alphabet,0.0015827777620372602,0.0015827777620372602,0.0,-0.00025733571754764373,0.001840113479584904,4.0,1,0.001,nan,nan
H,44,fine_adaptive_gradient_line,0.0015827777620372602,0.0015827777620372602,0.0,-0.0002799348839086155,0.0018627126459458757,0.0003999999999999999,1,0.001,0.0009743771807771058,0.02
H,45,default_alphabet,0.001748641476692063,0.001748641476692063,0.0,-0.00021089063899467492,0.001959532115686738,0.0,1,0.001,nan,nan
H,45,fine_adaptive_gradient_line,0.001748641476692063,0.001748641476692063,0.0,-0.00015209530817390793,0.001900736784865971,0.0016000000000000005,1,0.001,0.0017888794338420915,0.04
H,46,default_alphabet,0.0017196762139164712,0.0017196762139164712,0.0,-0.00013644499401242044,0.0018561212079288916,0.0,1,0.001,nan,nan
H,46,fine_adaptive_gradient_line,0.0017196762139164712,0.0017196762139164712,0.0,-0.00012774503691131284,0.001847421250827784,0.00010000000000000002,1,0.001,0.0009497297864032136,0.01
H,47,default_alphabet,0.001831625943361656,0.001831625943361656,0.0,-0.00023448263767162497,0.002066108581033281,0.0,1,0.001,nan,nan
H,47,fine_adaptive_gradient_line,0.001831625943361656,0.001831625943361656,0.0,-0.0002278058037133157,0.002059431747074972,0.0001,1,0.001,0.000747402700702982,0.01
H,48,default_alphabet,0.0018010443037402013,0.0018010443037402013,0.0,-0.00019895284241824157,0.001999997146158443,0.0,1,0.001,nan,nan
H,48,fine_adaptive_gradient_line,0.0018010443037402013,0.0018010443037402013,0.0,-0.00018552560851620853,0.00198656991225641,9.999999999999999e-05,1,0.001,0.00238219635742677,0.01
H,49,default_alphabet,0.001999997146158443,0.001999997146158443,0.0,-0.00022331291155552185,0.0022233100577139647,15.999999999999996,1,0.001,nan,nan
H,49,fine_adaptive_gradient_line,0.001999997146158443,0.001999997146158443,0.0,-0.000266058222727579,0.002266055368886022,9.999999999999999e-05,1,0.001,0.00012996500072265534,0.01
H,50,default_alphabet,0.0022233100577139647,0.0022233100577139647,0.0,-0.00025299089985880013,0.002476300957572765,0.0,1,0.001,nan,nan
H,50,fine_adaptive_gradient_line,0.0022233100577139647,0.0022233100577139647,0.0,-0.00024119818178794383,0.0024645082395019086,0.00010000000000000002,1,0.001,0.0012589315583183425,0.01
H,51,default_alphabet,0.0023215867448687436,0.0023215867448687436,0.0,-0.000294376370713334,0.0026159631155820776,0.0,1,0.001,nan,nan
H,51,fine_adaptive_gradient_line,0.0023215867448687436,0.0023215867448687436,0.0,-0.00020548889999824627,0.00252707564486699,0.0008999999999999998,1,0.001,0.0032019400952245894,0.03
H,52,default_alphabet,0.0024917847762973705,0.0024917847762973705,0.0,-0.0003683848926559624,0.002860169668953333,0.0,1,0.001,nan,nan
H,52,fine_adaptive_gradient_line,0.0024917847762973705,0.0024917847762973705,0.0,-0.00028225853690741487,0.0027740433132047854,0.0016000000000000005,1,0.001,0.002556645051196346,0.04
H,53,default_alphabet,0.0026730899493994514,0.0026730899493994514,0.0,-0.0004134410079213932,0.0030865309573208446,0.0,1,0.001,nan,nan
H,53,fine_adaptive_gradient_line,0.0026730899493994514,0.0026730899493994514,0.0,-0.00037853868005142954,0.003051628629450881,0.0004,1,0.001,0.0024536251948471823,0.02
H,54,default_alphabet,0.0030865309573208446,0.0030865309573208446,0.0,-0.0003786211805556494,0.003465152137876494,4.0,1,0.001,nan,nan
H,54,fine_adaptive_gradient_line,0.0030865309573208446,0.0030865309573208446,0.0,-0.00043390284079546093,0.0035204337981163056,0.0009000000000000001,1,0.001,0.0026864490012468204,0.03
H,55,default_alphabet,0.0033433668807421185,0.0033433668807421185,0.0,-0.0002168599595782847,0.003560226840320403,0.0,1,0.001,nan,nan
H,55,fine_adaptive_gradient_line,0.0033433668807421185,0.0033433668807421185,0.0,-0.00020182907404341088,0.0035451959547855294,9.999999999999999e-05,1,0.001,0.0015826526951611692,0.01
H,56,default_alphabet,0.003267179317727298,0.003267179317727298,0.0,-0.00020414262147548656,0.0034713219392027844,0.0,1,0.001,nan,nan
H,56,fine_adaptive_gradient_line,0.003267179317727298,0.003267179317727298,0.0,-0.00020026931884993548,0.0034674486365772333,0.0001,1,0.001,0.0021634094548655825,0.01
H,57,default_alphabet,0.0030231799239374274,0.0030231799239374274,0.0,-0.0002433042238842581,0.0032664841478216855,0.0,1,0.001,nan,nan
H,57,fine_adaptive_gradient_line,0.0030231799239374274,0.0030231799239374274,0.0,-0.00016352556352553643,0.003186705487462964,0.0016000000000000005,1,0.001,0.0026369692403747976,0.04
H,58,default_alphabet,0.0029188238136924616,0.0029188238136924616,0.0,-0.00020243374528548103,0.0031212575589779426,0.24999999999999994,1,0.001,nan,nan
H,58,fine_adaptive_gradient_line,0.0029188238136924616,0.0029188238136924616,0.0,-0.0001629558324538899,0.0030817796461463515,0.0081,1,0.001,0.00270752786562973,0.09
H,59,default_alphabet,0.003016608787292631,0.003016608787292631,0.0,-0.0003094252297522679,0.0033260340170448988,0.0,1,0.001,nan,nan
H,59,fine_adaptive_gradient_line,0.003016608787292631,0.003016608787292631,0.0,-0.0003071210118996137,0.0033237297991922446,0.0001,1,0.001,0.0017574870244083862,0.01
H,60,default_alphabet,0.0031674159010478264,0.0031674159010478264,0.0,-0.00015742181810624034,0.003324837719154067,0.0,1,0.001,nan,nan
H,60,fine_adaptive_gradient_line,0.0031674159010478264,0.0031674159010478264,0.0,-0.00015660085985661626,0.0033240167609044427,0.0001,1,0.001,0.000160182287751523,0.01
H,61,default_alphabet,0.003086952867298799,0.003086952867298799,0.0,-0.00016039551910872196,0.003247348386407521,0.0,1,0.001,nan,nan
H,61,fine_adaptive_gradient_line,0.003086952867298799,0.003086952867298799,0.0,-0.00016039551910872196,0.003247348386407521,0.0,1,0.001,2.519338459383831e-05,0.0
H,62,default_alphabet,0.0030418722714088686,0.0030418722714088686,0.0,-0.00022628072203213084,0.0032681529934409995,0.0,1,0.001,nan,nan
H,62,fine_adaptive_gradient_line,0.0030418722714088686,0.0030418722714088686,0.0,-0.00022625014965182294,0.0032681224210606916,0.0001,1,0.001,7.873657400235689e-05,0.01
H,63,default_alphabet,0.003223283299180549,0.003223283299180549,0.0,-0.00020350293252277551,0.0034267862317033243,0.25,1,0.001,nan,nan
H,63,fine_adaptive_gradient_line,0.003223283299180549,0.003223283299180549,0.0,-0.00019999824630111823,0.003423281545481667,0.004900000000000002,1,0.001,0.0011803447204478824,0.07
H,64,default_alphabet,0.0034267862317033243,0.0034267862317033243,0.0,-0.0002735875162515472,0.0037003737479548715,9.0,1,0.001,nan,nan
H,64,fine_adaptive_gradient_line,0.0034267862317033243,0.0034267862317033243,0.0,-0.0003098634605367412,0.0037366496922400655,0.00010000000000000002,1,0.001,7.949884904723291e-05,0.01
H,65,default_alphabet,0.003561732138253268,0.003561732138253268,0.0,-0.00028166520070664613,0.003843397338959914,0.0,1,0.001,nan,nan
H,65,fine_adaptive_gradient_line,0.003561732138253268,0.003561732138253268,0.0,-0.0002509908295414351,0.003812722967794703,0.0036000000000000003,1,0.001,0.0009878958353639218,0.06
H,66,default_alphabet,0.0037515672803088013,0.0037515672803088013,0.0,-0.00034991139522263376,0.004101478675531435,0.0,1,0.001,nan,nan
H,66,fine_adaptive_gradient_line,0.0037515672803088013,0.0037515672803088013,0.0,-0.00031077826343585413,0.004062345543744655,0.0016,1,0.001,0.0012960565187446122,0.04
H,67,default_alphabet,0.0039039893435419484,0.0039039893435419484,0.0,-0.0004143400761250568,0.004318329419667005,0.0,1,0.001,nan,nan
H,67,fine_adaptive_gradient_line,0.0039039893435419484,0.0039039893435419484,0.0,-0.0004143400761250568,0.004318329419667005,0.0,1,0.001,0.0031052656164622192,0.0
H,68,default_alphabet,0.004256569003680467,0.004256569003680467,0.0,-0.0005185612139402968,0.004775130217620764,0.0,1,0.001,nan,nan
H,68,fine_adaptive_gradient_line,0.004256569003680467,0.004256569003680467,0.0,-0.0005048599499222275,0.004761428953602695,0.00010000000000000002,1,0.001,0.003481291949123281,0.01
H,69,default_alphabet,0.004775130217620764,0.004775130217620764,0.0,-0.0006155666452205485,0.005390696862841313,0.0,1,0.001,nan,nan
H,69,fine_adaptive_gradient_line,0.004775130217620764,0.004775130217620764,0.0,-0.0006107000507192192,0.005385830268339983,9.999999999999999e-05,1,0.001,0.003703218027166494,0.01
H,70,default_alphabet,0.005323603634182057,0.005323603634182057,0.0,-0.0006231802569601763,0.0059467838911422335,0.0,1,0.001,nan,nan
H,70,fine_adaptive_gradient_line,0.005323603634182057,0.005323603634182057,0.0,-0.0006231802569601763,0.0059467838911422335,0.0,1,0.001,0.0006950701216463228,0.0
H,71,default_alphabet,0.005504730150488142,0.005504730150488142,0.0,-0.0005783042429007776,0.00608303439338892,0.0,1,0.001,nan,nan
H,71,fine_adaptive_gradient_line,0.005504730150488142,0.005504730150488142,0.0,-0.0004664516366972432,0.005971181787185385,0.0009000000000000002,1,0.001,0.0039660293786561805,0.03
H,72,default_alphabet,0.005048834765932798,0.005048834765932798,0.0,-0.0002941600824568069,0.005342994848389605,0.0,1,0.001,nan,nan
H,72,fine_adaptive_gradient_line,0.005048834765932798,0.005048834765932798,0.0,-0.0002941600824568069,0.005342994848389605,0.0,1,0.001,7.152776692160808e-05,0.0
