system,task,disorder_strength,seed,tail_infidelity_mean,tail_stability_range,final_fidelity,pulse_energy,shifted_available_steps,shifted_selected_steps,shifted_selected_fraction
shifted_fallback_Z,Z,0.0,34,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,35,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,36,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,37,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,38,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,39,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,40,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,41,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,42,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,43,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,44,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,45,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,46,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,47,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,48,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,49,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,50,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,51,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,52,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,53,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,54,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,55,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,56,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,57,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,58,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.0,59,0.0009672106082633247,0.0006735040412104709,0.9986374445989317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,10,0.0009188201810699713,0.0006875544207494144,0.9990492520479248,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,11,0.0012456000493125277,0.0019225011872107123,0.9972903124015396,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,12,0.0012470370404220135,0.0019539479916965696,0.9972582345902709,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,13,0.0009612253497053196,0.000862907784244249,0.9991151800384965,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,14,0.0009634457162774361,0.0012190906020598247,0.9991908190753397,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,15,0.000980817413290369,0.0007731727978887992,0.9987911732945445,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,16,0.0012466007241340251,0.001755483287248949,0.997462784572221,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,17,0.001010257658469986,0.0010078079670783335,0.9987438215197973,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,18,0.0009571010516622881,0.0008869250469661916,0.9989386517181882,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,19,0.0012487579315941428,0.0019357652011940951,0.9972745238686189,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,20,0.0012582090051978284,0.0019076887436637602,0.9973094417803957,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,21,0.0009993627092088936,0.0009661794603857965,0.998483755001449,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,22,0.000912576022455208,0.0007518139102402621,0.999103965368643,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,23,0.0010367414211121448,0.0008164355442156213,0.9985118761039342,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,24,0.0009940752530706084,0.0011285248522900915,0.9988698963369571,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,25,0.0009756561334802315,0.0012287850248176024,0.999026577089222,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,26,0.000946977929746951,0.0008359319292660095,0.9989704063100918,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,27,0.0011129372429566644,0.0012257259362482564,0.997980199156884,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,28,0.001034758461778431,0.0007915856122613363,0.9984568125831772,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,29,0.001002723232429215,0.0006674468920603305,0.9985727966202949,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,30,0.0010105949962756963,0.0010122811661932296,0.9986770333930137,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,31,0.0012272205352643934,0.0016245792691208516,0.9975937071062664,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,32,0.0010726915917196852,0.0010523792788897923,0.9981591383381296,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,33,0.0009866430153030617,0.0008690492639312764,0.9988630994207974,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,34,0.0010408337624199344,0.0009393654277020103,0.9985132372731849,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,35,0.001232519005291559,0.0016444814264600094,0.9975648622895307,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,36,0.000973054558518049,0.0005700358994007448,0.9987737004909557,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,37,0.000975461006007528,0.0012511307506503089,0.9991322742327005,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,38,0.0010316161213229963,0.0007151036247160514,0.9986176395951064,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,39,0.0012359395604135206,0.0019271157278827333,0.9972824370628836,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,40,0.0009140883271114894,0.0006747264406745668,0.9990977124004484,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,41,0.0010858088224231669,0.0009695712339309326,0.9982363322962382,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,42,0.0009651711681720743,0.0009099254197999507,0.9989686749702401,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,43,0.0010218550310528932,0.0009168580223938294,0.998342378650885,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,44,0.0010315802751729428,0.0006993138958057976,0.9986187902876731,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,45,0.0009383627133942083,0.0007891943180240446,0.9990039241857365,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,46,0.0011416730019548956,0.0015073789131403448,0.9977013072029202,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,47,0.0009320868599347913,0.000988765214485876,0.9989513297111745,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,48,0.0012109671742585619,0.0018375429827253154,0.9973725195684848,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,49,0.0011567269893102523,0.0016216459068220113,0.9975915683649199,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,50,0.0010023696570473216,0.0008333651328576996,0.9987656415652728,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,51,0.0009396583844889875,0.0007538671998988944,0.9989865659600459,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,52,0.001085481830685977,0.0009913527032336944,0.9982138552045723,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,53,0.0009890733042339916,0.0009135353384852607,0.998799522818155,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,54,0.001124724513904694,0.0011874486172115395,0.9981382734584537,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,55,0.0009471175208930006,0.0008647474710528069,0.9992095628206317,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,56,0.0011932127195055178,0.001463081392817589,0.9977691719019575,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,57,0.0011713907973024407,0.0014635789941322974,0.9977520925002725,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,58,0.0009324528297678116,0.0010210602985005757,0.9989688297461636,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.02,59,0.0012601942431278964,0.0018659815452350959,0.9973504875554403,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,10,0.0010250910181125133,0.0008788657928460175,0.9992143150558461,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,11,0.002142414484968076,0.005332498474831859,0.9938294513458044,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,12,0.0021530115477358023,0.005472350313324714,0.9936937924751174,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,13,0.0012318111291281532,0.0016906383385085766,0.9992124734935525,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,14,0.0014755225277405723,0.0026543691194282903,0.9987613121856164,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,15,0.0011673248940441945,0.0014385606083182623,0.9988845362841614,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,16,0.002213802594255896,0.004652774817025751,0.9945372754371731,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,17,0.0013066007180683287,0.0018497469487329665,0.9987688432342863,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,18,0.0010745133150047489,0.0017128701571276217,0.9991110675850423,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,19,0.0022064837970250223,0.0054014401134189205,0.9937636477091972,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,20,0.002228906631341232,0.005265444355210591,0.9939183133946519,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,21,0.0011672032877247252,0.0016681309036256087,0.9981150621452063,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,22,0.0010436967415014568,0.0010627264636924316,0.9991682310716793,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,23,0.001315122436055535,0.0012643306878343807,0.9982069698506844,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,24,0.0013136989100976989,0.0022127830756225597,0.998980329211582,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,25,0.0013509190501489517,0.0026107496195716395,0.9990906139473432,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,26,0.001058433320845669,0.0015629113522975802,0.9991329512156976,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,27,0.0015196556916624107,0.00263047543516981,0.9964896273583523,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,28,0.0013724725015168415,0.0009877053860649632,0.9981007349933746,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,29,0.001239422211225268,0.0008167904469692511,0.998437765929116,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,30,0.0012830332107875934,0.0018247400275779313,0.9986123514102745,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,31,0.0021363252309402904,0.0041377920353542486,0.9950488030711627,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,32,0.0013921490760676878,0.0020962242214865867,0.9970838586430801,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,33,0.0011537347176091668,0.0016569562631290058,0.9990844783768063,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,34,0.0012963137372972854,0.0016776165499093887,0.9982284401212481,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,35,0.002182741684633087,0.00420688923557444,0.9949388338903717,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,36,0.0011505365078789225,0.0009049391291414688,0.9988989767729416,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,37,0.0014557774731119274,0.002745340559741849,0.9989774596909007,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,38,0.0013011616700184167,0.0009754705690707688,0.9985290811912191,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,39,0.0020928803250382984,0.005368339116399445,0.9937856591626284,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,40,0.0010346141943847382,0.0008453253881183231,0.9991709092234471,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,41,0.0015833516210558391,0.0015514382527522796,0.9974005995732704,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,42,0.0011144235574016559,0.0017684829708640715,0.9991981424104475,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,43,0.0012287480481075223,0.001512690810905215,0.9976797603201704,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,44,0.0012980443286465578,0.0009787915091397092,0.9985359994262507,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,45,0.0010453384539024224,0.0014197914521856259,0.999156778358824,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,46,0.0017235906291050878,0.0037010669151986697,0.9954405674329247,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,47,0.0010555367410421163,0.001758501949683966,0.9991513203778057,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,48,0.0020163324825297215,0.0050147213697265824,0.9941433507312839,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,49,0.0017183335729775442,0.0041818542926188584,0.9949891316041699,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,50,0.0011817377701108165,0.001560155240045047,0.9989058142344458,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,51,0.0010493152623143585,0.0013261809549351966,0.999152485836625,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,52,0.001576687914350521,0.0016293646796382566,0.9973295905942919,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,53,0.001140098855920654,0.0017681656277349633,0.9989342539594022,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,54,0.0016957271510393676,0.002278385515614767,0.9970280968884476,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,55,0.001320271703941048,0.0015568309697860938,0.9988408056974565,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,56,0.0019663710933878727,0.0034931276675206346,0.9957146412985203,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,57,0.001787444774770616,0.0035255767088118173,0.9956599121813421,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,58,0.0010723387420848202,0.001873344306872582,0.9991555515064846,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.05,59,0.002266673843344785,0.005096075422815871,0.9940877802618163,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,10,0.0013438998586586233,0.0013007141917429355,0.9988470307451035,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,11,0.0036604826635570605,0.010524098050252895,0.9886058775875683,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,12,0.00369405522888977,0.010834061347937407,0.9882879877759088,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,13,0.0018525177254425664,0.0029037010034898003,0.9985784544458254,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,14,0.0026211473893260036,0.004712494879015483,0.9967733171194406,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,15,0.0015530150906820533,0.002388986673138249,0.9988283510508879,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,16,0.0038793420594697516,0.008915525028915683,0.9902374953354559,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,17,0.0018554263272241565,0.0029063290159817567,0.9986354341939312,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,18,0.0013553840546276401,0.002826253103317078,0.9989715207498444,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,19,0.0038711828559185126,0.010663338013340073,0.9884446939141428,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,20,0.0038852376869966464,0.010291444267427341,0.9888488481834612,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,21,0.0014804760818240479,0.0025381524799288346,0.9975423987477958,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,22,0.0014322451162686785,0.0020174383545285,0.9984696387008652,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,23,0.0017862120586635251,0.0017200070745378992,0.9977287664831429,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,24,0.0019440654713170807,0.003623378510629327,0.9988252665672657,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,25,0.0021467901695719667,0.0044946770186451435,0.9985537147450467,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,26,0.001338177522354111,0.0024919349157818127,0.9989135182518428,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,27,0.0021636430782680013,0.004778089806533825,0.9943219333987166,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,28,0.0020153498324459057,0.0017596710366627466,0.9976345838002751,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,29,0.0017088803406593762,0.0017791622846101696,0.9982541272173118,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,30,0.0017849684053655617,0.002878708266790486,0.9983930936869138,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,31,0.003703758075341724,0.007786829114156735,0.9913525038645818,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,32,0.0019132156164870888,0.003667206265687284,0.9954914915616887,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,33,0.001499874578312344,0.002757359175892371,0.9991874880578244,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,34,0.0017354315755652267,0.0027617564703882325,0.9978379960337976,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,35,0.003841531685096721,0.007930692049992527,0.9911081391035461,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,36,0.0015336893666304265,0.001600415862183291,0.9989436633142743,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,37,0.002490835723721176,0.0048472470903015985,0.9977395893579193,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,38,0.001757216110047099,0.0017553644600643015,0.9983563230108524,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,39,0.0035459389455535137,0.010636339622815294,0.9884675211878808,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,40,0.0013939860905524443,0.001790539261588786,0.9985072125503186,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,41,0.0024994242057592366,0.002120276768650675,0.9962667501574269,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,42,0.001463114409376203,0.0029742312904675883,0.9991318270925956,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,43,0.0015930825231825656,0.0024256211469938505,0.9966875437603862,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,44,0.0017482267312081557,0.0017503184155458484,0.9983748421325632,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,45,0.0013284117209071676,0.0022587033308957283,0.9988547129012497,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,46,0.002743101659508936,0.007049969234490305,0.992038343962145,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,47,0.0013908531347148808,0.0027852835384006847,0.9990491483359148,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,48,0.0034131746494577416,0.009875059773079675,0.9892187392520643,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,49,0.0026554726828373156,0.008083068180006037,0.9910169804687804,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,50,0.0015231414034296367,0.002611350322599071,0.9990011327477765,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,51,0.001334721406743622,0.0020811629860907344,0.9989096025815558,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,52,0.002480646003139522,0.002290887559534105,0.9961236723090412,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,53,0.001446320217646579,0.0029408008926142815,0.9989600327852582,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,54,0.00268457903526115,0.003766570070127595,0.9954945088872966,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,55,0.0021960537741017925,0.003827706734523595,0.9969708214631472,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,56,0.003283577100664012,0.006404511224038734,0.9927795494594983,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,57,0.00279274635293287,0.006544494868774953,0.992638182557311,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,58,0.0014439414604593202,0.002991461179535082,0.9989931196375038,4.625,99,9,0.09090909090909091
shifted_fallback_Z,Z,0.08,59,0.004000561425016179,0.00990368126196195,0.9892393829464565,4.625,99,9,0.09090909090909091
shifted_fallback_H,H,0.0,10,0.000721534337122774,0.0013841547006898658,0.9991878825872944,5.285,99,6,0.06060606060606061
shifted_fallback_H,H,0.0,11,0.000721534337122774,0.0013841547006898658,0.9991878825872944,5.285,99,6,0.06060606060606061
shifted_fallback_H,H,0.0,12,0.000721534337122774,0.0013841547006898658,0.9991878825872944,5.285,99,6,0.06060606060606061
shifted_fallback_H,H,0.0,13,0.000721534337122774,0.0013841547006898658,0.9991878825872944,5.285,99,6,0.06060606060606061
shifted_fallback_H,H,0.0,14,0.000721534337122774,0.0013841547006898658,0.9991878825872944,5.285,99,6,0.06060606060606061
shifted_fallback_H,H,0.0,15,0.000721534337122774,0.0013841547006898658,0.9991878825872944,5.285,99,6,0.06060606060606061
shifted_fallback_H,H,0.0,16,0.000721534337122774,0.0013841547006898658,0.9991878825872944,5.285,99,6,0.06060606060606061
shifted_fallback_H,H,0.0,17,0.000721534337122774,0.0013841547006898658,0.9991878825872944,5.285,99,6,0.06060606060606061
shifted_fallback_H,H,0.0,18,0.000721534337122774,0.0013841547006898658,0.9991878825872944,5.285,99,6,0.06060606060606061
shifted_fallback_H,H,0.0,19,0.000721534337122774,0.0013841547006898658,0.9991878825872944,5.285,99,6,0.06060606060606061
shifted_fallback_H,H,0.0,20,0.000721534337122774,0.0013841547006898658,0.9991878825872944,5.285,99,6,0.06060606060606061
